,Unnamed: 0,Unnamed: 0.1,text,label
879,1507,828,"@Platiniumray Dieses Arschloch vom Wetterdienst auf Hiddensee sprach gestern Abend von ""einigen Flocken"" 😡",1
2131,288,3820,@RNZonline Die Asylanten nehmen deutschen Familien günstige Wohnungen weg.zuerst Deutsche dann der Rest der Welt!!!!!!!,0
3694,38,3421,@DJanecek @RobertHabeck Wir schildern das Erstaunen der Union über @roberthabeck s Verhandlungsführung. Damit werten wir diese nicht.,2
736,3303,2854,"@pinselpoetin Liebe ""Pinselpoetin"", Männer 😂 Ich schäme mich für solche Wesen,die darauf angewiesen sind,ihre Neigungen öffentlich zu machen",2
1461,1876,1374,"Die feiste Högl /SPD: |LBR| ohne Familien werden die subsidiär ""Schutzberechtigten"" krank.Und die meisten bleiben sowieso hier. |LBR| Familiennachzug ist gut und wichtig. Alle Menschen sollen jetzt schon ihre Anträge stellen dürfen.",1
815,2750,3716,@ultrabreit @KontaktVito @echter_Stock Bin total Traumatisiert Ich glaub jetzt ich bin weder Mann noch Frau. Zwitter auch nicht. Tunte oder Anal Ritter fällt auch aus. Ich bin mir sicher das ich das 5 Geschlecht bin..... Ich bin ein Wolperdinger.,0
1610,2570,4404,"@LovingAwarenes_ Es ist besser, Flüchtlingspolitik zusammen mit Integration zu denken, als weiterhin dem Ordnungsressort zuzuordnen. Gilt für das Land auch",2
1974,2484,4077,"Flüchtlinge, die kein Asyl erhalten haben, gibt es nicht. Diese |LBR| Invasoren hätten an der Einreise gehindert werden müssen.",0
2998,4099,39,@Uwe_Junge_MdL @krippmarie Die Deppen der Nation....Österreicher lachen am lautesten....😃😃,2
3217,3025,1892,"Merkel: ""Möglichst viele Menschen in Arbeit bringen""??? Sie u. ihre korrupte CDU-Bande meinen doch ARMUT 😜",0
4323,1276,4403,@map89 @RegSprecher Weil er Dinge Fotografieret hat die keiner sehen sollte ä! Wie man Merkel auslacht und verhöhnt!!!,0
250,3805,1676,"@hdBerretz Stastssender!? der war echt gut, wenn du den Staat findest sag bescheid.😉",2
3940,513,4285,"@diMGiulia1 @freivonReue Unsere neuen Mitbürger...😃😃und die die glauben das diese Rasse unsere Rentenkassen füllen, die wurden auch gewählt..??",0
26,228,3562,"@thomasreifert 👍 |LBR| ich frage mich echt, wie verdorben man sein muss, um diesen verlogenen Politikern zu folgen...",0
1566,3132,1716,"Bischof Ring verweist auf §80.1; dort geklärt, wer als #Geistlicher im Ehrenamt zu verstehen; Empfehlung Antrag 31 abzulehnen - #aksynode16",2
1811,3704,3232,@SawsanChebli Fräulein Chebli ist nicht besonders beliebt.....nun Sawsan ich weiß warum..!,0
1669,4486,4009,"Meine Fresse, soll das jetzt den ganzen Monat so gehen das der Angekratzte aus Altena die MSMedien belegt ??? Die sollten lieber von den Toten und Verletzten der täglichen, mind. 10 Attacken von Moslems auf DEUTSCHE berichten und nicht von einer Politpupe !!",0
1114,3443,3349,@Woxl0r @Bethel_Aktuell Deutsche haben generell keine Lobby |LBR| Wir müssen lauter werden!! |LBR| Von den Neuhinzugekommenen lernen heißt fordern lernen. Und ein bisschen Terror machen...,2
1861,1760,4640,@Yanet_d Weil wir die Klimapolitik der Grünen genauso unrealistisch finden wie CDU und SPD. CL,2
3164,3456,2986,"@DanielSeuffert @vertig0nix Jetzt sind wir uns einig, die Kostenkalkulation ist ein sehr wesentlicher Planungsbestandteil. 😜",2
2368,1651,4369,Bei #Logo (#Kika) geht es um Sicherheit an Schulen. Interview mit Ragdahd.  Typisch deutsche Schülerin. Typisch Kika,0
2314,3499,1592,"@VonSchwer @rostein45 @berghueserfritz Yoh. Vorauseilender Gehorsam, der eigentlich nichts anderes ist als Angst, welche aus dem Wissen resultiert, es mit einem unberechenbaren Bösewicht zu tun zu haben. Konfrontation und klare Kante wie die Ösis kriegen die Deutschen nicht mehr hin... Kastriertes Dummvolk",1
1498,4230,3565,Hat dem Depperten Heiko Maas eigentlich schon mal jemand gesagt das er und sein Schranzenverein keinerlei Legitimation hat !?!?,1
424,3540,693,@Duesseldorf Düsseldorf ist nicht die einzige dumme Stadt...und mit dem Messerstecher habe ich mehr Mitleid als mit dem Möchtegernbürgermeister...!!,1
4397,1574,2965,"Merkels Niveau reicht nicht einmal für eine EHRLICHE Diskussion mit einer Putzfrau, Lug u Trug zeichnen eben einen verkommenen Charakter aus",1
1092,843,1631,"@66Freedom66 Nun ja ...Wasserwerfer sind anders, dass hier sieht aus als würden sie die nur zum gedeihen bewässern....",2
3088,1956,2573,"@florianklenk Mimimi ,,, und was machen unsere politisch-korrekten #safespace-Krieger dann im Ernstfall? Sich in die Hosen sch...?",1
1453,1119,3442,"Für illegal Eingereiste keine Gefängnisse bei freier Kost und Logis, |LBR| sondern Arbeitslager bei gutem Lohn. Sie müssen ihre Schulden bezahlen.",0
1913,2567,1398,@Varg_I_Veum @krippmarie Was haben wir nur für ein häßliches Grusel-Kabinett....,0
3452,2412,363,@AfD @Joerg_Meuthen Perfekt...Glückwunsch |LBR| Alles auf dem richtigen Weg...weiter so...!!,2
2992,3268,1723,@tagesschau Öffentlich-rechtlichen Nazi Medien und Merkel Vasallen setzten ihre Hetzkampagne gegen den Präsidenten der Vereinigten Staaten fort!!,0
1090,4010,1780,"@schneeridara @twittonium Selbstverständlich. Fett gepamperte Zugpferde sämtlicher arabischer Islamlobbys. Wenn diese am Ziel sind, werden die Damen unter das Kopftuch ""entsorgt""",0
400,1187,371,"Und diese ukrainischen Nazis werden heute vom Westen unterstützt - Poroschenko ist ein hinterfotziger Hund, er lügt und betrügt!!!",1
246,2016,4532,@OSchnederpelz @SteinbachErika Vom Hoff Kernseifenfreier ! Raffst es eh net !,1
3842,129,1697,"Machtgerangel in Deutschland, zum Kotz**, nur nicht auf den Gedanken kommen für das ""Dem Deutschen Volke"" zu wirken, Willkommen im Schland 😜",1
161,3208,2766,@Waldoknalldo @SteveMotley Mehr als 20 US CEO‘s zurückgetreten und Teilweise auf der Flucht,2
2747,3407,2513,"ICH WÜNSCHE ALLEN BIODEUTSCHEN CHRISTLICHEN GLAUBENS EIN FROHES WEIHNACHTSFEST,FREI VON MOSLEMTERROR,NORDISCHGLÄUBIGEN, WÜNSCHE ICH EIN FROHES JULFEST,ATHEISTEN WÜNSCHE ICH TOLLE TAGE UND DEN MOSLEMS WÜNSCHE ICH,DAS DER KORAN ENDLICH AUF DEM INDEX FÜR KRIMINELLE HETZBLÄTTER KOMMT",0
746,3827,2830,"@SJW_MadBunny @troll_putin @machtjanix23 @Steffmann45 @petpanther0 @mastermikeg @Norbinator2403 @ennof_ @AthinaMala @NancyPeggyMandy @info2099 @lifetrend @ThomasGBauer @SchmiddieMaik @charlie_silve @NoHerrman @willjrosenblatt @feldenfrizz @nasanasal @_macmike @ellibisathide @MD_Franz @sjw Seit diese Pfosten sich gestern eingeschaltet hatten, ging es mit dem Niveau bergab - wir sprachen gestern über FEMA - das ist lang her - und die Nerven liegen blank, der Klugscheißer wegen.",1
3643,2050,1594,"@WEBDE_News Bitte etwas mehr Disziplin, die Gäste nicht ständig unterbrechen. |LBR| Wo sind wir denn? Blödes -beantworten sie meine Frage.",2
3774,2913,1025,@sarahgxoxo @welt Hat einer gerufen Dumm -Deutsche bitte melden??,1
4300,3596,2473,"@BalianIbelin65 @Sitewinder @polizeiberlin Nunja, da das GG das Demonstrationsrecht der Deutschen sichert (aber nichts über die anderen sagt) und das VersG und die genannten EMRK das Versammlungsrecht für jedermann, brauchen Sie sich doch jetzt nicht unbedingt ums GG sorgen?",2
3797,153,394,@AfDFraktionAGH @DuHugonotte Hier sieht man wie die Polizei in DE angesehen ist,2
3209,3259,181,@bruno_burzynski @info2099 Kümmert die einen feuchten D....,1
1388,328,1805,Die @spdde setzt statt auf Aus Bildung und Berufserfahrung auf Qoutenweiber. |LBR| #Sozenversenken,1
931,3344,965,@BejuBinich @haitabu1 Wir haben Jerusalem vom Islam befreit und das heutige Banken System erfunden. Wer oder was sollte uns aufhalten. Merkel oder Maas etwa. Lachhaft,0
4245,1573,3269,@tagesschau Wann habt ihr Nazi Hetzer denn das letzte mal was negatives über Merkel berichtet? |LBR| Ach ja dann ist der Job ja weg! 🤔🤔,0
3873,4399,2421,Hmm? Meine Theorie: Die Österreicher sind in Summe die klügsten Menschen Europas ... #grueneversenken,1
1251,2290,3022,Die Hintergründe des schrecklichen Verbrechens in #Barmbek müssen sorgfältig aufgeklärt und der Täter konsequent bestraft werden. (2),2
2077,1398,1047,"Allein die Stimme der ZDF-Slomka bringt mich ""alten Mann"" zum ko***, ganz abgesehen von ihren hirnlosen Kommentaren &gt; unterste Schublade 😜",1
3914,4704,1773,@Hartes_Geld Welche der Identitäten bekommt dann einen Brief von der Polizei?  Vermutlich keine. |LBR| Lächerlich,0
3033,891,2814,Grenze kontrollieren und jeden unrechtmäßigen Einreiseversuch |LBR| notfalls mit Waffengewalt verhindern. Die jungen Afrikaner müssen zurück.,0
2702,4718,2334,"@reimers_37619 Nazi?...wär i nur wenn der Meister da a Fremder ist..😃 |LBR| Weißt du, es ist keine Kunst sich selbst abzuschotten, den Schlamassel anderen überlassen und sich dann auch noch als Held feiern lassen von jemandem dessen Dreck man beseitigt.",2
2641,819,4153,@Rebellin70 @politikstube Bei diesen Kölner Staatsoberhäupter sind die Kölner verloren...oder verständlicher:...voll im Arsch..!!,1
3488,4719,302,"@anna_IIna Das sind doch alles masturbierende Pickelplatagen, keine Ahnung von Etwas...deswegen werden sie bestimmt Berufspolitiker..😃😃",0
3722,726,3539,"@Jost2018 Lauterbach mit freudschem Fehler bei #Lanz |LBR| ""...ja,wir versuchen,konzentrierte Kompetenz vorzutäuschen"" |LBR| Danke SPD- es ist alles gesagt.",2
3377,3093,2226,In der Schule war Martin Schulz ein Versager. Jetzt sollen die |LBR| deutschen Steuerzahler die Schulden der Griechen übernehmen. |LBR| Pfui Deibel.,1
3232,2430,1079,"@Martin_Hess_AfD Schickt unsere Verdeidigungsministerin als Stangengirl zur Truppenbetreuung an die Front ,aber selbst dort wird sie Versagen.Eine Verteidigungsministerin ist Ein Hohn an die Truppe.Rommel wache auf!",1
2408,3622,583,@Martin_Sellner @krippmarie Wie dämlich müssen erst die Sesselfurzer sein wenn sie den Unterschied von 17 und 32 Jahren nicht erkennen....?,1
3595,824,1122,"@calicoskies_gf @HeikoMaas @kindernothilfe Für Kinderfickerei gibt es keine Härtefälle"" Hier gelten Deutsche Gesetze und sonst nichts!",1
4122,3056,2044,@AntaroTV Lindner isz einfach der Lappen für den ihn 90 % der Wähler halten !,1
2754,2890,1255,@Hartes_Geld @krippmarie Haha....von diesen gibt es tausende...ihr wolltet sie und jetzt habt ihr sie..!! |LBR| Dieses Gesindel werden wir niewieder los😡😡,0
2147,3838,784,"@hdBerretz Diese ganzen Wahlen einschließlich dem was gerade passiert ist explizit seit 1990 eine Show für das dumme Wahlvolk um ihnen einen Staat und Demokratie vorzuspielen, und ich bin sicher du ahnst es zumindest, da selbst für große Zweifler all das keine anderen Schluss mehr zulässt",2
379,3053,3333,Ich wüßte eine neue ‘Erzählung’ zu Europa |LBR| Die Bürger Europas stehen zusammen gegen die Islamisierung ihrer Heimat |LBR| Wäre Identitätsbildend,0
1524,1146,2289,"@SPIEGELONLINE 2-Klassen-""#Justiz"" ... oder einfach ""#Bewährungsstrafe #Asylbewerber"" googlen",0
51,29,4397,"@keoma58 Die beiden UNDEUTSCHEN Ausländerinnen können von mir aus hinfallen, wo sie wollen! Nur nicht in unser Sozialsystem ! Kalifat DE muß verhindert werden und ich denke, es wird verhindert werden !",0
1758,1926,4794,"Übrigens, wer über die Krim spricht, sollte deren Geschichte kennen UND niemals wird sich RU die ""Schwarzmeer-Flotte"" nehmen lassen &gt; FAKT 😜",2
2321,637,1810,@joachim_friede @gerd_dold Merkel und Göring -Eckardt sind auch Links - habt ihr deren Vita vergessen? Stasi-Schnur hat sie groß gemacht!,2
608,3035,3201,"Im #Bundestag vergießen Politiker gerade Krokodilstränen im Bezug auf den immer stärker werdenden #Antisemitismus. Man sollte sich an den Sommer 2014 erinnern, wo #Deutschland bereits mit der ganzen Abartigkeit des #Judenhass konfrontiert sah. Wir #Juden waren auch da allein…",2
1420,2093,880,@ainyrockstar Auch Niederlagen müssen gelernt werden....😃😃 |LBR| SPD unter 15%....wer hilft mit..??,2
2248,965,4756,@F_von_Steiner @lawyerberlin Der Islam ist und war nie eine Religion. Eine Fundamentalische Ideologie schon eher. Rassistisch obendrein.,0
1672,2886,3147,@ACichowicz Auch ein Merkel Vasall der das sagen muss was diese Volksverräterin vorgibt!!! Lügenpresse!!!,0
3727,136,2437,@Grals_Hueter @sebwan1 Stimmt aber dazu ist er zu blöde.,1
697,4338,2317,"Harpyie Murksel drückt ""Verbundenheit"" für Manchester aus &gt; Wie falsch muss man eigentlich sein, wenn man d. Terror Tür u. Tor öffnete 🤢🤢🤢",1
3250,316,777,"Während AfD-MdB Martin Reichardt seine Partei als Partei des Rechtsstaats beschwört, soll Security-Mann, der neben Poggenburg steht, anscheinend gezielt einzelne Pressevertreter fotografieren. |LBR| #de0701",2
498,742,1112,"""Auch Sachsen gehört zu Deutschland"" - trotz Unfähigkeit die richtigen Lehren aus dem Wahldebakel zu ziehen #cduSachsen",2
1231,2104,3636,@ZDFheute @ZDF Das ist die Vorankündigung der Merkel Vasallen wie den Bürger noch mehr Geld aus der Tasche gezogen werden soll um die Flüchtlinge zu finan.,0
3392,4410,1223,Ohne #Alkohol gäbe es keinen #Alkoholismus |LBR| Ohne #Islam gäbe es keinen #Islamismus |LBR| Beides muss weg,0
3179,4764,3379,@shlomosapiens @_macmike Wieder einmal links und rechts verwechselt,2
284,4673,639,@rostein45 @berghueserfritz @VonSchwer 😂😂 |LBR| Wie die SPD ler bei Erdogan und anderen Terror Türken,0
512,4771,1475,@Juergen_Fritz @vanBerlichingen Wenn es klappt sind wir alle im Eimer‼️,2
3847,3998,3112,@welt Ein Heuchler vor dem Herrn genau wie IM Erika.,1
793,4264,1096,@TeilzeitWinkler Da findet man all die schön sachen aus der guten alten Zeit,0
3548,1355,2829,"Was lese ich ""Erdogan droht: Europäer bald nirgendwo auf d. Welt sicher."" Für mich ein Strippenzieher d. Terrors, von Murksel mitfinanziert🤢",1
2575,3886,2954,"@DetlefAlsbach1 @Derzweifelnde Das wäre rassistisch, denn der Islam ist eine angeborene Eigenschaft, und das Ablegen eines Kopftuches kann (orthodox muss) mit einem Ehrenmord geahndet werden.",0
3063,4177,2605,@focusonline Völlig falscher Ansatz. Fördert Altersarmut. Österreich und die Niederlande machen es seit langem vor. Jeder auch Politiker /Beamte zahlen ein. Der B.satz rauf auf 23% und die Altersarmut ist Geschichte.,2
69,1869,3614,"@von_Steiner Fritz, Deutschland machte mit! Merkel kroch Bush in den Arsch,da war sie noch nicht einmal Kanzlerin,dann Ramstein, BW-Einsätze",1
2200,1320,3592,Fazit des Tages für mich !! Lieber ein RECHTER EINPEITSCHER (wie Sellner) als ein LINKER AUSPEITSCHER(wie Heiko MAAS) !!!!!,1
3175,3393,936,@ainyrockstar Kroatien-Slowenien-Österreich-Tschechien-Polen bist Ostsee.....eine schöne Migranten/Moslem/Burka-freie Rundreise..!,0
2668,1953,3992,"@L7250402 @RGutmensch Primitiv? Gucken Sie sich doch an, was Sie retweeten. Und ja: Das sind wir tatsächlich, noch einfacher verständlich können wir es nicht erklären, wenn die Rezeptionsfähigkeiten beim Empfänger nicht ausreichen, sind uns da dann natürliche Grenzen gesetzt. 👋",2
1336,3493,4717,Heute wurde im Dom von #Uppsala die #Kirchengemeinschaft zw. #Evangelisch|er Kirche von #Schweden &amp; #Altkatholisch|er #Kirche unterzeichnet,2
790,4505,1978,Ich glaube an Vögel mit 6 Flügeln. Jeder der behauptet es gibt sie nicht sollte dies bitte Beweisen. |LBR| #Religioten,1
2516,3244,3486,Ich halte Menschen die an Götter glauben für Idioten bzw. für krank. |LBR| Sie können das auch gerne über mich denken weil ich nicht an so einen Humbug glaube. Das ist mir egal.,1
3646,339,439,"@Ralf_Stegner Sie sind leider ohne Bildung und ohne orthographische |LBR| Grundkenntnisse berechtigt, Ihren politischen Müll hinauszuonanieren.",1
1161,3243,46,"@ulfposh Doch nicht nur die Planeten! Es geht um das Leben, das Universum und den ganzen Rest. |LBR| Ich muss jetzt los, die Milchstraße retten.",2
777,2583,2101,@anna_IIna Leute regt euch nicht auf....negative Berichte haben eine positive Wirkung....AfD bleibt und wird stärker |LBR| Wie sagte die komische Kuh von den Grünen...und ich freu mich darauf....😂😂,1
1060,3649,1150,@RonaiVeromaus Ich schließe mich Gauland an....irgendwo in Anatolien entsorgen...!!,0
1663,4942,2752,@AfD @Renner_AfD Bis @Twitter von solchen Meldespacken so dermassen den Papp aufhat.,1
1652,1888,2756,@AndreasSteier Glückwunsch zum direktmandat! Auf gute Zusammenarbeit,2
2279,4857,1829,"Warum hat CDU, CSU, SPD, Grüne und Linke soviel Angst vor Neuwahlen? Sie wissen jetzt ganz genau dass die AFD am Zuge ist? |LBR| #illner",2
3741,46,2850,Ich lass mir mein Land nicht von einer Horde Nafris und Antifaschisten nehmen deswegen bin ich #AFD wähler,0
1917,4840,2613,@Alice_Weidel Kämpft für Yücel...jede Silbe von ihm entsprach der Wahrheit. |LBR| Deutschland verblödet und muss sofort unter Nachbarländern aufgeteilt werden!,2
3017,3403,1937,"Die EU ist das Beste, was unseren Ländern seit 200 J passiert ist. Populisten dürfen sie niemals zerstören! #Frieden #Freiheit #Sicherheit",2
4326,4143,4891,@Heike891 Prost Heike (Wat hat der Kerl für`n geiles Höschen (vorne gelb und hinten braun 😂😂😂) ich fasse es nicht 😂😂😂,1
441,812,702,@BILD Merkels Sprecher stellt sich in die Ecke und schämt sich .das wars dann wohl!,2
1665,865,1016,@MiriamOzen Deswegen bist du auch ein Freund von mir. Und hast den Ritterschlag bekommen.,2
4220,1118,4515,@MiriamOzen Ein Antifant das sagt alles.,0
2171,3525,750,"Lieber bezahlter Diener Putins, als Speichellecker einer korrumpierten deutschen Politik 😜",1
1346,540,4810,Auf dem Weg zum Neujahrsempfang der SPD in Bremen.,2
3035,4216,360,@MFHeine @Frank_Pasemann @AfDKoeln Leute merkt es euch....Finger weg von schlechten Drogen..!!,2
1054,1335,839,"JC Neubrandenburg entscheidet nach dem Motto &gt; nur ein toter Deutscher ist ein guter Deutscher, Leistungsverweigerungen verkürzen das Leben😜",1
2456,3707,1871,"Keine Strafen für türkische Doppelstaatsbürger. Sofortige Aberkennung |LBR| der österr. Staatsbürgerschaft, und ab damit ins Sultanat.",0
1071,2643,2718,Scheiß Merkel wird den nächsten Schritt zur Destabilisierung und geplanten Vernichtung Deutschlands sicher bald anordnen !,0
2917,1357,4854,@__Loewenherz__ @FfFrauki Ich möchte nicht wissen wieviel solche abartigen Kreaturen wir hier noch beherbergen...und verbergen |LBR| Schade das unser Oberhäuptling nicht weiß was es bedeutet ein Familienmitglied zu verlieren.,0
3207,684,4385,"Wie dämlich muss man sein,um einen Kriegstreiber Poroschenko in München zu hofieren. Ach so,Ihr meint auch,als Politiker kann`s passieren? 😜",1
979,4096,2175,So Schmierfinke wie Frau Maischberger sind die wahren Feinde der Demokratie. |LBR| #maischberger,1
1924,1552,4047,@rsi99 Warum wollen Sie so konsequent im vorigen Jahrhundert bleiben?,2
2989,493,578,@anna_IIna @katjakipping ....die lächerliste Person seit es die Linken gibt. Mit einem Maulkorb für Katja wäre es ruhiger um die Linken und zudem wäre sie dann attraktiver...!,0
1607,498,1246,@FilmElf_yt @Goreminister Aber so viel gelernte fachkräfte sind das nicht die meisten arbeiten bei großen firmen und machen die arbeit die da keiner machen will sprech aus Erfahrung hab selber mal bei DHL gejobt im Lager da war ich der einzige deutsche,2
1341,857,4958,@Samsara_00_ @krippmarie @ZDFheute @destatis ...sie wird diese 4jahre noch absitzen und den befällt sie der Alzheimer.... |LBR| Und wenn doch nicht dann auch egal...wir sind trotzdem am Arsch,1
1061,152,2506,Wenn nicht bald was geschieht in diesem Land haben wir einen neuen linksgrünen Hitler. Linksgrüne Nazis gibt es ja schon. Die Meinungsfreiheit wurde am 1.1.18 verboten. Demokratie gab es noch nie in Deutschland. |LBR| Denunziantentum 2017 neu eingeführt. Kann es noch schlimmer kommen?,0
3505,1285,1961,@KokoLores20 Zum heulen und zum in die Fresse hauen.....,0
14,486,4121,@KontaktVito Heute Mutter Theresa zu Ost Zeiten Mitglied der Stasi. Eine Schande für Deutschland,2
4028,4711,1340,"@HugoMuellerVogg @nicolabeerfdp @fdp Wäre es zustande gekommen, wäre es ein „historisches Projekt“ gewesen. Aber Sie haben schon Recht, auch um 04:30 Uhr muss man noch präziser formulieren, damit wohlmeinende Beobachter wie Sie nicht irgendwann irritiert sind. 😂 CL",2
1772,1216,1357,"@IngoFunke @VeroniqueBantau @AndreZeven Was haben unsere Spenden denn mit den Sozialkassen zu tun? Guter Mann, Sie müssen sich scheinbar noch mal sehr eingehend mit dem Thema auseinandersetzen, bevor eine Diskussion mit Ihnen annähernd Sinn macht.",2
1494,2528,2418,JedenTag strömen Muslimische Invasoren ins Land u es nimmt kein Ende Merkel u Schergen Posaunen dass wir weiter Hunderttausende aufnehmen,0
143,4421,4267,"@Wahlleiter_Bund @JustinaKilinski @PengBerlin Die Btw2017 muß meiner Meinung nach unter INTERNATIONALE BEOBACHTUNG,AUFSICHT und besonders L E I T U N G gestellt werden !LINKS BETRÜGT!",0
835,1729,4792,Wenn 20000 Polizisten keine 1000 Vermummte unschädlich machen können |LBR| Ist es entweder Absicht oder Unvermögen |LBR| Vermutlich politisch gewollt,0
540,322,3877,@Grals_Hueter Und du glaubst wirklich das eine Krähe der anderen ein Auge aus hackt?,2
57,3918,4895,"Ersatzkandidatinnen &amp; Ersatzkandidaten für die Finanzkommission gewählt: Jörn Stoffers, Leo Franken, Pfrin Alexandra Caspari #aksynode16",2
2535,4245,4354,@HovelsHorst Zumindest halte ich die zwei für fähiger als das was uns tatsächlich regiert....!,0
883,4516,2791,"@Guggs67 @SPIEGELONLINE Mir sind die Türken lieber, als ein falscher und verlogener Kurde!",0
2765,3897,330,"😂😂😂 Phantomschmerz (fehlende Eier) und Machtgeilheit zwangen heute erneut den ""Bayern-Horsti"" ohne Vaseline  in den Ar*** der Kanzlerette 😜",1
4213,3530,3087,"@tweetkracher @Epanastatis04 In einem deutschen Rechtsstaat, säße er hinter Gittern!",2
3775,101,4647,"Merkel hat einen neuen ""16-Punkte-Plan"" 😂😂😂 Für einen Fakt der nur zweier Punkte u. Konsequenz bedarf. Ich lasse mich nicht mehr verarschen😜",1
4383,3374,4615,"Wisst Ihr noch, mit IM ""Erika"" wird es keine Maut geben 😂😂😂 wir schaffen das 😂😂😂 jo, das Chaos der Blitzbirnen hat sie geschafft 😜",1
1497,912,4040,"@Amygdala712 @MadamePlissee Wenn du den Account unter die Lupe nimmst,  entsteht einz andere Interpretation",2
2960,961,1718,@Ralf_Stegner Ralle du alter Mülleimer lebst ja immer noch...dachte das zeitliche hat dich gesegnet... |LBR| Bist halt eine zähe Unkrautwurzel,1
2800,3567,2328,Frau Merkel hätte mich jederzeit anrufen können. Meine Nummer hat sie. Stattdessen hat sie die MFK ohne Gegenargument blockiert. #tvduell,2
1700,3002,1668,"@MartinSchulz Von wegen glühender Sozialdemokrat. 2 x sitzen geblieben |LBR| und ohne Schulabschluss. Und gigantischer Raffzahn. Pfui, Schulz.",1
4022,193,2894,.@CSU-Delegierte geben #Seehofer 83 Prozent - ein kleiner Denkzettel für sein wochenlanges Zaudern und Zögern - aber keine Watschn. #CSUP17,2
3166,2467,3791,@krippmarie @jouwatch Uiiii...die Häßlichkeit geht in die nächste Runde...,0
2365,1326,1823,"@VaMudara @Korallenherz @Studt @Ralf_Stegner Die spinnen, die Römer ;-)",2
3000,1009,1532,@kacktus2010 @traumdiebe Die vom Staat unterstützte Antifantenbrut ist unerträglich!,0
4409,2756,4696,@focusonline Warum nur müssen sich Schwule und Lesben immer so profilieren?,0
3440,2382,2220,"@anna_IIna Man achte auf die Bemerkung... Das Motiv der Attacke sei unklar, so der NDR. |LBR| Die bei NDR brauchen dringendst schlauere Köpfe...😃",2
630,415,1435,"@yugobetrugo48 Hahaha vllt gönn ich mir das ma |LBR| Aber diese asiaten sind einfach freaks, das is nich menschlich",0
19,179,2824,@Karl_Lauterbach Karl hör auf zu bellen...Zahl lieber deine Alimente,1
4148,793,3805,@RenateKuenast Vielleicht sollte man erst einmal das Wörtchen Hass-Kommentare gesetzlich definieren bevor man hier irgendetwas unter Strafe stellt. Wo hört die Meinungsfreiheit auf und fangen Hasskommentare an?,2
1025,3276,2311,@RuFfRyDaH @mdrkultur @MDRAktuell Ich bin mir sicher das Sie zu Zeiten des 2ten Weltkrieges nicht mehr als ein Feuchter Traum im Sack ihres Vaters waren. Wir haben keine Kollektiv Schuld der Krieg ist lange vorbei. Wenn Sie sich Schuldig fühlen wollen ist das ihre Privat Sache.,1
2178,4826,4027,"@shlomosapiens @NorgePrivacy ES IST NUR UND AUSSCHLIEßLICH DER ISLAM, ALSO A L L E UND J E D E R MOSLEM, DIE EIN PROBLEM MIT DEM REST DER MENSCHHEIT HABEN! IM ISLAM HABT  IHR BESCHEUERTEN GUTMENSCHEN DIE N A Z I S  DIE IHR SO VERZWEIFELT BEI  DEN DEUTSCHEN SUCHT! IHR SEID NUR ZU MINDERBEMITTELT DAS ZU SEHEN!",0
388,1212,3254,@BlauekeP @anna_IIna Hubi...mei bisch du a deppeter....😂😂,1
3439,1245,3224,"Der Weg zum Erfolg führt in der CDU durch Merkels Ar***, Hirn braucht man nicht, Bsp. Altmaiers letzte ""Wahl-Äußerung"" &gt; dieser Vollpfosten😜",1
4125,3876,3482,@welt Die Politiker und Merkels Vasallen die Lügenpresse und Medienlandschaft sprachen doch von Zehntausenden Teilnehmern? Bestimmt Navi kaputt 😂😂,0
1946,1213,2485,@MenschMerz @michael_lgg Hier sind schon ein paar richtig dumme Menschen unterwegs.... |LBR| Gegen wenn oder was habt ihr eigentlich vor der AfD gehetzt und gestänkert? |LBR| Ich pubertierende Pickelplantagen...,1
110,79,3498,#Israel steht nach dem schrecklichen Terroranschlag in #Turku am Freitag an der Seite der Menschen in #Finnland. 🇫🇮🇮🇱 @FinBotschaftDe,2
218,1483,3132,"Trump lässt die Hose runter &gt; Flugverbotszone in Syrien. Nur, um sich mit RU anzulegen, dafür ist sein Schwanz zu kurz 😜",1
589,2476,1533,"@OssiMarzahn76 @krippmarie Sogar der Verkehrsfunk mahnt es täglich mehrmals ....es kommt Ihnen ein Geisterfahrer entgegen-bitte Vorsicht |LBR| Spätestens jetzt, früher wäre uns natürlich lieber gewesen, sollte sie endlich abbiegen....!",2
0,2503,1875,@J_SR @biancalee1671 ein mitgliederentscheid kann die partei wieder zusammenführen.,2
4150,2674,3073,"Gleichzeitig gehen Infos ein, dass Türken nun militärisch in die im Korridor gelegene von der YPG gehaltene Stadt Manbij einrücken wollen!",2
3162,4883,4289,"@Ernst_1895 @ndrstrapp In solchen Situationen zeigt sich echtes Herz (Empathie)  und Charakter (Hilfe, die nicht in der Zeitung steht) im Gegensatz zu heuchlerischem Gutmenschentum",1
3956,943,4819,Jetzt auch mit blauem Häkchen hinterm Namen: Folgt unserer Pressesprecherin @Adi_Farjon! #Israel,2
2637,421,2776,"Wir geben unsere Identität nicht auf, sondern sind bereit, dafür zu kämpfen. Die Burka gehört nicht zu Deutschland. #Burkaverbot",0
518,3732,2823,@hdBerretz Glaubst du immer noch an die Mafiabande und die Hollywood show in Berlin ⁉️,0
1218,2525,467,"Bosbach hätte die Ditfurth mit Ohrfeigen und Tritten aus dem Studio davonjagen |LBR| und ihr den Fächer ins Maul stopfen sollen. Ja, so wäre das.",0
