,Unnamed: 0,Unnamed: 0.1,text_id,text,task_1,task_2,task_3,label
4044,796,796,hasoc_hi_2666,"15 may, जहुराबाद ज़िला ग़ाज़ीपुर पब्लिक मीटिंग मीटिंग",NOT,NONE,NONE,2
3260,1039,1039,hasoc_hi_5485,बांग्लादेश को 28 रनों से हराकर भारत 7वीं बार सेमीफाइनल में  https://bit.ly/2xvCUIB ,NOT,NONE,NONE,2
3905,4252,4252,hasoc_hi_4805,Those who are born from 12 peoples spearms at once inserted in theirs mothers.     ये भोसडीके एक बाप की औलाद हो ही नही सकते,HOF,PRFN,TIN,1
125,2879,2879,hasoc_hi_2246,@ImamBukharee अबे दढ़ियल जिन्होंने मंदिर तोड़ा उन सुअर की पैदाईशों के बारे क्या कहेगा???,HOF,OFFN,TIN,1
4030,1473,1473,hasoc_hi_7682,"स्नेहा मैम, ये कहां कुछ जानती हैं-कन्हैया इनकी नजरों में कतई सरीफ आदमी है, JNU की टुकड़े-टुकड़े गैंग भी बहुत सरीफ है, देशविरोधी नारे लगाने वालों का समर्थन करना कोई अपराध नहीं है, पत्थरबाज भटके हुए नोजवान हैं, अल्लाह हु अकबर बोल के विस्फोट करने वाले वो इस्लामी नहीं हैं।",HOF,HATE,TIN,0
792,2686,2686,hasoc_hi_3746,मुझे लुंड से ज़्यादा चुत में मज़ा आया ,HOF,OFFN,UNT,1
3810,319,319,hasoc_hi_3785,अगर एक देशभक्त दूसरे देशभक्त पर थोड़ा स्वार्थी को मार दे तो क्या पहले वाला देशभक्त ग़द्दार हो जाता है क्या #गोडसे #प्रज्ञा_ठाकुर #गांधी,NOT,NONE,NONE,2
2618,1667,1667,hasoc_hi_4499,"जब गांड पर गाली पड़ने लगी तो दिल्ली के मन्दिर की याद आ गयी सूअर, 3 दिन से कहाँ मर गया था तू",HOF,PRFN,TIN,1
388,1020,1020,hasoc_hi_2176,आज एक काँग्रेसी ने पुछा  था सही शब्द 'नर्क' है या 'नरक' है ?     मैंने कह दिया - आपको जाने से मतलब या शब्द से ?    तब से नाराज़ हैं।   #SaturdayMotivation   @ShilpiSinghINC,NOT,NONE,NONE,2
4066,1329,1329,hasoc_hi_4024,सफ़र थोड़ा लंबा है..           परन्तु निश्चित है !!!     #समझे_क्या ???    #हिन्दी_शब्द   #शुभ_रात्री   #ज़मीदार ,NOT,NONE,NONE,2
3379,2175,2175,hasoc_hi_4511,"शरारती तत्व क्या होता है री रण्डी मादरचोद,  भोसड़ी वाली सीधा सीधा नाम लिखने में क्या तेरा हलाला भी सूवर ही करते,",HOF,PRFN,TIN,1
1505,2213,2213,hasoc_hi_6246,माधरचोद तेरी मां हर रोज दस मुसलिम से हलाला का आनन्द लेकर तेरे को जन्म दी थी माधरचोद 600 साल मुगल आंतकवादी के गुलामी मे तेरे पुर्वज मुगलो के पिछवाड़े से जो निकलता थे उसी को खाकर जीवन गुजारे थे भागवा तो मुगलो के खिलाफ पुरा भारत के लोग थे माधरचोद रंड़ी के पैदाईस अपनी औकात समझ ले ??,HOF,PRFN,TIN,1
284,2230,2230,hasoc_hi_7495,बाबरी मस्जिद तोड़ना हिन्दू आतंक था। कांग्रेस समेत सभी दल 1992 से आज तक रंडी रोना रोते हैं। मंदिर तोड़ दिया तो 'मजहब नहीं सिखाता आपस में बैर रखना' कौन सिखाता है?,HOF,HATE,TIN,0
1238,2755,2755,hasoc_hi_3416,"पहले आप की जमात से और धार्मिक गुरुओं से पूछो की जिस मुस्लिम भीड़ ने धार्मिक उन्माद फैलाया,मंदिर में तोड़ फोड़ की क्या उनको इस्लाम से बेदखल किया जाएगा? इन पर फतवा जारी किया जाएगा? नहीं करेंगे. आप की जमात का एक बड़ा हिस्सा नमक हरामी करने में लगा है और ये आईने की तरह सच है.",HOF,OFFN,UNT,1
1515,4610,4610,hasoc_hi_249,दिल्ली में टैंकर माफिया का बोलबाल हो गया है और दिल्ली सरकार से उनकी मिलीभगत साफ तौर पर नजर आती है क्योंकि केजरीवाल उनके खिलाफ कोई कार्यवाही नहीं कर रहे हैं- श्री @ManojTiwariMP,HOF,HATE,TIN,0
1119,1874,1874,hasoc_hi_1640,बहिन ने नंगी होकर किया मजेदार गाँड - चुत डांस ,HOF,PRFN,UNT,1
702,3082,3082,hasoc_hi_5138,"बहुत जल्द ही शिक्षा विभाग भी pvt होगा,तब हम पूरी तरह से इनके चंगुल में हो जायेंगे ।।  RSS अपने मकसद में 99% कामयाब हो चुके हैं 2024 के बाद 100%.!",HOF,HATE,TIN,0
1654,1096,1096,hasoc_hi_1962,चुदककड़ वाइफ की चुदाई didlo से 2 720p ,HOF,PRFN,UNT,1
175,2318,2318,hasoc_hi_3780,"तेरे जैसे सुअर ओर तेरी आतंकी क़ौम जब तक धरती पे रहेगी तब तक धरती पे अमन चैन नहीं रहेगा,क़ुरान सिर्फ़ आतंक फैलाना नफ़रत फैलाना हत्याएँ ओर बलात्कार करना ही सिखाती है ये दुनिया देख रही है,आतंक ओर इस्लाम १ सिक्के के २ पहलू हैं,जिस थाली मैं खाते हो तुम उसी मैं छेद करते हो",HOF,HATE,TIN,0
3662,2371,2371,hasoc_hi_5330,स्वास्थ्य मंत्री मंगल पांडे की इस्तीफा की मांग करते हुए विधान सभा से विपक्ष ने वाक आउट किया। आरजेडी कौंग्रेस के सदस्य सदन से बाहर निकले।  @abpnewshindi   @sangitatewari,NOT,NONE,NONE,2
306,3225,3225,hasoc_hi_1897,"#ममताजी:- खा ले #कमीने लोग तू सब बिना खाये मुझे #प्रधानमंत्री नही बना सकता @MamataOfficial    #महागठबंधन के भोजन करने वाला दल:-इस भोजन से थोड़े हमसबका पेट भरने वाला है,खा कर पत्तल में छेद कर देंगे ममता जी क्या तुहि #चालाक हैं, हमलोग का प्याज छिलने वाले है,#सपना देखती है #PM का",NOT,NONE,NONE,2
3168,4527,4527,hasoc_hi_1038,Kal kuch or Bola tha .... Kal pure josh me the gathbandhan ki sarkaar ayegi ab kaa hua .... ❤️❤️❤️,HOF,HATE,UNT,0
2276,104,104,hasoc_hi_740,#कमीने #दोस्त वीडियो आ चुकी है यूट्यूब पे देख सकते हो बिंदास क्लिक     https://youtu.be/pRM2ZMe28vE     अपने ख़ास दोस्तों को भी आगे फॉरवर्ड करो धन्यवाद   यार सब्सक्राइब करना भूल जाते हो… https://www.instagram.com/p/Bunzs37FI0z/?utm_source=ig_twitter_share&igshid=1r1ipm4rw6j82 …,NOT,NONE,NONE,2
2627,1009,1009,hasoc_hi_2595,"जी बिलकुल ठीक तो कहा नेताजी ने     औकात ही क्या है अपना ज़मीर बेच कर #चाटुकारिता करने वाले #दलालो की,   भला #कुत्ते की क्या औकात टुकड़े फेकने वाले  मालिक के सामने?     हाँ, यदि सच मे #पत्रकार थे तो शुक्र मनाएं के  बल्ले से नहीं पीटे गए",HOF,HATE,UNT,0
2358,2742,2742,hasoc_hi_3462,SUN Gandu industry chal hi unse rahi hai bhenchod Hindu shero ka shikar hi kaam hai unka Teri MAA ki chud bhen ki Lodi apni gaand me ghusa le हिन्दू पुरुषों को मादरचोद की लुगाई ,HOF,PRFN,UNT,1
1707,4231,4231,hasoc_hi_692,#मौत सामने होते हुए भी  लोग #फौज की ऩौकरी नही छोडते वही कुछ   #कमीने अखबार पढ कर #देश छोडने की बात करते है़ं..!  @prashant_RSSorg,HOF,HATE,TIN,0
2126,2023,2023,hasoc_hi_2698,"10 रुपए की किताब   (बीरबल की कहानियाँ) बता देती है   अकबर कितना बड़ा गधा था और इतिहास की किताबों   में पढा रहे हैं अकबर महान था,,,",NOT,NONE,NONE,2
308,4607,4607,hasoc_hi_1504,"देश विरोधी बात करने वालों को पहले सरकार द्वारा सुरक्षा दी जाती थी। भारत विरोधी 4 बयान दे दिया तो तुरंत सुरक्षा दे दी जाती थी।    हमने 919 लोग, जिन्हें भारत विरोधी बयान देने के कारण सुरक्षा मिली थी, हमने उनकी सुरक्षा को हटाने का काम किया है: गृह मंत्री श्री @AmitShah",HOF,HATE,TIN,0
3056,4152,4152,hasoc_hi_440,जो पाकिस्तान से आँख से आँख मिला कर बात करता था उसकी आज दिल्ली के मुद्दे पर इस्लामिक आतंकवाद और गजवा ए हिंद पर बोलने में गाँड़ फट रही है    कहलाने को हिंदू ह्रदय सम्राट हैं गाँड़ में इनकी भी सेक्यूलरिज्म का कीड़ा है,HOF,OFFN,UNT,1
1077,2740,2740,hasoc_hi_1878,"अगर लोग टैक्स वक्त पर जमा करवाते हैं तो उन्हे ये पूछने का हक है कि बीजेपी के नये लगभग 600 कार्यलय के लिये पैसा कहां से आया,,,,,",HOF,HATE,UNT,0
1232,3298,3298,hasoc_hi_2491,".@RSSorg चीफ @DrMohanBhagwat ने ज्वाइन किया @Twitter , सिर्फ इस एक अकाउंट को किया फॉलो",NOT,NONE,NONE,2
939,3199,3199,hasoc_hi_5542,"फिल्मों मे काम करना इस्लाम मे हराम है :जायरा वसीम  मतलब सैफ,शाहरुख, आमिर, सलमान ये सारे मुस्लिम हरामी हैं    विरोध करो इनका ",HOF,OFFN,TIN,1
56,2225,2225,hasoc_hi_71,आ गई भड़वा के लिए रोने के लिए मथुरा में गरीब भरत यादव की लांचिंग हुई तब तुम्हारे मुंह से एक शब्द नहीं बूटा दिल्ली में ध्रुव त्यागी डॉ नारंग अंकित सक्सेना की मौत पर तुम्हारे मुंह से एक शब्द नहीं फूटा,HOF,PRFN,TIN,1
2140,1778,1778,hasoc_hi_2780,लड़ना नहीं ||   पढ़ना ज़रूरी है ||,NOT,NONE,NONE,2
2123,2331,2331,hasoc_hi_1706,#AIMIM President Barrister Asaduddin Owaisi Sahab Addressing Jalsa Yaad e Salar-E-Millat at Labbaik Hotel On 09 June 2019 Near Railway Station Yakutpura Hyderabad  @asadowaisi,NOT,NONE,NONE,2
964,2600,2600,hasoc_hi_5230,आपको तो सबसे ज्यादा...गाँड़ में रॉकेट डाल के बांग्लादेश को प्लूटो पे रवाना कर दिया।,HOF,PRFN,UNT,1
3482,3079,3079,hasoc_hi_490,18 साल का सैनिक शहीद हुआ तो वह बच्चा नहीं था और    25 साल का पत्थरबाज मारा जाए तो वह बच्चा था  कौन सा नशा करते हो दोगले @BijayCbi @B2DAbhavsar28 @mvmeet @KapilMishra_IND,HOF,HATE,TIN,0
3712,1970,1970,hasoc_hi_91,"राजस्थान: पंचायती राज उपचुनाव में कांग्रेस की शानदार जीत, बीजेपी को लगा झटका    #Rajasthan   https://abpnews.abplive.in/india-news/rajasthan-by-polls-results-congress-bags-39-of-74-panchayat-samiti-seats-1158957 …",NOT,NONE,NONE,2
2588,1177,1177,hasoc_hi_6811,"Sirf Musalman aur Dalit target horahe hain, aur yeh deliberate hai, aur inka sab ka link Sangh Parivar ki organisations se hain. @naqvimukhtar aur BJP ko nahi dikhta ke kin logon ko mara ja raha hai: #AIMIM President Barrister @asadowaisi",HOF,HATE,TIN,0
1934,3360,3360,hasoc_hi_4184,"'यदि इस्लाम मे #वन्दे_मातरम कहना हराम है, तो इस #कुत्ते का देश में भी रहना हराम है।'     ",HOF,HATE,UNT,0
1142,1513,1513,hasoc_hi_2713,They are BBC       बहुत बडे भेनचोद ...  ,HOF,PRFN,TIN,1
119,3639,3639,hasoc_hi_3357,"वाह जी! किस तरफ़ प्रशंसा हो रही है @anjanaomkashyap ? भर्त्सना हो रही है। वो भी जमकर। और रही बात रिपोर्टिंग की तो वह कल भी घटिया थी। आज भी है, और रहेगी।     आक थू ऐसी पात्रकारिकता को ऐसे लोगो की तारीफ़ करने वालो की।",HOF,HATE,UNT,0
903,1293,1293,hasoc_hi_5850,ये भेनचोद दो शब्द सही से नहीं लिख सकता और पत्रकार बना घूम रहा है. ,HOF,PRFN,TIN,1
3742,3835,3835,hasoc_hi_1171,"कुछ चुल्ले लिख रहे है की   'मैं हूं तबरेज'    हाँ तो  इसमे बताने की क्या बात है, शक्ल से ही चोर लगते हो।  ",HOF,PRFN,TIN,1
2090,2812,2812,hasoc_hi_5895, हरामी है साली ।। किसी भी लड़की की फोटो चुराती है।,HOF,OFFN,TIN,1
1483,2574,2574,hasoc_hi_2175,बहराइच पुलिस प्रशासन ने जबरन AIMIM का शांति पूर्वक जूलूस जामा मस्जिद पर ही रोक दिया और वही पर ज्ञापन नगर मजिस्ट्रेट ने ले लिया   @ShaukatAli_77 @asadowaisi @AimimFansClub @syedKashaf95 @syedasimwaqar @sufiyanahmadMIM,NOT,NONE,NONE,2
4049,758,758,hasoc_hi_2863,गोड्डा की प्यारी जनता को हृदय से आभार धन्यवाद ... इस प्यार और समर्थन के लिये       @narendramodi जी व @nishikant_dubey जी आपकी हर उम्मीद पे खरे उतरेंगे ये मेरा वचन है @BJP4Delhi,NOT,NONE,NONE,2
1740,278,278,hasoc_hi_1361,कश्मीर से मेहनत की दो रोटी कमाने के लिये लखनऊ आए कश्मीरियो को डंडे से पीट रहै गुंडे खुद को देशभक्त कहते हैं..!!  कश्मीर हमारा है पर कश्मीरी नही ??  तहज़ीब का शहर #लखनऊ    #मोदी है तो मुमकिन है।।    @AbbasAliRushdi @Aqdas_shaikh_22 @BhimArmyChief @ShayarSalman,NOT,NONE,NONE,2
1917,4441,4441,hasoc_hi_3832,सुअर का अगर कोई अपडेट होता तो  अपडेट होने के बाद वो बांग्लादेशी क्रिकेट फैन होता ,HOF,HATE,TIN,0
778,2715,2715,hasoc_hi_7475,'हुआ तो हुआ':- सैम पित्रोदा (काँग्रेसी)    ये हम नही कहते।,NOT,NONE,NONE,2
835,3655,3655,hasoc_hi_4775,"जोया जी आप उस दल्ली का पीछा  तब तक मत छोड़ना जब तक वो दलाली ना छोड़ दें उसे उसकी औकात जरूर याद दिलाना,",HOF,HATE,UNT,0
94,3897,3897,hasoc_hi_3601,"बहुत अच्छा जोया जी इनके नसीब में दलाली है ना,,",HOF,OFFN,UNT,1
1605,2630,2630,hasoc_hi_1954,अगर दिल्ली पुलिस उन मादरचोद कटुओ पर कार्यवाही किया तो उनका मन और बढ़ जाएगा।,HOF,PRFN,UNT,1
3574,4074,4074,hasoc_hi_5509,@ArvindKejriwal @drharshvardhan @narendramodi नाक तले चांदनी चौक में मंदिर पर हमला हुआ आप खामोश हो गए अभी किसी मस्जिद के किसी मुल्लाह पर  हमला हो जाता आप रंडी रोना को जाता  अब आपको दिखाई नहीं दे रहा कहीं कुछ भी,HOF,PRFN,TIN,1
1868,1814,1814,hasoc_hi_6859,जानें नई Duster में क्या होगा खास...,NOT,NONE,NONE,2
1644,3210,3210,hasoc_hi_6874,एक आतंकवाद की आरोपी हिन्दुत्व के नाम पर संसद में पहुँच गयी और सच के लिए लड़ने वाले गुजरात के IPS संजीव भट्ट इंसानियत के नाम पर उम्र भर के लिए जेल पहुँच गए।    सोचिए! ये है न्यू इण्डिया ,HOF,HATE,UNT,0
2237,2488,2488,hasoc_hi_2096,"बंगाल में डॉक्टर सही , सरकार गलत   बिहार में  सरकार सही ,डॉक्टर गलत    इसे कहते हैं मिडिया का दोगलापन   #media",NOT,NONE,NONE,2
2230,962,962,hasoc_hi_7477,गुलाबी कंहा भड़वा sorry भगवा गैंग।  गुलामी गैंग part 2।,HOF,PRFN,TIN,1
1696,3151,3151,hasoc_hi_1358,भगवा से डर गया भड़वा  ,HOF,PRFN,TIN,1
1641,2201,2201,hasoc_hi_5860,8. गंगा - जमुनी तहजीब सिखाई गयी जो एकदम गलत   गंगा मइया भी हिन्दू  यमुना मईया भी हिन्दू  ये यमुना नदी कब से इस्लामिक हो गई ??   कोई ज्ञाता बतायेगा  क्या ??,HOF,HATE,TIN,0
2507,3441,3441,hasoc_hi_7709,"Mirzapur,  Dara hua Musalman Mob Lynched a Hindu Man who was on his way to the Bhandari Temple for Devi Dharshan  The hate crimes against Majority Hindus NVR get highlighted!  They are facing discrimination from govts, media, judiciary..  @PMOIndia @HMOIndia",NOT,NONE,NONE,2
2876,3463,3463,hasoc_hi_7162,दर्द ए मोहब्बत क्या बया करे जब अपने ही सिक्के मे कईयो छेद हो  सिर्फ आज ही नही सदियो से   सिर्फ इसलिए इस जाति का वोट मेरा हो जाए  यही काग्रेस भी कर रही थी नतिजा सब के सामने है  इसलिए उन अंधभक्तो से एक सवाल है  श्री @narendramodi जी का कोई इकलौता ऐसा काम बताए जो सिर्फ हिन्दूओ पर लागू है,NOT,NONE,NONE,2
2697,1742,1742,hasoc_hi_7316,बॉलीवुड में पहली छमाई ने साबित कर दिया कि छोटे बजट की फिल्में भी बड़ा धमाल करने का दमखम रखती हैं. पढ़ें वरिष्ठ फिल्म पत्रकार प्रदीप सरदाना का ब्लॉग और जानें कि किन-किन कम बजट वाली फिल्मों ने की धमाकेदार कमाई    https://abpnews.abplive.in/blog/year-2019-small-budget-films-that-went-big-at-the-box-office …    @pradeepsardana #KabirSingh,NOT,NONE,NONE,2
3725,4356,4356,hasoc_hi_7224,किसीने पूछा कि क्या मोदी की भाषा 'सड़क-छाप' है?    मैंने कहा 'भाषा' क्या पूरा आदमी ही 'सड़क-छाप' है    #नीच,HOF,OFFN,TIN,1
1927,1135,1135,hasoc_hi_7619,थमता नहीं है सिलसिला कत्ल और बलात्कारों का    क्या सो गया है ज़मीर नेता और सरकारों का    #TabrezAnsari   #MobLynching   #JusticeForTabrezAnsari,HOF,HATE,TIN,0
239,2436,2436,hasoc_hi_6496,खिचड़ी पर चर्चा। भाजपा के ज़िला अध्यक्ष एवं पार्टी में शामिल हुए सभी विधायको की प्रदेश अध्यक्ष श्री @ManojTiwariMP के साथ खिचड़ी पर चर्चा। दिल्ली में भी इस बार भाजपा सरकार। #DelhiWantsBJP,NOT,NONE,NONE,2
2005,1556,1556,hasoc_hi_454,भारत माता की जय  भी बोल दो कोहली जी   यहां भक्तो की गांड जल रही है।,HOF,PRFN,TIN,1
4144,3019,3019,hasoc_hi_2927,"Two words shows the difference.     Bancho - Delhi ka  Bhenchod - Mumbai ka    But literally, why do we Mumbaikars pronounce it भेनचोद? Maruti Omni ko chod rha hai kya?",HOF,PRFN,TIN,1
1826,1152,1152,hasoc_hi_1082,भाई आप कही से हो क्यूँकि...यदि रस्क्यू वाली टीम अपना काम पूरा भी करदे फिर भी कुछ #कुत्ते रही जाते है। जो लोग ख़ुद अपने घर पालते है।,HOF,HATE,UNT,0
3842,645,645,hasoc_hi_6040,अरे मेरे भाई आपको कोई भूल हुई है #अफ़जाल_अंसारी साहब आतंकवादी नहीं है और #प्रज्ञा_ठाकुर #भगवाआतंकी घोषित है और उन्होंने कोई हमले नहीं कराए हैं #अफ़जाल_अंसारी ने,NOT,NONE,NONE,2
1576,3673,3673,hasoc_hi_2562,"बाबा रामरहीम को अगर अच्छे व्यवहार के कारण पैरोल पर छोड़ा जा रहा है    तो आशाराम ने कौन सा जेलर साहेब की बीवी का मुंह तोड़ा है, उन्हें भी छोड़ दो..    ताकि कुछ सड़क छाप भक्तीनो की गोद भराई हो जाए ",HOF,HATE,TIN,0
1862,3139,3139,hasoc_hi_6375,"#Bihar वालों,   जिस 1 दारु की बोतल के लिए वोट दिया है, आज उसी की कीमत तुम्हारी औलाद ही चुका रही है।",HOF,HATE,TIN,0
61,486,486,hasoc_hi_2220,"अगर रंग का असर इतना होता है। कि हुनर मायने न रखे और टीम मैच हार जाए तो महबूबा जी वो रंग भी बताएं जिससे पत्थरबाज सुधर सकते हैं, वो रंग भी बताएं जिससे हिंदुस्तान का खाना और पाक का गाना छूटता हो और देश के टुकड़े का ख्याल जाता हो। कसम से मैं अपने खर्चे पर उन रंगों के कपड़े भिजवाऊंगा।",NOT,NONE,NONE,2
1487,1176,1176,hasoc_hi_3790,"#कमीने 70 साल से   #बीफपार्टी, ब्रीफकेसपार्टी, बोफर्सपार्टी में व्यस्त है  #पीडी ऐश कर रहा है  #बच्चे भूखे मर रहे है  देश मे 70 साल दिल्ली में 15 साल तक  कोंन #वेश्याबृत्ति कर रहा था ?  विपक्ष में बैठ कर भूखों का ही पता लगा लेते कुछ तो काम करते हरामखोरों ?   #कांगिओ गढ्ढा खोदो अपना",HOF,HATE,TIN,0
1087,1126,1126,hasoc_hi_7457,@ziddy_zoya 10k followers Mubarak   Wish you many many many many............... Many more... ,NOT,NONE,NONE,2
3021,447,447,hasoc_hi_547,बहुत बहुत शुक्रिया।    दिल की  खूबसूरती चेहरे से  अयां होती है।  बात जो अच्छी है  दिल पर असर करती है।    नईम  #बज़्म #हिंदी_शब्द #बज़्म_ए_इख़लास  @SalehaIqbal6 @Shaheen31304594  @Abdal__Abdullah @VishakhaPathak_   @MitaliSarangi2 @Aayatkhan_ @queen_hoon11 @Mansi94893004  @yejivanhaiisjiv,NOT,NONE,NONE,2
3985,523,523,hasoc_hi_1122,देखे हो ना... #सुअर का #शिकार कैसे घेर कर   किया जाता है!  'बस ध्यान रखना'  - #बालासाहेब ठाकरे    #TempleTerrorAttack,NOT,NONE,NONE,2
3373,3088,3088,hasoc_hi_6635,"लो जी,  3000 करोड़ में बनी सरदार पटेल की चीन में बनी मूर्ति ही लीक कर गई,    अब पता नही बारिश का पानी लीक रहा है या दलाली का पसीना     भले लोगो,3000 करोड़ ₹ में कितने स्कूल कॉलेज खुल सकते थे, अब”रफ़ू”करते रहो ",HOF,HATE,TIN,0
79,4065,4065,hasoc_hi_1575,"उस हरामी मूल्ला एक्टर के उपर एक जोरदार चांटा...                जायरा वसीम ने सीद्ध कर दिया एक्टिंग करना फिल्मों में कुरान और अल्लाह ने हराम बताया है ।            यानी सीधे सीधे उसने सडमान खान,  हकलाखान और मामिर खान को... https://www.facebook.com/608869468/posts/10157348329074469/ …",HOF,OFFN,TIN,1
3828,1458,1458,hasoc_hi_6562,अपने अद्भुत शौर्य और पराक्रम से भारतीय वसुंधरा को गौरवान्वित करने वाली महान वीरांगना रानी लक्ष्मीबाई जी की पुण्यतिथि पर उनकी वीरता को कोटि-कोटि प्रणाम।    #लक्ष्मीबाई #रानी_लक्ष्मीबाई  #भारत,NOT,NONE,NONE,2
272,1784,1784,hasoc_hi_5358,कांग्रेस मुख्यमंत्रियों के साथ @RahulGandhi की बैठक में क्या हुआ?    पढ़ें खबर- https://abpnews.abplive.in/india-news/what-happened-in-rahul-gandhi-meeting-with-five-congress-chief-minister-1158253 …    रिपोर्ट- @jainendrakumar,NOT,NONE,NONE,2
994,2526,2526,hasoc_hi_2663,अरे तेरी मा की भोसड़ा चोदो   सोना गाछी वाली रंडी के औलाद  और खुद घूम-घूम 50 रुपया पे गाड़ मराने वाले गांडू  भोसड़ी वाले अपनी बहन से पूछ चौराहे पे खड़ी होकर 500 से 1000 रुपये की बुकिंग क्यों करती है    मादरचोद बहन और माँ की चुदाई की कमाई पे इतना बड़बोले  गोड़से तेरी मा का पति था क्या,HOF,PRFN,UNT,1
1461,1289,1289,hasoc_hi_4960,गुडगांव में एक वैज्ञानिक डॉक्टर ने अपने पूरे परिवार की हथौड़े से मारकर की हत्या और बर्मिंघम में टीम इंडिया का मुकाबला आज बांग्लादेश से होने जा रहा है। जानिए इस घंटे की 4 बड़ी खबरें।  #INDvsBAN #NavjivanBulletin #MumbaiRain,NOT,NONE,NONE,2
122,2395,2395,hasoc_hi_6345,सादी करके मा कब बनने वाली हो भाभी,NOT,NONE,NONE,2
3069,2087,2087,hasoc_hi_5291,Randi के चेले तेरा जीजा तो मोदी है जो तुम्हारी चोद के बैठा है आज तक तुम्हारी गांड दर्द कर रही है hahahhah कभी नहीं भूल पाओगे बहनकेलोडो मोदी को इतनी मजबूत लुंड डाला है तुम्हारी गांड मे ,HOF,PRFN,UNT,1
256,3966,3966,hasoc_hi_1371,एकदम सही    जितनी तेजी से कांग्रेस डूबी    उससे कई गुना तेजी से bjp जाएगी    धर्मनिरपेक्षता का खूंटा गांड में गड़ा रह जायेगा,HOF,PRFN,UNT,1
3610,3100,3100,hasoc_hi_4764,"आज सरकार कश्मीर समस्या पर तो बहस करना चाहती है,लेकिन EVM समस्या,जिससे पूरा राष्ट्र प्रभावित हो रहा है,उससे वह कन्नी क्यों काटती है,,,",HOF,HATE,TIN,0
3898,110,110,hasoc_hi_3897,"World Cup:  बेकार गया #RohitSharma का शतक, #england ने 31 रनों से हराकर रोका #India का विजयरथ    #ENGvsIND #IndvsEng #WorldCup2019",NOT,NONE,NONE,2
963,3424,3424,hasoc_hi_7618,अरे सुअर पानी पर ज्ञान पेल रहा है हरामी उस दिल्ली की घटना के ऊपर कुछ नहीं लिखेगा जिन्होंने अल्लाह हु अकबर के नारे लगा कर मंदिर को और उसमें रखी हुई मूर्तियों को तोड़ डाला तेरे प्यारे जिहादियों ने MC ,HOF,HATE,TIN,0
745,4439,4439,hasoc_hi_7401,मोदी जी से एक ही बात है अगली बार सरकार बने या नहीं बने लेकिन इन सूअर हलाला की पैदाइश मुसलमानों को बरदाश्त नहीं  कर सकते उन्होंने हिंदुओं की घर पर घुस के मारेंगे मंदिर के देवी देवताओं को तोड़ेंगे मंदिर को नुकसान पहुंचाएगा और हम इनका विश्वास जीतेंगे जो संभव नहीं दिल्ली वाली घटना,HOF,HATE,TIN,0
2640,3954,3954,hasoc_hi_4266,"कौन कहता है के इस देश में मुसलमान डर के साये में है, वेस्ट बंगाल और दिल्ली में जा कर देख लो जहाँ आपको कश्मीर का अलगाववाद, आतंकवाद, पत्थरबाज, कठमुल्लावाद, इस्लामीकरण और देशद्रोहिता सब नज़र आ जायेगी... ",HOF,OFFN,UNT,1
3203,1804,1804,hasoc_hi_471,*' छोटी सोच '*  *शंका को जन्म देती है....*    *और बड़ी सोच*  *' समाधान ' को...*  @RahulGandhi   @Anjupra7743   @Mamta02826938   @MamataOfficial,NOT,NONE,NONE,2
1535,4165,4165,hasoc_hi_4444,इस्लामिक आतंकी थे वो हरामी ये आतंकी जहाँ भी थोड़े ज़्यादा होते हैं वही आतंक फैलाते है इन आतंकियों को देश से बाहर फेंकना चाहिए,HOF,OFFN,UNT,1
3719,3054,3054,hasoc_hi_5990,"Totichor जी  आप निराश न हों ,Totichor जीआप निराश न हों ,…",NOT,NONE,NONE,2
3402,2768,2768,hasoc_hi_5931,अबे... दुसरो की कमियां बहुत गिनवा लिए...तुम दोगले लोगो के नाक के नीचे 300 हरामी मुसलमान मन्दिर तोड़ दिए और तुम सब इन मुल्लो का विश्वास जीतने में लगे हो।।।,HOF,HATE,TIN,0
3795,1942,1942,hasoc_hi_7122,"7 दिनों में अपनी वेबसाइट नहीं चला सके,वो मूर्ख देश चलाने की बात करते हैं    @HarunHk055771 @Aqdas_shaikh_22 @AshrafFem @syedfarmanahmed @akramtyagi @Md__Raj @LambaAlka @TauqeerMim",HOF,HATE,TIN,0
2503,1584,1584,hasoc_hi_3246,"Koi bat nahi Mitra pass fail tho laga rahta hai, aagey baro.....",NOT,NONE,NONE,2
1720,3703,3703,hasoc_hi_3162,I would like to ask the government that they have all the love for Muslim women. Why don't they have the same sentiment for Hindu women of Kerala?  @asadowaisi,HOF,HATE,UNT,0
946,3119,3119,hasoc_hi_4387,मास्टरस्ट्रोक वाली दीदी @RubikaLiyaquat कहां है बंगाल मे ड्यूटी लगी है क्या आपकी? या फिर भुट्टे खाने यूगांडा गई है आप?    बिहार जानती है वहां अस्पताल की ख़राब व्यस्था से 200 बच्चों की जान जा चुकी है? कुछ ख़बर है?    या ये सब ख़बर चलाने से पहले मुँह में नोटो की गड्डी ठूस दी जाती है?,HOF,HATE,TIN,0
1685,2589,2589,hasoc_hi_6973,"लोकसभा में कांग्रेस दल के नेता #AdhirRanjanChaudhary मानते हैं कि मौजूदा सरकार ने सभी संस्थाओं को नष्ट करने पर आमादा है, ऐसे में संसद भी कैसे बचेगा",NOT,NONE,NONE,2
