,Unnamed: 0,Unnamed: 0.1,text,label
657,4420,4420,استاذ وئام انت رجل كبير ولك تقديرك ما نحب ان نجرحك بكلمة بس سيدي لي سؤال ايش حشرك في دول أخرى ,2
1088,829,829,الرئيس ميشال عون الرئيس العربي الأصيل,2
1592,5474,5474,صدقت وأنت كذوب ,1
1213,2899,2899,الملاحدة بقر ياخي,0
977,5635,5635,الاستاذ وئام وهاب من ارقى الساسة بالشرق الاوسط صريح شجاع مهني شريف وطني تحياتنا من العراق الجريح ,2
288,3833,3833,المهم نحنا فينيقيين مش عرب واللاجئين السوريين ما بيشبهونا,0
3347,4567,4567,والتصدي للقوى الأمنية وشهر السلاح في وجهها وتحدي القضاء وأطلاق النار في الجاهلية بشكل عشوائي لترهيب,2
4519,545,545,يا زلمي انت عندك مشكلة لازم تحلها او انو الانكليزي صعب عليك,2
899,5372,5372,العرب كلهم بدهم حرق وبس,0
658,3317,3317,فيصل القاسم أنت درزي وفتان والآن بدأت الفتنة على الأردن سد بوزك واسكت,0
3967,5732,5732,لقد رفعت معنويات أكثرية الشعب اللبناني وإذا مش كل الشعب ،في ناس من داخلها بتتشكرك ممكن ما بتقدر تقولها,2
3681,5257,5257,مؤمنون بلا حدود طلعت بالآخر ليتها الحدود,2
1281,5708,5708,والله جبتي البهدلة ل الك لانك بتستاهليها انتو ما بيلبقلكن متل الشيخ سعد يحترمكن وما يرد,2
1679,229,229,قديش صرت كاتب سمعت شي مرة البيك تطلع عليك او رد يا مفتن الطايفة يا ابن شعبان؟ الله لا يوفقك كما قالوا… ,0
2490,4252,4252,اخرس ولا حقير لما وقف وليد جنبلاط ضد النظام السوري عام 2005 كنت حضرتك كلب عند بشار الأسد فسد بوزك ولا تتذاكى,1
1588,756,756,يا اخي قلنالك نقول نفوسك على سوريا بتوفر بنزين طالع نازل على الطريق وبتوفر تليفونات وفاكسات الله يباركل… ,2
4129,2639,2639,اذا قالتلك أولاً مش طايقتك   شو إلو لزوم تانيا,2
2535,4762,4762,تفوووو عليك واحد حقير بدك تخرب الأردن متل ما خربت سوريا انتو شعب حقير حقير الملك خط أحمر يا غبي,0
2746,3796,3796,جبران باسيل ❤ ❤ ❤ ❤ ❤ ❤ بس هيك نكاية بقلب لي مش عاجبو  ,2
2961,4139,4139,ممكن تخبرنا مين هني ثلاثة ابطال ,2
2062,5385,5385,والله ماحدا حمار غير الشعب اللبناني الأخ طالعو يخت وعامل فيها مدير,0
234,4693,4693,معراب خانت لبنان معراب الخائنة معراب السفاهة معراب التقلب معراب الدم معراب العمالة معراب الشر معراب الوكر معراب العداء,0
732,2321,2321,اسمع يا هذا اسمه فضيلة الشيخ أسامة شهاب لازم تعرف كيف تحترم الناس حتى الناس تحترمك بكفيك شنهقة ,1
4228,4991,4991,اثار وصف وزير الخارجية والمغتربين في حكومة تصريف الاعمال جبران باسيل زيارة الأمير القطري «بخرق الحصار» حفيظة دول,2
3105,4387,4387,هل تعلم يا عزيزي ان اي شخص يستعمل كلمة فينيقيا للدلالة على لبنان هو حمار معبا ببنطلون,1
1906,5342,5342,وقصر ابن الحرام,1
4213,3595,3595, خراس يا حشرة,1
4351,2507,2507,خروات معراب وبقايا اذار والحاقدين ,0
3233,5775,5775,انت اول منحطة ,1
1712,3887,3887,هاهاها للأسف كان عنا حرب ودول حاكمتنا متل سوريا والسعودية وإسرائيل وغيرن أنا بقول جبران,2
2426,1510,1510,صدقتي ديما لكن للاسف اللبنانيين من اكثر تخلفا وعنصريه,0
2047,5228,5228,اين مهنيتك يا أصلع يا عبد المال شكرا لحقدك المدفون تفه على مارسال غانم,0
1427,4155,4155,فخر يلي يكسرلك راسك على اساس انتي من اصحاب القرار روحي انقبري عالمطبخ ولا نقبري قعدي قدام قناة بداية وتركي السياسة لأهلها,0
1851,1616,1616,مدام جبران باسيل سرق و عمر بالمصاري قصر بمعراب، لك استحي يا عيب الشوم ع شعب البومة,0
2660,5077,5077,صح بشار ابن كلب بس قليل اللي عم يعملوا بالسوريين شعب عرص منافق بلا ضمير بيكون لاجئ بيصير بده يتطاول عللي مستضيفه,0
1099,3106,3106,يا اخي هيدا يهودي شو بفهمو بالفقه وتعاليم الاسلام يلعنو ويلعن سلالته,1
4344,3609,3609,ولك خرااااس العمى بقلبك شو كتتتتير حكي ومبعبع عالفاضي كلك وطخنك معبى هوا العمى بقلبك ما أتقل دمك العقاب لوهاب ,1
354,604,604,مشيخة السرقة وباكاوية النهب والكذب والدجل والعمالة ,0
3497,1549,1549,الله يلعن هيك دولة على هيك زعماء ,0
3358,377,377,جريدة اخبار وصرمايتنا سوا معانيك هيدا كلام من مدرستك مدرسة صرامي هيك تعلمتها منك هيدي الجملة ,1
1357,1419,1419,وهاب ابن الكلاب,1
991,3181,3181,ما تكون مفكر جبران باسيل اله لا يا عمي زلمي متلتنا متلو,2
4620,4124,4124,لك العما بعيون عيونك شو انك حيوان وبهيم وعديم الاحساس العما يا جحش لسه كل ما تنبح وتغرد بتاكل مية بهدلة والف مسبة روح انطم بقى وحط صرماية بحلقك وحاجتك اكل خر يلعنك ويلعن معلمك الحيوان بشار المماتع قال دكتور مناضل قال اتفووووووو ع شرفك وشرفه اذا في عندكم شرف,1
3008,1517,1517,شعوب بتسوا صرامي,0
4586,3549,3549,عقصة غدر هيدا العهر وناموس يطعن بالضهر حك بصبر بس القهر انك ما تعرف كيف هربِت من الشباك,1
2102,4436,4436,تيار العار البرتقالي هو تيار الغدر كما غدرو بالحكيم والقوات وانقلبوا على اتفاق معراب ينقلبون الان على الشيخ سعد الحريري تفوووووو على الشريف فيكم,0
3060,874,874,عدا عن جحاشة الأخ البلوشي ومعلوماته الخاطئة تماما عن الاشوريين والكلدان,1
130,3206,3206,انت درزي يا كلب يا فيصل زباله القاسم هذا موضوع لا علاقة له بك يا واطي يا قذر يا عميل و مشرد و كلب الدروز النباح عليه كول من البياره اللي انت فيها و قفل نيعك يا كلب,0
3805,1584,1584,وحمرنتك,1
1864,103,103,فهمتوا يا حقودين يا جماعة الحركة,0
1627,2517,2517,نعم قطر مجرمه ولكن المجرم الأكبر عندكم والمدعو حسن نصر الشيطان ومعه ملالي إيران والعثماني اردوغان اتحدو  ,0
4476,10,10,لو الدولة تحترم نفسها كان انت يالبلطجي في السجن ,1
351,3135,3135,أنا واحد من البشر بكره الفلاحين,0
2871,4181,4181,روحي انقبري انشغلي بشي عمستوى تفكيرك الخرا وتركينا من تنظيراتك وفلسفتك لا تدخلي فينا ويلا عالمطبخ,0
2308,4237,4237,يا عيني ملا جريدة الاخبار ,2
1894,5629,5629,ولا ساقط اكبر من حجمو ,1
1937,5105,5105,جبران باسيل لا يمثلني يمثل نفسه والعيلة وحزب اللَّات الارهابي,0
4326,3453,3453,يلعنك منافق,1
2596,2459,2459,وهاب لقاء خلدة ليس موجها ضد أحد ,2
336,1700,1700,من يستحقها ، الاقوى في بيئته اعتقد واجزم أن جبران باسيل سيكون الاقوى من ناحية التمثيل النيابي,2
93,2885,2885,مين هالحشرة ليرسل وفد هههههههه بجد مجانين انه بأخبار العاشرة بكاراكاس هذا و قد زار وفد م  ,1
2860,4113,4113,واحد غجري نوري قرباطي,0
4194,5816,5816,مع إنطلاق هذا الأسبوع ستولد الحكومة وكل المصادر تؤكد ذلك معالي الوزير جبران باسيل سيعود اليوم من فرنسا وسيلتحق به الرئيس,2
870,4756,4756,هيدا بغل الجاهلية وئام وهاب فتنة مزروعة بالجبل الله يقبرو منعرف عنو ما بيعرف حمار ما بيعرف يقرا ,1
881,4538,4538,ما حدا شايفاك بس حسن نصرالله يقول خراس بتخرس,1
753,3651,3651,لحكي موجه لجحاش اربعطعش الشهر وكل شي عدا ذلك وخاصة أهل المقاومة عراسي من فوق ,0
2,2318,2318,عثمان من أنصاف الرجال ,1
1143,4841,4841,ليك يا زمك عروف حالك شو عم تحكي مين انت اساسا لو انك زلمي كنت بتحط اسمك مش اسم مستعار يا لبناني يا هبيل انت فا فرقنا بريحة طيبة احسنلك يا حثالة المجتمع,0
763,4885,4885,مستواكم معروف اوطى من الصرامي لانكم  بلا شرف وادبكم الشتيمة,1
4140,27,27,ما الغريب الا الشيطان معقول بتستخفوا بعقول مناصرينكن بانه شيخ عقل حطوا عقل الرحمن براسكن وما الكن ال… ,2
3193,5763,5763,اذا جبران باسيل خائن,1
2318,436,436,قطيش هو كلب الحراسة الذي وظيفته أن ينبح حماية لأسياده وأولياء نعمته الذين يكرمونه بالعظمة آخر النهار,1
3464,2442,2442,معقول وهاب و ارسلان عم يشربو من الليطاني لتفكيرن هيك خرا ,0
2044,1427,1427,منور استاذ وئام ,2
724,3483,3483,شاحت الوجييه الله يخزيه وين ماكان هو وعزمي فشاره والعصملي حريم السلطان ,1
806,1779,1779,سمعت بك صباب القهوه عند وليد بيك وماصدقت لكن لان بدون شك صادق ,2
1089,1335,1335,يا ريت هالغشيم بس يشوف الكومنتس العمى ما اسطلو ,1
443,2233,2233,اذا بري راس الافعى الطائفية شو خليت لأسود القلب ولجبران باسيل طالعين نازلين المسحيين كذ…,0
4112,1390,1390,دخلك مش اسيادك يلي قتلو الشهيد وسام الحسن؟ دخلك مشكنتو تسبو في طالع نازل؟ خراس يا منافق دم زلمتك برقبتكن ,1
4195,2920,2920,سوري  وعم تطاول ع اسيادك ولك انتو ما بتستحو  ولا يا كلب يا صرصور هربتو من بلدكن اقل من نسوان  وراحوا رجالنا اللبنانيي نضفوا وراكن يا جربان ,0
4393,2719,2719,المفروض بس وزير الداخلية الحيوان زيهوفر منه وعليه بيرحل السوريين الحجة يلي أخدوها لما صاروا يقولوا الناس لازم تروح عالسفارة كانت إنه الناس أصلاً كانت تروح بإرادتها على السفارة وحتى في تيوس نازلين سوريا بوثيقة السفر,1
4244,4337,4337,كلمة تشبيح ماركة مسجلة لمؤيدي طرطور فارس بسوريا وطراطيره بمتصرفية لبنان بدولة فارس ,1
1852,312,312,كم تعداد الجيش الاردني؟,2
110,2789,2789,سؤال لشيخك وشخ خلدة الغريب ايران بلد عربي ام اميركي ؟   اذا عرف الجواب منعينه     ,2
3552,2710,2710,دام إن الخارجيه لحزب القوات اللبناني سمير جعجع مو أولى وأفضل بمية مره من جبران باسيل,2
3429,4792,4792,مصادر حزب الله ل القوات لو سمحتو سدو نيعكن العمه شو جحاش,0
3571,3765,3765,يا حقير روح انضب وصواريخك ادحشن سلاحكم هو لمحاربة السنة وغيرهم في المنطقة وانتو صرتو مرتزقة غب الطلب,1
4617,2058,2058,واللله الخراب من ملككم السادس الي خلى بنات المغرب متعة للقطريين وغيرهم ,0
1956,180,180,صباح الكسمك يا ميونخ يا مدينة خرى بنت وسخة,0
1754,3431,3431,من كل عقلك بعد في حدا او مرجع كبير بهالبلد؟ من ورا عمايلكم البلد كله بمن فيه صار صغير صغير صغير الله ينتقم منكم ,2
1886,2694,2694,كل العرب جرب ,0
3478,2260,2260,السيد طلب نحب بعض لك يقبرني جبران باسيل انا ❤❤,2
1010,1025,1025,ما هذه السذاجة معاليك؟؟؟ ,2
917,3132,3132,صادق ,2
4275,3566,3566,يلعن هل صباح ما اقرفك  ,1
845,4022,4022,يعني انت جبران باسيل,2
1076,1448,1448,لأنه كلاب عالم متل طارق خوري وغيره,1
1479,3942,3942,لعنك الله يا موريتاني ياقذر اصلا انت بلا شرف وماتربيت زي الناس يا جزمة الرجال ميت رحمه الله,0
1769,594,594,لكل دوله رجالها الا وئام وهاب فهو للامارات وايران معا ,2
3445,2068,2068,مش محبةً بقطر او بالعهد بس عنجد وحياتك ما حدا قاريك ارفتنا يا زلمي و عم تحكي كأنك بريئ و انت متلك متلون… ,1
202,2144,2144,حبيب البغل روح انقبر كول و نام,1
1210,4448,4448,ليه في دولة أصلا غير على الفقير والضعيف  وكانت نتيجته احمد الله يرحمه ,2
2079,2251,2251,انت اول واخر عاهر وبوق ارهابي للمجرم بشار ورئيس عصابة ولي الفقيه انت احقر انسان واتفه بشر خرااا علي ابو… ,1
1243,5294,5294,فشرت ولاك حيوان وهابي كلب ساعتك قريبة يالقيط,0
1093,3279,3279,يخسون إذا ما مرغوا خشوم تشلاب روسيا بالوحل يا قالي,1
4478,1463,1463,لو مانك جبان بلا منقودية يعني كنت كتبت هالتعليق من الاول,1
2894,3145,3145,شووو بتئول يامعرص هذا حساب حماراتي ريحت وزار وصخ يابو ريكي   ,1
1423,3731,3731,بس ولي انضبي بقا عمرك شفتي قواتجي بيفهم,0
2645,3133,3133,ناهب الدولة مش خائن,2
4242,5492,5492,اسرائيل ترد على جبران باسيل حديثه لل سي ان ان عن حق اسرائيل هو كلام من باب تمسيح الجوخ وتبيض الطناجر ليصل الى رئاسة الجمهورية,2
3958,2338,2338,ومحلي هلق من الاعراب اني بكره جبران باسيل متل ما مل هل الطوايف بتكرهو وبرجع بقلك بحكي واقع الناس يلي انتو نهبتو وقمعتوا ,2
2251,1629,1629,رجعت من الإمارات معاليك ولا بعدك هونيك؟ ,2
3695,3083,3083,سدو يا خروف قوى نبضك هلق العقاب لوهاب وهاب قاتل ابو دياب ,1
3319,4209,4209,أعلنت جامعة اوكسفورد البريطانية عن منح الوزير جبران باسيل دكتوراه فخرية في العلوم الإقتصادية,2
4268,778,778,بفهمك يمكن صعبة عليك تشوف إنسان ناجح و نظيف متل جبران باسيل,2
2764,397,397,الجيش الاسود لا تعليق بس هيك ,2
3617,3138,3138,واحد مكيف إنه النهيق تبعه أموي شو بده يطلع منه,0
2407,5283,5283,روح ولاك تعلم تاريخ وادب بعدين تعال ناقش يا طائفي يا وهابي,0
3402,407,407,طيب ياخي تلحس انت ويلي لاحقك علم لا ينفع متل الخرى بس شغل صف كلام بلا اي طعمة,1
4516,1804,1804,اذا عاجبينك شفافي تعا خدلك كم بزقة منن بلكي بتزورك البركة حزومي    ,1
855,5838,5838,سعد الحريري ينصر جبران باسيل ضد وزيره المرعبي في موضوع النازحين السوريين,2
984,5186,5186,شو خص جبران باسيل ما فهمنا  ,2
748,1400,1400,مكتوب على الشعب السعودي الجحشنة ومصرّين تضلو حمير يعني,0
3754,4190,4190,كول هوا يا ابن الكلب,1
703,4923,4923,احلا زلمة والله ,2
491,247,247,معالي لبناني وطني مش سعودي ليسافر ,2
1359,5623,5623,وانت صغير يا فتنجي ,1
430,1042,1042,اتمنى من الدوله بعد ان صف الجرذ جبران باسيل اللبناني وزير خارجية لبنان بصف دويلة قطر ووصف المقاطعه بالحصاار ان يتم ترحيل اللبن…,0
34,2609,2609,ما بستغرب انو الصهيوني يدخل بمقتل الشهيد محمد حتى يخفي ايدو بالموضوع ,2
2124,5577,5577,ليك يا خريو حبيبي والله ما تزعل مني بس قسم بالله سعد الحريري ما شايفك بس شايف ع طرزك كتير يلله غالوبس ينعن شكلك ,1
4015,5443,5443,انت كول هوا نحن حرين إنتوا أعداء الله والإنسانية على الأرض,1
1175,1654,1654,سقوط تفاهم معراب بذكرني بسقوط الاتفاق قبل حرب الالغاء شخص مريض ما بيشبع حروب عبثية حتى لو طلعتو رئيس,2
2726,1790,1790,يا معالي الوزير أتمنى أن يحاكم الظالم وإعطاء الحق للمظلوم ولكن تبقى أمنية، لأن ما تبقى لنا في هذا الوطن… ,2
1757,139,139,ستموت بحسرة الخواجه ولن يعطيك شرف التحدث معه وابتزازه ايها الازعر السفيه ضبضب ,1
2639,4624,4624,هيدا حمار لا يقرأ سياسه هذا ينفذ انه بوق و صرماية بشار ,1
2619,4284,4284,طز بهيك إعلام فاشل و فارط,1
3654,340,340,هيك بتزعل عمك السيء نصر الله وعمتكن كلكن شريفة إيران أنت وتميم وأبو صواويخ تحت سيادة إيران وكلكم أل… ,0
4509,244,244,ههههههههههه يا هبيلة مين جاب سيرة تميم وقطر غيركانت بتقول إنو أمير الإرهاب طميم ,0
4443,1380,1380,شاطر بالتقليد بس صبت الهدف وليد بيك منك نستفيد   ,2
2377,2755,2755,انتي وكعب صرمايتي القديمه اطهر من نيعك,1
600,447,447,العوني ما الو رب,0
1032,452,452,عندكم زباله يا رجل اكثر من عدد سكان بيروت ، ولك انتي مبين من شكلك انك زباله نايت كلوب لانك انيق وقذر في نفس الوقت,0
2333,4665,4665,انت ابو التنظير وامه طرطور بمتصرفية لبنان بدولة فارس ,1
2902,5624,5624,كول هوا انت واياه,1
3798,4270,4270,أمة عربية و احدة,2
310,2031,2031,وانا معكم انه هذا الميثاق والنظام الخالي اللي خلا جبران باسيل يوقف توظيف…,2
3531,1352,1352,في نوع هبل بيطلّع الواحد من تيابو,2
645,3565,3565,قصدك البغل جبران باسيل؟؟؟,1
1510,1230,1230,في مثل هذا اليوم وُلِد بغل الوطن منحبك القيادة الحكيمة,1
2736,5518,5518,بدك تعميل رايتينغ للحلقة؟ هاجم جبران باسيل أو إذكر إسمه مياومو الاعلام,2
799,4467,4467,قتلت كمال جنبلاط ونام ابنه وليد في احضان قاتله كما فعل الحريري وغيره وغيره والشعب الذي قتل,2
2141,25,25,الامير طلال حبيب قلبنا وبيمون عأكتر من هيك ,2
733,5087,5087,جوليت چوليت يا بني ادم برأس بهيمة,1
4048,3423,3423,وانت ياحمار لازم كمان تعرف انت ومعلمك الهبيلة انو صرمايت لصغير بي بيت الحريري ابتسوى رقبتكون افهمت ولا برجع بعيد سدو لنيعك ياحقير ,1
1375,3829,3829,مين انت يعني حتى عم تهدد انقبر احترم حالك يا نكرة,1
3219,1404,1404,أداء مهين لوزير الخارجية جبران باسيل,2
849,2977,2977,بس لو بتصلح ضابط سوي ل ضابط سوري يا طنبر الجاهلية يعق ,1
2960,1783,1783,لكل يلي عم بزايدوا على جبران باسيل سنة التزم لبنان بمبادرة السلام العربية التي انطلقت من قمة بيروت ويلي قامت على مبدأ…,2
3099,640,640,سمعوا لهل الشوفة لا والله شوفوا لهل السمعة عاهرة تحاضر بالشرف ,1
12,2618,2618,اضرب والريح تصيح جنبلاط عثمان سعدو جعجع كلهم وصرمايتك سوا ,0
3650,3016,3016,هيدول النازحين شو طينتهن يرجعوا ع بلدهن ولك يرحموا انفسهن ويرحمونا العمى بقلوبهن شي بيجنن,0
1934,5368,5368,جبران باسيل حليف حزب الزباله حلفاء شياطين ايران لبنان المزبله ومصدر المخدرات ومصدر الاٍرهاب,0
3945,1026,1026,فيك تشرحلنا يا سندباد شو قدم الشخسعد للبلد من وقت ما هل هلالو عالساحة السياسية غير إنو كان… ,2
446,4293,4293,كلام شعبوي ينم عن جهل بكيفية عمل شركات الخلوي ما في شركات أخذت أي خدمات من الشركات ,2
1011,2407,2407,ابن كلب كان يردح على الحريات وقت الإخوان بس لما العسكر يقمعوا الحريات عادي,1
543,1032,1032,بعد مقابلة الوزير جبران باسيل على تي في,2
23,2181,2181,خيّ نحنا ما منستاهلك و مش مقدرينك محلك مش بالجاهلية محلك بسوريا ,2
4496,2050,2050,خوش اميديد ,2
3154,4691,4691,هل نديم دندول قطيش اعلامي لبناني كل منشوراته وحلقاته تطبيل لبني سعود لذلك كول هوا,1
225,2034,2034,وصار تكتب شعر يا هتيلة ,1
3426,3355,3355,علوي وصخ,0
838,4909,4909,عثمان فاسد ويحميه زعيم فاسد آن الاوان لمحاسبة الفاسدين ,2
2337,5185,5185,اكبر متخلف عرفتو الدولة اللبنانية انت هيك عم تحرق دين العيش المشترك يا عنصري ولك اني كنت ايد الرئيس,1
3533,5314,5314,واحد من زغرتا بيسوى عشرين واحد قوتجي,0
2243,4151,4151,لا يابقرة هاتريك هذا يقولونه للأعب اللي يسجل ثلاث اهداف روحي عالمطبخ بسرعة قبل لا احد يشوفك,0
448,5347,5347,معك خبر انوا اصغر قطري صباطو بيسوى راس يلي خلفك يا صعلوك روح اندحش بي طيز بشار النعجة تاعك ,1
3819,2578,2578,هول ناسيهن منيح ذكرتو فيهن   ,2
4086,2740,2740,كول خرا انت وممانعتك,1
2772,2331,2331,بلا ما نفوت نقرالك كول هوا عصحة السلامة,1
3003,1537,1537,المحجبة ليست أمية ولا جاهلة صورة عنصرية مقززة لا تمت إلى الروعة بصلة,2
1607,4053,4053,تماماً ولما يشاركوا نفس القناعات بالاخر بيكون الواحد عم يثبت صحة آراءه وبالتالي عم ي حاله,2
1037,1158,1158,اخونجي متصهين,1
4179,955,955,ﺍﻟﺘﻘﻰ ﺍﻟﻮﺯﻳﺮ ﺟﺒﺮﺍﻥ ﺑﺎﺳﻴﻞ ﻓﻲ ﺩﺍﻓﻮﺱ ﺍﻟﻤﺒﻌﻮﺙ ﺍﻟﺨﺎﺹ ﻟﻸﻣﻢ ﺍﻟﻤﺘﺤﺪﺓ ﻓﻲ ﺳﻮﺭﻳﺎ,2
3391,435,435,قولارجي طلع اخو الدياني ,2
875,1902,1902,كب السم على اصوله من سلام الزعتري عالوزير جبران باسيل حول مقابلته مع ال منا وجر,2
1960,5284,5284,روح بعيد ولاك سعودي وهابي كلب يا اهل الاجرام والنجاسة يا يهود خيبر,0
317,4094,4094,هوا عليك و ع بلدك و ع عبودة كمان  ليش اسمكن بلد انتو اصغر قرية بسوريا اكبر من بلدك كلها يا قرباط الشرق الاوسط  لعن الله من جمعكم حثالة حقكم صرماية تنضربو فيها,0
680,4319,4319,هنن هالبهايم اكتر مخلوقات بيستعملوا التكنولوجيا مشان يقنعوا حالهن انهن بشر,1
4119,5809,5809,خراس ولا جاهل حشرة,1
1597,859,859,المشكلة انو دكتاتور حقو فرنك عديم الرؤية و الفهم وعاملي فيها خامس الخلفاء و مو شاطر غير بالهوبرة و الزعبرة و اللعي و رح يجيب اجل تركيا عاجلاً غير آجل و مع ذلك الشبيبة مغرمين فيه؛المصيبة انو الحج اردوغان هو نموذج ثلاثي الأبعاد للمقولة ا,1
3188,2813,2813,كتبت تويت من يومين  توقّعت فيها اتّهام جبران باسيل بسرقة السندات القطرية حطيتها بال قلت مش معقول نوصل لهالدرجة ,2
1378,1499,1499,ديما الرائعة والمتألقة ,2
418,530,530,نسيت انو التيار اسمو التوحيد حتى بالهبل بيتوحدوا اي والحمرنة كمان   ,0
2648,554,554,ما حترمك النوم الا اللواء عثمان والبوط العسكري تاعوا رح يحطوا بي تمك خليك عم تعووي قرب وقت البوط يدوس راسك ,1
2548,4056,4056,مصر طيز الدنيا,0
3651,4394,4394,اذا جرابيع الضاحيه هنن اشرف الناس طز بهيك ناس وطز بشرفهم,0
2380,4630,4630,لا تشتري الجنبلاطي الا والعصا معه انهم لانجاس مناكيد,0
4127,4836,4836,معك حق والله ,2
1070,4087,4087,خدلك نصيحة خدلك نصيحة عنا الحلبية كلون شبيحة,0
2763,1143,1143,بيت الدعارة مطرح منك ساكنة ، الجامع ألوا أحترام,1
1241,5434,5434,استغرب من كلب من كلاب عرب الشمال المهاجرين من قمع اوطانهم يجي يحاضر علينا كالعاهره تحاضر عن الشرف ياعزيزي ليس كل الحكام مثل بشار الحمار,0
1789,1578,1578,يا باريس ، احفظي ما عليكي,2
1216,3148,3148,جبران باسيل وعمه جنرال اسرائيل سابقاً العماد ميشال عون يمثلون سياسة الزباله التي قدمها سيدهم نصراللات لهم على طبقاً من الخياسة,0
1749,2860,2860,شكلك متل شكل ابليس روح طم حالك بشي كبيني العقاب لوهاب وهاب قاتل ابو دياب ,0
3955,2009,2009,طبعا زبالة لمتلك ومتل جبران باسيل,1
2033,1424,1424,هلق انت مين داس ع دنبك,1
94,1215,1215,انت قد عماد عثمان ياصوص ,1
2512,2882,2882,بخصوص موقف جبران باسيل بالنسبة من العداء مع اسرائيل انه ليس خلاف ايديولوجي اين بيانكم من البحث الذي توعدتم به؟,2
858,4180,4180,كلنا معك يا بطل هيدي هيي الرجوله بيضل عموقف واحد مش بيبروم ليحمي حالو ومصالحو اتعلمو من وئام وهاب الشرف ,2
2134,3826,3826,بعدان مينك انت يا نكرة بدون اسم وصورة لما يصير عندك اسم منبقى منحكي روح انقبر,1
2641,3107,3107,نحن نعمل ضد جبران باسيل لانه العدو الاكبر للمسيحيين في لبنان,2
2688,3386,3386,مصطفى حمدان كول هوا طوني خليفة,1
759,354,354,ئوبة كلاب خربوها وقعدوا على تلتها,0
419,1183,1183,شعب فاسد وانتم افسد ,0
2191,4377,4377,طز بهيك وطن وطز باللي بده يرجعله,0
671,4890,4890,يجي يوم وسننتقم من كل كلب لبناني تسبب بأذى للشعب السوري  وسيدفعون الثمن غالي,0
3652,2010,2010,بيلبقلنا رياضة وصرماية اجلكُن,2
1226,3245,3245,مش عيب تكوني حمارة خاصة اذا ميولك قواتجية بس تكوني حمارة و مدعية! يا رب ارحم و اشفي هالطفلة البلوي على اهلها و المجتمع   إلى الرب نصلي,0
675,4549,4549,"عيب يا كلبة لما تجيبي سيرة مصر وتقولي عليها شعب فقير ومشرد يا لبنانيين يا انجاس, فعلا ده انتو شعب كلاب",0
42,4857,4857,خروات معراب وبقايا اذار والحاقدين,0
2561,1236,1236,يازلمه انتو اكبر مخربين انت ونظام الاسد في الفان وسته قلتم شكرا قطر ما عندكم وفاء لا حده ,1
2315,3268,3268,أول حلقة من دون جملة جبران باسيل,2
1487,4850,4850,عاهرات االله يخلصنا منهن يا رب ,1
725,1765,1765,كلكم من فصيلة الكلاب الخونة المرتزقة لا استثني منكم احد لبنان بحاجة لانتفاضة اذا أراد الخلاص من فسادكم وعهركم ,0
2760,5208,5208,كن عزيزاً وإياك أن تنحني مهما كان الأمر ضرورياً فربما لا تأتيك الفرصة كي ترفع رأسك مرة أخرى عمر المختار ,2
730,3349,3349,فيصل الجحش انت درزي كلب وبدك تحكي بالدين الإسلامي لك فشرت يا فيصل الجحش أن تتكلم بأسم الدين الإسلامي,0
691,3761,3761,برغوت قواتجي,0
880,5619,5619,يا حبيبي سعد الحريري باع دم بيو كرمال يعمر سوريا تفه شو واطي رح تروحو تحت الدعس طول بالك انت بدك تحكي رأيس وليد بيك جنبلاط يا وطي,0
305,654,654,لو الكل بيرشق هالسياسيين العرب بالسرامي بكون شي كتير منيح على الاقل بيعرفوا قيمتهم عند الشعوب ,0
3349,1511,1511,عما بقلبك شو سميكة بتحكي ثلاث لغات بالجملة مفكرة حالك كلاس ولا اسخف واجلأ من هيك,1
2796,2605,2605,أنا ما عم بحكي بحقها عم بحكي عن يلي عم بهاجموا جبران باسيل مبارح وبال ,2
3670,1766,1766,مياومو الإعلام اللي شالوا كل مشاكل البلد تيركزوا على جبران باسيل,2
2060,4886,4886,نصاااب كلب لبناني عميل لحزب الشيطان,0
3019,3089,3089,اخت الزمان يللي خلا كلاب المزابل يطلع صوتها لكل الجرادين العونية الالاهية برد و بقللن انو سامي الجميل عندو عنفوان    ,0
4625,5527,5527,هذا يدور قطري مايدري ان امير قطر سلم قطر للتركي الفاسق يعني خليك مشرد ,0
2316,5757,5757,واولهم معلمك جبران باسيل بيو كان يبيع ليموناضة كحيان من وين جاب ثروته عون كان قائد جيش من جاب ثروته بس يرجعو أموال الشعب,2
2525,4032,4032,انت كول خرا يا خرا بس بدك تجيب اسم سليمان بيك بتبخر تمك يا بغل,1
3041,2361,2361,كول هوا وتابع بصمت,1
3815,3273,3273,لا تعلق على الشعب الخرى بطريقة الشعب الخرى,0
126,177,177,مستحيل يكون في اوسخ وانجس منك بالكون يا ديوث ,1
2615,5349,5349,هاد ما بدو خزرة زرقا بدو نعل الجحش,1
2537,5435,5435,جبران باسيل قبل وبعد  ,2
2974,5705,5705,تخيل قديش لبنان زبالة اذا وش السحارة تبعه جيسيكا عازار,0
628,4482,4482,دمشق الماضي ليست دمشق الحاضر يا فهيم ويا ريتك تنقلع وتنقبر تروح لعند الجربوع تبعك يا تابع يا قرقور ,1
3354,369,369,ولنا أيضاً مهارة تجميل الواقع الزبالة، مثلاً صور شوارع دمشق معالجة بالألوان والفلاتر والإضائة بشكل مبالغ فيه، لدرجة لا تحاكي…,2
