,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,label,tweet,contain_bad
4925,4279,3,2,1,0,0,@ MorbidMermaid do you work today <SWEAR> ?,1
4926,20316,3,0,3,0,1,"RT @ queenallyssa : When your man call you a <SWEAR> when y'all arguing he do n't think you really a <SWEAR> , you just actin like one",1
4927,16802,3,0,2,1,1,RT @ MensHumor : One man 's trash is another man 's girlfriend .,0
4928,9715,3,2,1,0,0,<SWEAR> I would sell both my nuts to watch LeBron tear his ACL right now and watch all those <SWEAR> <SWEAR> themselves,1
4929,8978,3,0,3,0,1,Difference between `` <SWEAR> '' and `` <SWEAR> '' . # Tupac my OG & # 128175 ; https : //t.co/L2Fm9cFgFW,1
4930,23291,3,0,3,0,1,Who shot John lookin <SWEAR> <SWEAR>,1
4931,8971,3,0,3,0,1,Did we just become best friends with these <SWEAR> on the boat ? Well probably <SWEAR> but we do n't love em tho,1
4932,2951,3,0,3,0,1,@ Coley_Cee did n't I just say I thought u told me to delete them <SWEAR> I deleted them <SWEAR>,1
4933,20748,3,0,0,3,2,"RT @ washingtonpost : China 's bird flu outbreak : 3 good signs , 3 bad signs and 3 very bad signs http : //t.co/v3n67Gs5Mw",0
4934,13143,6,0,6,0,1,Melo should 've got the <SWEAR> for the east,1
4935,609,3,0,3,0,1,`` Yo <SWEAR> on the <SWEAR> . Tryna <SWEAR> a <SWEAR> . '' - @ KingL That 's T shirt worthy Tony,1
4936,11769,3,0,3,0,1,Idk maybe it 's just me being bitter but giving <SWEAR> money and just being a genuine <SWEAR> ai n't got me nowhere <SWEAR> <SWEAR> that . Struggle <SWEAR> .,1
4937,4142,3,0,2,1,1,"@ MarcSx9 lmaooo dj & # 8217 ; s stranger danger , im just a <SWEAR> .",1
4938,2721,3,1,2,0,1,@ Bossman_Carl lmaooo naw <SWEAR> imma stay right in your mentions <SWEAR>,1
4939,1730,3,0,3,0,1,& # 8220 ; @ almightyburr : got ta buy those anti-slip shoes <SWEAR> these <SWEAR> wo n't catch me slipping & # 8221 ;,1
4940,23430,3,0,3,0,1,With yo twatching <SWEAR> <SWEAR> ! !,1
4941,7701,3,1,2,0,1,About to be 23 . Officially an old <SWEAR> <SWEAR>,1
4942,5951,3,0,3,0,1,@ cuunthiaaa @ Fvnxy he 's the `` <SWEAR> her right in the <SWEAR> '' guy,1
4943,342,3,0,2,1,1,`` @ iAMPickUpLines : You can call me Fireman cause I turn the <SWEAR> on . '',1
4944,12167,3,0,3,0,1,"Is there a website that delivers expensive wine , cigars and big <SWEAR> <SWEAR> to my door step ?",1
4945,16851,3,0,3,0,1,"RT @ MindCertified : If you 're a <SWEAR> , do n't expect princess treatment ...",1
4946,6252,3,0,1,2,2,@ heavensenttynae you kno I love stuffed clams bai,0
4947,13734,3,1,2,0,1,"No thanks lady , you look like you just got off the <SWEAR> trash train , I 'd rather not catch a <SWEAR> . # kthxbai",1
4948,7828,3,0,3,0,1,All the <SWEAR> in Shameless are straight bugoutsss,1
4949,1008,3,0,3,0,1,& # 128514 ; & # 128514 ; & # 128514 ; <SWEAR> my lrt,1
4950,4873,3,2,1,0,0,"@ SophieRo3 if only there was a medal for that : `` we hate <SWEAR> , but we wo n't <SWEAR> them '' medal . Thank u for the privilege to let <SWEAR> live .",1
4951,12745,3,0,3,0,1,"Like my 3rd grade teacher used to say , `` you either eat <SWEAR> , or you are one . what 's it gon na be ? '' @ JBilinovich @ JZolly23",1
4952,5734,3,0,3,0,1,@ baaaabyshaaaay_ Ununnnn what plans ? Text me <SWEAR> ! !,1
4953,2215,3,0,3,0,1,"... but <SWEAR> catch feelings after , all the <SWEAR> time .",1
4954,2686,3,0,1,2,2,@ Blackman38Tide bandana Orian . They called me trailer trash for wearing my lil country getup & # 128545 ;,0
4955,4713,3,0,2,1,1,@ RottenStench Tanks a lot dare mr. <SWEAR> . I love my Uncle Tom : ),1
4956,18226,3,0,2,1,1,RT @ Trackstar275 : & # 8220 ; @ basedanarchy : when someone brings up your other <SWEAR> in front of bae http : //t.co/TWbSE6EIJ7 & # 8221 ;,1
4957,13509,3,0,3,0,1,Nah <SWEAR> you just ugly,1
4958,3380,3,1,2,0,1,@ GossipCop <SWEAR> the little porch monkey !,1
4959,10857,3,1,2,0,1,I just do n't get why none of you people talk back to me..i guess you follow me for the # s in hopes I follow back but <SWEAR> . talk to a cracker,1
4960,20109,3,0,3,0,1,"RT @ michellemalkin : Good morning to you , too , sunshine ! RT @ miembrotropa : @ michellemalkin <SWEAR> <SWEAR>",1
4961,22955,6,0,5,1,1,Wash up <SWEAR>,1
4962,15570,3,0,1,2,2,RT @ FolllowEsteban : I think the Clips and Thunder would 've gave the Heat a good as well ... the East is just trash,0
4963,20420,3,0,3,0,1,"RT @ savingthesehoes : <SWEAR> text me goodmorning first , or something .",1
4964,3962,3,0,3,0,1,"@ KoryKisling we got ta get like 20 heads to go . Everyone brings tree , some bring food , <SWEAR> , and <SWEAR> of course .",1
4965,6319,3,1,0,2,2,@ iamkrause I ai n't never orderin from no <SWEAR> pizza stow,1
4966,6532,3,0,0,3,2,@ kate_beckwith74 do n't judge me monkey,0
4967,24458,3,0,3,0,1,http : //t.co/bPU86qzYFt Lilith Lee & # 8211 ; Hot blonde teen <SWEAR> her tender <SWEAR> with a & # 160 ; <SWEAR> http : //t.co/FpU2FAy9CO,1
4968,22131,3,0,3,0,1,Then i <SWEAR> yo <SWEAR>,1
4969,8728,3,1,2,0,1,Clowney is a <SWEAR> <SWEAR> get his <SWEAR> off my team,1
4970,21421,3,0,0,3,2,"<SWEAR> my light was off & amp ; door was closed , mom walks in turn lights on . Tells me to take trash out in the morning . then walked out.. Light on",1
4971,3429,3,0,3,0,1,@ HanSolosSon bruh really rocking a toaster on his face lmaoooo he prolly got 0 <SWEAR> too man .,1
4972,14916,3,1,2,0,1,RT @ C_Pritchett_ : & # 8220 ; @ 1BookieG : Money ca n't buy you love <SWEAR> I do n't pay for no <SWEAR> & # 8221 ;,1
4973,24547,3,0,0,3,2,if u do n't buy the box of <SWEAR> goldfish you r a <SWEAR> tbh,1
4974,7543,6,0,6,0,1,@ xNikiaaa_ & # 128557 ; & # 128514 ; boa I 'm trying see if that <SWEAR> was going or not . Me & amp ; Vick stay agru about he do n't get <SWEAR> & # 128514 ;,1
4975,796,3,0,1,2,2,# THEBOONDOCKS at 10:30 my nicca !,0
4976,21718,3,1,2,0,1,T talked sooooo much <SWEAR> today that he would mop the floor with Kyle and I . We both ended up <SWEAR> his time . # <SWEAR>,1
4977,1118,9,1,8,0,1,& # 8220 ; @ Adrianmayer99 : <SWEAR> <SWEAR> & # 8221 ; @ JosephNoonan2,1
4978,6895,3,0,3,0,1,@ mmyar It 's <SWEAR> <SWEAR> like you that make me sad to have served in a war <SWEAR> you would n't have to .,1
4979,23658,3,0,3,0,1,Yo <SWEAR> a freak <SWEAR> ha to sleep and dat was the last time I was slept on . . .Shit I woke ha up nd <SWEAR> ha again <SWEAR> she aint sleep long,1
4980,10579,3,0,3,0,1,I find it FUNNY ASF how people will try and tell you how you should live YOUR life . Like <SWEAR> ! Stay in my shadows thank you lol & # 128514 ; & # 128514 ;,1
4981,4645,3,1,2,0,1,@ Reed8608 My <SWEAR> know he a <SWEAR>,1
4982,8521,3,0,3,0,1,Call of duty out this <SWEAR>,1
4983,15891,3,0,3,0,1,RT @ HornyFacts : A <SWEAR> KNOWS when a <SWEAR> likes her boyfriend & # 128564 ; & # 128080 ;,1
4984,5569,3,0,3,0,1,@ _lostb0y I meant <SWEAR> I am <SWEAR>,1
4985,18433,3,1,2,0,1,RT @ WavyKirk : @ __CourtAintSHIT yeah yo girlfriend a <SWEAR> . I hope she got the hives .,1
4986,23531,3,0,0,3,2,Y'all sleep on Shy Glizzy & # 128564 ; Young Jefe & # 128520 ;,0
4987,22836,3,0,3,0,1,Ugh bad <SWEAR> picture coming soon & # 128514 ;,1
4988,4392,3,1,2,0,1,"@ Nick_504_ @ drewbrees <SWEAR> I still pull tho , and <SWEAR> you <SWEAR> u stfu",1
4989,17526,3,0,0,3,2,RT @ Roulettista : Mertesacker saying `` give him the ghetto <SWEAR> '' is still goat,1
4990,4858,3,0,3,0,1,@ Smokey_Bahr Go get that sum <SWEAR>,1
4991,16331,3,0,3,0,1,"RT @ KattPacWilliams : <SWEAR> wearing TOMS & amp ; UGGS , & amp ; <SWEAR> wearing JAYS & amp ; TIMBS . Lol , this aint what Usher meant when he said `` Trading Pla & # 8230 ;",1
4992,10171,3,0,0,3,2,How about a Charles in Charge movie with Shia LeBouf as Charlie and Ryan Gosling as Buddy . # WhyNot .,0
4993,2177,6,0,5,1,1,'Views from the 6 ' gon be Instagram picture titles for a while ... brace yaself my <SWEAR>,1
4994,21220,3,0,3,0,1,She wan na talk shit.. but then have a friendship .. <SWEAR> you <SWEAR> and I hope u offended,1
4995,19462,3,0,3,0,1,RT @ geechiegal843 : I act like ion ee kno dat <SWEAR> & # 128129 ; & # 128526 ;,1
4996,21150,3,1,2,0,1,Sharkeisha is n't <SWEAR> you 're all <SWEAR> lop,1
4997,3163,3,1,2,0,1,@ Duckin_Fope thats a win right there . any <SWEAR> who doesnt partake in that is a <SWEAR> . even if they dont smoke .,1
4998,12990,3,0,3,0,1,Love my <SWEAR> @ CheralynVB @ mckinley719 @ LaurieMcKinley,1
4999,15451,6,4,2,0,0,RT @ EarlyLegend : I do n't <SWEAR> with these <SWEAR> & amp ; I do n't <SWEAR> with <SWEAR> that 's <SWEAR> these <SWEAR>,1
5000,16002,3,1,2,0,1,"RT @ ImSledgren : Looking thru my yearbook , I do n't think I 've done that since my graduation.This book got some <SWEAR> <SWEAR> <SWEAR> in it I forgot & # 8230 ;",1
5001,13666,3,0,3,0,1,<SWEAR> is straight <SWEAR> bruh I'ma stop <SWEAR> with em,1
5002,5586,3,0,3,0,1,@ _tee13 @ TorahBlaze @ Tommyguns____ @ SoftestMuffin let one of them dingy real <SWEAR> dogs catch it . Miss Torah dont want that thot <SWEAR>,1
5003,8406,3,0,3,0,1,Briahna told me the best advice I ever gave her was that it `` aint nothing to cut dat <SWEAR> off '' lmao .,1
5004,15489,3,0,3,0,1,RT @ EvanBecker513 : `` @ LifeAsStoner : Just hit it <SWEAR> http : //t.co/3tZ7DyATFu '' @ whattheflocka,1
5005,24116,3,0,3,0,1,<SWEAR> ca n't hold herself down then she bound to drizzown .,1
5006,16692,3,0,0,3,2,"RT @ Lysettemariee : Jamal is a fool & # 128514 ; & # 128514 ; & # 128514 ; first he called me a leprechaun , then he said my heart cant be blue or purple . It got ta be yellow or & # 8230 ;",0
5007,20745,3,0,2,1,1,RT @ walkinghashtag : `` @ dumbcollegefun : Mean <SWEAR> are just honest <SWEAR> . # Truth '' @ JacklynAnnn,1
5008,517,3,0,3,0,1,`` In My Mind '' Got ta be the <SWEAR> <SWEAR> anthem ...,1
5009,9900,3,0,3,0,1,Half of yall <SWEAR> anyways . <SWEAR> the ones with thigh gaps get a friend without em . Have a <SWEAR> <SWEAR> yall both and ask him who got better <SWEAR>,1
5010,16943,3,1,2,0,1,RT @ MyDickIsCalled : My <SWEAR> is called Eggo because <SWEAR> never want to leggo my Eggo .,1
5011,8637,3,0,0,3,2,"Chaber Books : BRAGADAYJAH 24 http : //t.co/bTMLYNNKZp : Nimrod the Cushite , first king of the earth . See Bragadayjah 24",0
5012,18935,3,0,0,3,2,RT @ ajbk4life1 : how do people not realize the jig ?,0
5013,20898,3,0,0,3,2,RT what got me into baseball ! : Well only a couple more days till all these legends will be retired # CORE4 # <SWEAR> http : //t.co/bL2V1v2n9T & # 8221 ;,1
5014,2915,3,0,3,0,1,@ ChrisHeben you <SWEAR> ' <SWEAR> slingin ' son of a <SWEAR> ! you disgraced all vets with ur <SWEAR> . now go off to <SWEAR> land where u belong,1
5015,24443,3,0,0,3,2,how much you wan na bet that a anti-government `` <SWEAR> helicopter '' teabagger was behind the Boston Marathon <SWEAR> ? @ TwitchyTeam # p2 # tcot,1
5016,17175,3,0,3,0,1,RT @ OhLawdItsNiesha : That <SWEAR> ai n't <SWEAR>,1
5017,25283,3,0,3,0,1,you look like AC Green ... <SWEAR> do n't call here anymore ...,1
5018,15202,3,0,3,0,1,RT @ DARKSKlNDRAKE : How yall <SWEAR> do instagram rates http : //t.co/UUjeAXZByW,1
5019,21444,6,1,5,0,1,<SWEAR> yall give farwells to Lulu yet did all but <SWEAR> on Kris ? Ok <SWEAR> ... ok,1
5020,12645,3,0,3,0,1,Leave it up to Ronson to make my <SWEAR> laugh when I 'm heated ... . <SWEAR> <SWEAR> ...,1
5021,6934,3,0,3,0,1,@ mza361 I love you and <SWEAR> love me .,1
5022,17144,3,0,1,2,2,RT @ OTBVA : mook gon wi 3-0 but this battle is bad,0
5023,18255,3,0,3,0,1,"RT @ TroyMadden : If I see a <SWEAR> walking around wearing what Rihanna had on ima grab a <SWEAR> and <SWEAR> I dare you to get <SWEAR> , we can <SWEAR> ab & # 8230 ;",1
5024,4188,6,0,0,6,2,@ Mdnate interested . Just wanted to see a better pic of the soles,0
5025,9091,3,0,3,0,1,Drake gets the <SWEAR>,1
5026,5027,3,0,2,1,1,@ ThatAngryNigga he probably took off a point because Gibbs is n't from the East Coast and says `` <SWEAR> . '',1
5027,1938,3,0,3,0,1,& # 8220 ; @ slllick_ : Y'all be like.. `` I want a love like Rashad & amp ; New New '' ... <SWEAR> y'all already got one . <SWEAR> about who you are <SWEAR> <SWEAR> lmao & # 8221 ; & # 128514 ; & # 128514 ;,1
5028,17981,3,2,1,0,0,RT @ Tease : RT or you 're a <SWEAR> . http : //t.co/4Ol82rdeqX,1
5029,16026,3,3,0,0,0,RT @ Italian_Montana : & # 8220 ; @ arosati96 : The bromance between pat and ant is real & # 8221 ; <SWEAR> that <SWEAR>,1
5030,15354,3,0,3,0,1,RT @ DignifiedPurity : I 've been at work chuckling at that time @ DerekIsNormal said not revealing your age keeps the <SWEAR> fresh . & # 128514 ; & # 128557 ; & # 128557 ; & # 128557 ; & # 128514 ;,1
5031,23524,3,0,3,0,1,Y'all lonely <SWEAR> <SWEAR> sure do give out a lot of relationship advice ... .,1
5032,7592,3,0,3,0,1,@ z0mbiedance message me <SWEAR> ! I need to plan stuff .,1
5033,22090,3,0,0,3,2,The value of Abu Qutada & # 8217 ; s statement is that his credentials in Jihadi circles are impeccable . He & # 8217 ; s facing trial on <SWEAR> charges .,1
5034,21840,3,0,3,0,1,That <SWEAR> said her <SWEAR> pops severely thoe & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ;,1
5035,3506,3,2,1,0,0,@ Hunglikerobby_ that was <SWEAR> <SWEAR> . And I was tanning <SWEAR> . Juvie made me <SWEAR>,1
5036,21837,3,0,3,0,1,That <SWEAR> just walked off all like & # 128129 ; <SWEAR> & # 128514 ; & # 128514 ;,1
5037,21451,3,0,0,3,2,"<SWEAR> , I can get into something closely approximating the full bird of paradise yoga pose . TIME TO MAKE MY RAGDOLL COSPLAY",1
5038,23019,3,0,3,0,1,Weazy <SWEAR> birdman jr http : //t.co/wXNX94BzoC,1
5039,16768,6,1,5,0,1,RT @ Masteroshi_ : # MigosConcert was turnt af last night but @ BobbyShmurdaGS9 shut that <SWEAR> down wit # hotnigga frfr,1
5040,9874,3,0,2,1,1,Had to do another phone sweep ! aka delete these <SWEAR> from my contacts,1
5041,16416,3,0,3,0,1,"RT @ KingRyin : RIP Robin Williams , I 'm gon na <SWEAR> the baddest <SWEAR> tonight for you bruh",1
5042,16789,3,1,2,0,1,"RT @ MeechIsDEAD : I Cant Wait Till U & amp ; Ya Boyfriend Break Up , That <SWEAR> act Like he own the <SWEAR>",1
5043,2734,3,1,2,0,1,@ BreesInDaCut you got some <SWEAR> here yet ?,1
5044,11821,6,1,5,0,1,If a <SWEAR> in nap can <SWEAR> my <SWEAR> that mean she lame for <SWEAR> a lame ... . All deez <SWEAR> here corny asl,1
5045,25160,3,0,3,0,1,we in here turn up turn up wheres the <SWEAR>,1
5046,8658,3,0,0,3,2,Charlie Daniels couldve done a better job ! # MNF,0
5047,14705,3,0,3,0,1,"RT @ Bi6hop : Twitter jail is pointless your suppose to tweet , they need instagram jail for <SWEAR> doing Shout out for shout out all <SWEAR> d & # 8230 ;",1
5048,12138,3,0,3,0,1,Ion like doll face <SWEAR>,1
5049,12047,3,0,2,1,1,"Im <SWEAR> for real , im sitting here getting <SWEAR> thinking my daughter ignoring me then I remember she aint here .",1
5050,12865,3,1,2,0,1,Lmfao <SWEAR> was going ham on the trash can in class .,1
5051,3384,3,0,3,0,1,@ GovJayNixon U should just pull out & amp ; let # Ferguson fend for themselves . It has been a week . Wasting manpower . Most r just attention <SWEAR>,1
5052,6515,3,0,0,3,2,@ kamkamluvsblk Yeah one called me a race traitor lol,0
5053,12838,3,2,1,0,0,Lmaooo RT @ Handsomeesco_55 She a <SWEAR> if she can open a jar of pickles by herself,1
5054,15232,3,0,3,0,1,RT @ DJ_Leezy : @ TheKaosYatti @ JMuggaaa ya mom lick <SWEAR> for Christmas gifts <SWEAR> lol,1
5055,7910,6,0,6,0,1,Am I really going to sit here and cry like a <SWEAR> ... .,1
5056,12653,3,0,3,0,1,Left my last <SWEAR> along ai n't no need for stressing & # 128564 ;,1
5057,17460,3,0,3,0,1,"RT @ RealSexNotes : Too many <SWEAR> <SWEAR> are single , and too many <SWEAR> are taken .",1
5058,17389,3,1,0,2,2,RT @ RT_America : Russell Brand mocks Bill O'Reilly for proposing Berlin Wall against immigrants ( VIDEO ) http : //t.co/WtzD2MIBf6 http : //t.co/A & # 8230 ;,0
5059,18632,3,0,3,0,1,RT @ Ziggybadass : & # 128557 ; & # 128557 ; & # 128557 ; RT @ JBrownSugaa : I 'm pretty sure my future ex boyfriend is on here slidin in another <SWEAR> DMs ... but i 'm patient,1
5060,22889,3,0,3,0,1,Vegas in 4 days <SWEAR> .,1
5061,3048,3,2,1,0,0,@ DatBoyRayT because if you support <SWEAR> you have to support <SWEAR> there 's no difference .,1
5062,2688,3,0,0,3,2,@ BlakeAnderson21 @ jo_clark6 chicken fried steak it is boys mash potatoes gravy green beans corn an ice cream an brownies for after,0
5063,10949,3,2,1,0,0,I like how <SWEAR> try an come at me and im like do it then <SWEAR> and they dont do <SWEAR> . <SWEAR>,1
5064,1503,3,0,3,0,1,& # 8220 ; @ QuaTheGreat : Ready <SWEAR> this <SWEAR> down & # 128293 ; http : //t.co/Y89Oj5Yh9M & # 8221 ; Bring me 3 rellos,1
5065,16409,3,0,3,0,1,RT @ KingHorseDick : Long distance <SWEAR> will definitely have u thinking u like a <SWEAR> a lil too much .,1
5066,21008,6,0,6,0,1,"Run in ya spot , smash ya <SWEAR> <SWEAR> on ya couch",1
5067,24641,3,0,3,0,1,late upload <SWEAR>,1
5068,1777,3,0,3,0,1,& # 8220 ; @ dappermuke : i 'll be a <SWEAR> when i have to be a <SWEAR> : ) # fandomapology # 5sosFamAnd1DfandomFollowParty & # 8221 ; PREACH,1
5069,4343,3,0,2,1,1,@ NOAA # EarthDayNOAA Is da <SWEAR> folk allowed to join ? Cuz in my hood folk worried about da watermelon not growin and da chicken too small,1
5070,15886,3,0,0,3,2,"RT @ HoodJesusYo : Last name , Sinner First name , Imma Like ur pancakes in tha mornin , He got u covered like Aunt Jemima",0
5071,12140,3,0,3,0,1,"Ion pay for <SWEAR> , because her <SWEAR> priceless.. I go fishin in it and I ai n't a Pisces",1
5072,2724,3,1,2,0,1,@ BraXXXedelic <SWEAR> that <SWEAR> say you 're on free lunch and they must have the game <SWEAR> up cause you 're <SWEAR> like the rest of them,1
5073,22230,6,0,5,1,1,These <SWEAR> ai n't loyal & # 128075 ;,1
5074,13448,3,0,3,0,1,"My partna from Mississippi told me 2weeks ago , `` I got 2 weeks to <SWEAR> all these ok <SWEAR> , 2014 I 'm stepping my game up '' & # 128514 ; & # 128514 ; & # 128514 ;",1
5075,14914,6,0,1,5,2,RT @ CP24 : Reports say female victim was shot while waiting for an Oreo McFlurry,0
5076,1404,6,0,6,0,1,& # 8220 ; @ Leelucas_ : @ darwinjames125 @ 100046729 they ca n't fit on that small <SWEAR> street son & # 8221 ; <SWEAR> you know what happen last time we was onyur st & # 128514 ;,1
5077,5677,3,0,0,3,2,@ andersonDrLJA i 'm <SWEAR> <SWEAR> of self serving politicians standing by while BO trashes America . # WeAreRepublicNotRegime # ImpeachObama,1
5078,14504,3,0,0,3,2,RT @ AmPowerBlog : @ velvethammer Parent in Phoenix Says Administrators Made Her Son Wear Pink <SWEAR> Wings on First Day of High School http : // & # 8230 ;,1
5079,12036,3,0,3,0,1,Im looking for a reason to really spazz on a <SWEAR> ( never my lady ) but ... .a <SWEAR> none the less lol,1
5080,8896,3,1,2,0,1,Dat nicca paper Fuwop n da booth,0
5081,16446,6,0,6,0,1,"RT @ Krislisisms : Grow up , <SWEAR> .",1
5082,8459,3,0,3,0,1,Bumpin that <SWEAR> <SWEAR> Rick Ross B.M.F this <SWEAR> going harrrrd highh outside enjoying this weather,1
5083,1331,3,0,3,0,1,& # 8220 ; @ HighClassCapri : @ what_evaittakes ohhhhh yes <SWEAR> yesss & # 8221 ; u ready T ? & # 128527 ; & # 128520 ;,1
5084,18118,3,0,3,0,1,RT @ TheRealMFast : <SWEAR> cheat on the most loyal most beautiful women with <SWEAR> trash,1
5085,16880,6,0,5,1,1,RT @ MoneyHG : I love <SWEAR>,1
5086,20573,3,2,1,0,0,RT @ theChefBoyRD : @ victoriaaa_lee @ anniespringer_ ew she 's <SWEAR> ugly who is that <SWEAR>,1
5087,19257,3,0,0,3,2,RT @ danicafjelstul : If you ai n't a gator you 're gator bait & # 128076 ;,0
5088,417,3,0,3,0,1,`` @ witmyRUDEass : When a <SWEAR> do n't want a real job they just become strippers lol '' lol .,1
5089,2454,6,0,6,0,1,@ AlexisDiamond_ <SWEAR> stop <SWEAR> playin with me you know <SWEAR> I 'm talkin about,1
5090,17830,6,0,6,0,1,RT @ SteveStfler : `` Smoking weed is <SWEAR> unattractive '' Haha I was trying to get high <SWEAR> I 'm not trying to turn you on .,1
5091,4036,3,0,0,3,2,@ LilBTheBiggsGod @ Abbey_Kirkland two birds with one stone Biggs .,0
5092,7677,3,1,0,2,2,A random am scroll lands me here ... RT @ HarryRelloFonte Charlie horses durin <SWEAR> just simply means you did n't drink enough water that day,1
5093,12543,4,0,4,0,1,"Kierstens a <SWEAR> . Squid hands , squid hands & # 128025 ;",1
5094,5694,3,0,3,0,1,@ arionnee smh iont understand it but <SWEAR> it more <SWEAR> for me & # 128527 ; & # 128514 ;,1
5095,18038,3,1,2,0,1,RT @ TheBloodShow : Ugly <SWEAR> be the loudest .. u need to duck off & amp ; hide yourself frfr,1
5096,16208,3,1,2,0,1,RT @ JoeBudden : U famous <SWEAR> ruined the game by jacking up the price on the <SWEAR> . - Michael Paul Budden .,1
5097,18926,3,0,0,3,2,"RT @ aekulze : In Hopes of Recruiting More Women , ISIS Opens Jihadi Finishing School http : //t.co/xlxdfZxS9s @ vocativ http : //t.co/E3hhzNThrk",0
5098,7510,3,0,3,0,1,@ wodaeeex3 <SWEAR> i ainn hiden i go str8 to class my teacher lame af,1
5099,10834,3,0,3,0,1,"I hope i trip and fall into some <SWEAR> , tunechi",1
5100,8574,3,0,3,0,1,Ca n't get no <SWEAR> to Kirk Franklin idc how long it 's been for ya,1
5101,1877,3,0,3,0,1,& # 8220 ; @ lildebo2391 : He too rich to let that <SWEAR> get him <SWEAR> like that ! & # 8221 ; <SWEAR> do n't think at all,1
5102,4646,3,2,1,0,0,@ ReiddH i agree my fellow cracker .,0
5103,10839,3,2,1,0,0,I hope you get eye <SWEAR> <SWEAR> .,1
5104,8379,3,0,3,0,1,Bouta Rasengan all these <SWEAR> <SWEAR>,1
5105,1425,6,0,6,0,1,& # 8220 ; @ M_Rad : I 'm going to miss these <SWEAR> <SWEAR> much & # 128557 ; http : //t.co/lUpoqaT2R9 & # 8221 ; far right she resting on ol <SWEAR> <SWEAR> y'all funny as <SWEAR>,1
5106,20253,3,0,3,0,1,RT @ oweeSheREDD : you tell ya business to ah <SWEAR> <SWEAR> I ca n't trust ya,1
5107,19910,3,1,2,0,1,RT @ kxnggerald : unemployed <SWEAR> be having all the <SWEAR> & # 128514 ; & # 128546 ;,1
5108,20300,6,0,6,0,1,RT @ prettykells : & # 8220 ; @ 100046729 : @ Leelucas_ <SWEAR> you not coming http : //t.co/GXpfoLusXB & # 8221 ; & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ;,1
5109,428,3,0,2,1,1,`` And <SWEAR> you must be lost '' & # 128514 ; & # 128514 ;,1
5110,3864,3,0,3,0,1,@ Kaaaat__ make that llama your <SWEAR>,1
5111,7875,3,0,3,0,1,All you <SWEAR> are <SWEAR> for tweetin about ya <SWEAR> bein wet,1
5112,5230,3,0,3,0,1,"@ VAKILL shut up <SWEAR> , you and Ras need to make an album together , we 'll Ras fell off , you did n't ( cont ) http : //t.co/nrmc483M",1
5113,10271,3,0,3,0,1,"I aint no killa but dont push me , revenge is the sweetest joy next to gettin <SWEAR>",1
5114,13891,3,0,3,0,1,Oh you one of those stuck up <SWEAR> & # 128514 ;,1
5115,7835,3,0,3,0,1,All the ratchet <SWEAR> on Cecil B,1
5116,18573,3,0,2,1,1,RT @ Yansii_ : This <SWEAR> don went super saiyan 5 at walmart http : //t.co/xkF59toVcK,1
5117,14994,3,0,3,0,1,"RT @ ChadRuhlig : `` <SWEAR> <SWEAR> Hopeful '' how about getting a job hopeful , or going to school hopeful you silly <SWEAR> !",1
5118,15385,3,0,3,0,1,RT @ DontForget_E : <SWEAR> be having reality twisted,1
5119,12387,3,0,3,0,1,Joe ripping on a Nobel prize winner while hes not their . What a little <SWEAR> # morningjoe,1
5120,24548,7,0,2,5,2,if u eat fried eggs and leave the yolk entirely yellow ur a disgrace and also <SWEAR>,1
5121,16570,3,0,3,0,1,RT @ LifeAsBros : *Girls* Hey beautiful ! ! ( Friendship lasts 2 months ) *Bros* Sup <SWEAR> ? ( Friendship lasts forever ),1
5122,5543,6,2,3,1,1,@ __kiante im askin you <SWEAR> lol,1
5123,14582,3,0,3,0,1,RT @ AutyAut_ : I hate when people say you ca n't befriend a <SWEAR> . How <SWEAR> how ! ? 1 . I 'm only held accountable for my <SWEAR> . 2 . It 's all about & # 8230 ;,1
5124,22472,3,0,3,0,1,This <SWEAR> showed me IT & amp ; if y'all every seen that low budget piece <SWEAR> that muthafuckin clown scary then a <SWEAR>,1
5125,6040,3,0,0,3,2,"@ dolphrudager Only one current <SWEAR> sells ! Only one current BoSox sells ! Only ONE player on each L.A. team sells ! Most teams have 0 , yeah .",1
5126,9192,3,0,3,0,1,Emoji <SWEAR> nigguh,1
5127,17676,3,0,2,1,1,RT @ SheScreams_Mami : These <SWEAR> ai n't loyal & # 128581 ; & # 128175 ; & # 128076 ;,1
5128,19007,3,0,3,0,1,RT @ austdun : <SWEAR> we them boys,1
5129,7182,3,2,1,0,0,@ sbsylvester @ kieffer_jason @ hunterbuch66 <SWEAR> u ugly then <SWEAR>,1
5130,23933,6,0,6,0,1,You was never with me if you let what another <SWEAR> say change your actions towards me & # 128080 ;,1
5131,11646,3,0,3,0,1,I 'm only driving <SWEAR> cause this <SWEAR> drove me to drink !,1
5132,18956,3,0,3,0,1,"RT @ allovevie : I know it ai n't good , but these <SWEAR> gon ' do what they wa-wa-waaaaannnnnt .",1
5133,8934,3,0,3,0,1,Dekalb police are some <SWEAR> ...,1
5134,19216,3,0,3,0,1,RT @ cpSqueak : each time I do it for ya I make that bad <SWEAR> behave,1
