,Unnamed: 0,Unnamed: 0.1,text,label
2548,4056,4056,مصر طيز الدنيا,0
8,239,239,كل كلاب ال سعود مكانهم قفص القرود ,0
3854,1475,1475,السودان ك دولة عادت الى سوريا الاسد يبقى المرتزقة جنوب السودان سيدفنون بسوريا واليمن,2
281,932,932,اين هو العهد القوي من هذه المهزلة بوق مأجور ,1
3612,398,398,يا رب تموت,1
2088,618,618,واحد شرموط متل أحمد جبريل هو واحد من هالقيادات عايش لحد ما صار عمره سنة بدون ما يطلع شي واحد يفلخه ويرميه بمزبلة كلاب وبعدين بدك ردّة فعل ضد يلي بيصير بالمخيم؟,1
652,1533,1533,انعل أبوكم لا ابو جيش اسرائيل ، كلاب كلكم,0
2931,3306,3306,أنت أردني اوسخ من خائن,0
3074,631,631,هيدا اسلوبهم بالحوار متل معلمهم معودين عحوار الصرامي ,0
1755,1807,1807,من يومهن الشيعة كيوت و اوبن مايندد,2
2577,5112,5112,عوى شي جديد,2
2954,2274,2274,فعلا المذكور بالجريدة خطييييير ,2
3604,1811,1811,يا حوينة الطيارين الروسيين راحوا فرق عملة,2
4250,89,89,قطر اختلفت مع كل المحيط العربي لأنو تحالفت مع حليفك الخامنئي ، حليف حليفك يعني حليفك كيف سياستكن يا شياطين ما بعرف ,1
4415,2162,2162,وهاب ما بيهاب تعلمنا من الوئام أن الشجاعة التي نريدها ونكافئ عليها ليست شجاعة الموت بطريقة مشرّفة بل شجاعة الحياة برجولة ,2
4433,1560,1560,مش معقول كمية الجهل والغباء والحقد الاعمى بالردود شعب بس بعد ناقصوا الرسن المكاري موجود بس هيك ♂,0
4637,4953,4953,والله انا محامية وما فهمت كيف صار هالاخبار بخبر كان قانوناً ,2
170,4350,4350,روح كول  هوا حاج تهلوس بقى,1
1822,2273,2273,هي تفاصيل لطيفة بس,2
427,4407,4407,اكيد وطني وابن شهيد استشهد ضد العدو الاسرائيلي ع مثلث خلدة وبين ما رجعت بركي بعمل فحص دم بل الوطنية وب مستشفى الشهيد رفيق الحريري,2
3360,2216,2216,والله ربنا ليلعن تعاريص عرضه,1
4286,5421,5421,عاد حمار,1
4294,3224,3224,ولاك حيوان بدوي نحن بسوريا اذا حدا بقول ديني علوي او سني مندوس ع راسه نحن دينا سوريا يا كر يابدوي,0
529,4192,4192,آخ يا جبران باسيل شو قاهر عالم انت معلم منا وجر,2
1495,3915,3915,يعني جبران باسيل مقضيها حزك مزك وسفرات ع حسابنا اول شي مين عم يكلفو ؟؟ وتاني شي شو عم يستفيد لبنان من هالسفرات ؟؟,2
823,3379,3379,فشرت بنص عينك ياكلب,1
3283,460,460,كرهت او أحببت جبران باسيل عليك أن تعترف بأنه قدها وقدود، بالكلام والأفعال,2
4292,3344,3344,بياخد الأوامر من معلمه حسن نصر الشيطان,1
690,3307,3307,يا ريت تخرس وتسد نيعك الوسخ,1
139,1844,1844,شو بدا تنفع الماشطة مع الوج الكشن ,2
492,1498,1498,أهلا وسهلا فيكي نورتي فرنسا كلها مش بس باريس ,2
3032,852,852,اول واحد لازم يدخل السجن هو انت ايها المفتن ,1
1727,1729,1729,طز فيك و باللقاء تبعكن لقاء الأوباش و قطاع الطرق إن دعوت شيخ عقل الإقطاع الارسلاني هو تدخل بشؤون طائفة الم… ,1
3214,1013,1013,لي بيعرفني بيعرف إنه هالجملة قايلها ألف مرة بكتير مناقشات، وهلأ قالها السيّد,2
1138,4603,4603,الراية الاخبارية الجزيرة جبران باسيل نخص بالشكر أمير دولة قطر الذي كسر الحصار المفروض على بلاده ووصل إلى بيروت جريدة,2
3804,482,482,شو هالدولة لي نحنا عايشين فيها معقول ماحدا قادر يخرسك أو يشلحك بالسجن قاتل وسارق وتطلب السجن لغيرك شو هالوقاحه لي عندك ,1
4018,1310,1310,انتي غيرانه فسري منيح شو قال إذا منك معلمه انجليزي بلاكي وبلا اعلامك,2
3831,1660,1660,منطلب من الجميع عدم التدخل بما فيهم انت لانك اكثر من ضلل القضاء ساعة عم تغسل ساعة عم تفتح طريق و ساعة ح… ,2
1999,5339,5339,فليفعل ما يشاء ارادتنا اقوى ولو كلف ذلك حرب اهليه ,2
1168,113,113,ماعندنا بارات للاسف البارات ببلدك وينظمها انتي وامك وبنات بلدك ,0
1298,2121,2121,يوما ما وقريب جدا سنراك في السجن شبيح سوري لا قيمة لك ,1
3394,365,365,سبحان الله وين ما بروح بياخد الخراب معو شو هالبومة هيدا ولك شو هالغراب انشالله يهرب عالسفارة و يبعتوا عاسرائيل يستلم وزار…,1
3580,1676,1676,جبران باسيل رقم الصعب و الرئيس عون الرقم الأصعب و اثبت ذلك منذ عودته من المنفى و ليس الآن,2
4398,3738,3738,اي مزبوط انهيار حيط نفق شكا وغيرو هني تراكمات من وزارة الطاقة وأكيد جبران باسيل هو المعني الأول منا وجر,2
879,5235,5235,مزرعه وكل واحد فاتح عا حسابو ,2
1025,3881,3881,طويلة على رقبتك,2
3663,1523,1523,كلهم من حزب الشيطان الله لايكثرهم ,0
4659,236,236,يلّي بدّو يجيب سيرة الوزير جبران باسيل بالعاطل بدّو يسمع كلام أوسخ من أعمال حركة أمل,0
3965,2875,2875,كول هوا بالعبري,1
26,157,157,جبران باسيل يؤكد جرأته مرة اخرى بحديثه في المؤتمر الصحفي مع ابو الغيط عن تأثير الدول الغربية على قرار القُمة السابقة ب…,2
1759,2166,2166,رجل في زمان قلة الرجال فيه ,2
4662,4616,4616,كلام جواهر كبير معالبك ,2
4307,1607,1607,يسعد مساكي ست ديما جمالك غير طبيعي الله يحميكي,2
107,2921,2921,انور الخليل عندما قدم للرئيس عون لائحة بالمفسدين والفاسدين وورد اسم جبران باسيل فيهاوضع الرئيس عون اللائحة في خزانة,2
2858,5478,5478,حبيبي خراس,1
4218,409,409,نشالله بيفركك عزرائيل وانت والصوص تبعك ,1
337,4928,4928,عزيزي وئام وهاب و ايه نعم رفعت الكلفة لأن حتّى كلمة استاذ كبيرة عليك انت اكبر منافق و اكبر جبان,1
1248,4283,4283,ممكن أصواتكم ,2
1569,5560,5560,زنجي حقير يحسب نظام العصابات ينطبق على كل شيء,0
2145,4995,4995,السيد والرئيس وليش عم تشددددد دخلك كل حجمك أرنب عند معلمك بالقرداحة,1
367,1117,1117,الاخبار جريدة بخلفية حزب البعص فخليك انت وابراهيم الأمين عايشيين مبعوصيين انت انسان نكرة ,0
14,1788,1788,نسيتوا اسرائيل والعدو الغاشم عههههههعهخخهخحجحخخمننه ,2
3552,2710,2710,دام إن الخارجيه لحزب القوات اللبناني سمير جعجع مو أولى وأفضل بمية مره من جبران باسيل,2
3116,1449,1449,هذا بغرد بس من شان يتبهدل الآن نسيت قطر التي قدمت المال لبناء ما دمرته حرب تموز فعلآ انتم أمة لا… ,2
765,3214,3214,لو مواطن عادي بنى خيمة قرميد ليستر عائلته لتحركة كل اجهزة الدولة وعندما تنهب مافيا السلطة الاملاك العامة لا تحرك  ,2
4065,4692,4692,من فترة كنت عم تحيي اللواء عثمان لأنو ما قبل تدخل وليد بيك حسب زعمك وقلت بدنا هيك ضباط اكفاء بس الهيقة,2
847,564,564,طز فيك وفيهم إذا حاببهن كثير ظب كلاكيشك وروح او بقلك خذ الزرد معك وفل ,1
398,2966,2966,جبران باسيل طلع صاحبو للسيد,2
403,1379,1379,لهيك لازم نغير هالنظام المعفن ونستبدله بنظام مواطنة ويتساوى الجميع امام القانون ,2
2705,4295,4295,هههه كيف بدهم يبطلو كل شي بيعملوه بحياتهم ,2
4157,4257,4257,صه يا طبل حنجيبك ,1
1684,3809,3809,ولك العما بقلبك عمي يا اوطى مخلوق عوج الارض روح انقبر كول قتلة من مرتك,1
1312,4269,4269,كول هوا و سد نيعك,1
2008,551,551,معرفي قطر كل عمرى داعمي الارهاب لا بد من قطع يدهم ,0
925,3504,3504,عندما تكون القمة العربية على أرض قرارها مختطف إيرانيا عبر ميليشيا حزب الله,2
3397,4974,4974,انت مصيرك تكون بالحبس بطلت تستحى موت بغيظك انتو كل شي اسمه دولة خربتوا لعنة الله عليك ,1
1955,5657,5657,افيخاي ادرعي شكراً على المواقف المشرفة يا معالي الوزير جبران باسيل,2
154,5631,5631,للمفارقة في بلدي على اليسار باسل الصفدي عبقري خوارزميات ومصنف بين أفضل مفكر عالمي وعلى اليمين حافظ بشار الأسد الحاصل على لقب جحش الرياضيات,1
256,5758,5758,جبران باسيل عار على العرب ككل ماهو الا فرخ مجوسي أبتليت به الأمة العربية,0
2641,3107,3107,نحن نعمل ضد جبران باسيل لانه العدو الاكبر للمسيحيين في لبنان,2
2422,3217,3217,أصحاب الرؤوس الفارغة ما عندا شي غير تهاجم الوزير جبران باسيل,2
2006,5138,5138,هو ماهو بالاساس كلب ارمني لاجيئ,0
3823,4102,4102,الكلاب اللبنانيين يداهمون مخيمات عرسال للاجئين السوريين كلاب وستبقون كلاب,0
3670,1766,1766,مياومو الإعلام اللي شالوا كل مشاكل البلد تيركزوا على جبران باسيل,2
222,1730,1730,طبعاً لايجوز ولكن لايجوز ايضاً للشام ان يقودها ابن ديوس ديوووس الشام وهدهده ,1
872,721,721,انو الواحد بيحكيك بل الشرق بترد بل الغرب ، هيدا شعار انتخابي يا روح امك بيحمي لبنان الرئيس القوي وجيشو الوطني لي ولائو للبنان بس,2
2510,2526,2526,طيب كول هوا و هدي اللعب يا ابو بدر خليك بالصواريخ الي نازله على رأسك مجاري ألي تلفحك انت و اهلك,1
95,5621,5621,رح اخلعك بلوك قد راسك العما  بينص قلبك شو واطي,1
1787,4003,4003,جبران باسيل ديكور لبناني والمحركات إيراني,2
3087,547,547,جبران باسيل بِنَجِّح تلات كتّاب عدل من نفس البيت و نفس البطن و نبيه بري بقدّم تلات اخوة شُهدا لَتِبقى الأرض و يِبقى العُ…,2
951,3509,3509,مدرسة ميشال عون بترفع الراس✌ ,2
3702,4668,4668,كل ما تزيد هالإشاعات كل ما يصير عنّا ثقة أكتر و أكتر بالملك جبران باسيل,2
3512,4983,4983,وشو طللع بايد الرئيس خطيتو ,2
162,4661,4661,الوئام بمنارتك نهتدي ونجتمع صوت الوعي وانبثاق الأحرار وئامنا غدوت كالطودالراسخ الأشم العظيم ,2
4544,934,934,عندما سئل ابو الغيط عن امكانية عودة عصابة سفاح الشام الى الجامعة العبرية أجابهم اسألوا جبران باسيل كلبها في بيروت,1
3399,5133,5133,بعده هالبغل عايش ,1
3765,3822,3822,ولك الله انتو شعب بجم روح جبلي مصاري للشعب بعدين احكي ,0
2447,5054,5054,انظروا الى الخبر بشان صهر الرئيس   ,2
2325,1238,1238,بصراحه راضي عن نفسك وانت تدافع عن جبران باسيل هههههههه,2
1662,3660,3660,سكووت ولاك كلب خميني,1
644,2481,2481,شغلة الطب مافيها اي ميزة اذا على هالحكي كل العالم ماتت بسبب الامراض   كول هوا هوا عليك وعلى عقلك يع نرفزتني,1
45,3438,3438,يلعن شكلك بوط,1
2749,4605,4605,فشرتي بنص عينك جمايل الاسد عليكن انتوا الشبيحة الجوعانين يلي كرامة اصغر واحد من عنا بتسوا شرفكم ولك استحوا بقا لعن دين بلدكم,1
3457,5566,5566,السيد نصرالله العلاقة مع الرئيس ميشال عون لم تتزعزع ابدا والعلاقة مع رئيس التيار الوطني الحر جبران باسيل لم تتبدل ابداً,2
347,4872,4872,سورية سنية وستبقى سنية وحسبي الله ونعم الوكيل بالعرب الخونة الذين باعوا الشعب السوري بالرخيص فليفرح ابن زايد وكل كلب عربي دعم بشار الجحش,0
467,2484,2484,الحمار بس تقله حااا بيفهم هدون بتقلهن حاا بتلاقي حالك ما عارف من وين جاييك الضرب وبالآخر قاعد بباص أخضر وطالع عإدلب,2
1276,43,43,أنا بس شوف نديم و أمثالو كيف بيحكو عن جبران باسيل بتأكّد أكتر انو جبران باسيل عم يشتغل صحّ,2
668,4272,4272,هذا فعل الريال والدرهم لأنك كلب تفضل الريال والدرهم على سمعت بلدك فتميم هو من حول القمه من قمة وزر ,1
1730,1614,1614,يا ريت قبل ما تحاول تحكي إنك تبحث عن الحقيقة؛ بس إنت كل همك تسجيل موقف ,2
1278,3892,3892,الله يطول عمرك حضرة الرئيس كل يوم احترامي الك بزيد لأنك الرجل الرجل بكل ما تعني كلمة رجل من معنى ,2
4011,3673,3673,والله لبنان وتاريخ لبنان الثقافي والأسماءالسياسية الكبيرة اللي مرت عليه مايستاهلون ابدا يكون صورتهم,2
4130,269,269,عندما يقال يا شحاذ يظهر لك باسيل جبران,1
1988,2893,2893,كول هوا فطس لملكك انشالله بلكي منخلص من عدد اليهود الموجودين المدعيين انن مسلملين,1
2602,2718,2718,لا تجازي لك رب يجازي يطويل عمرك معاليك ,2
3586,4778,4778,إستحي يا صعلوك يا قليل شرف أنصحك تتعلم اللغه العربيه وتترك العبريه لتحسن فهمك يا غبي,1
2399,4862,4862,ميشال عون عون و صهرو الهبيلة جبران باسيل باسو صرماية تميم كرمال تشتري قطر سندات لبنانية لبنان دولة شحادة رسميا,0
4567,2421,2421,شعب بطران يقطع عمرو,2
4549,1521,1521,شو هالدفاع البيخري يابا,1
2570,5438,5438,علاء مفكر تشي غيفارا ناشط حقوق إنسان علاء حمار,1
3617,3138,3138,واحد مكيف إنه النهيق تبعه أموي شو بده يطلع منه,0
3592,2880,2880,فخامه وين الفخامه الفخامه خروف خروف حولكم حسن زميره خرفان قطيع لخدمة الفرس الصفويه انجسه ليس فى لبنان ,0
1680,5391,5391,يا عمي انتبه من الحب ما قتل خفف شوي كرمالك ,2
2168,2945,2945,اختبار بسيط لمعرفة اذا كان واحد وسخ هل يستخدم كلمة حثالة لوصف مجموعة من البشر؟,2
4577,3894,3894,مش حق عليك والله لأنك حمار ما بينعتب عليك بس حق على البيك الخلّاك توصل و سمّعنا صوتك الزبالة على كل حال بسيطة جاييك يوم يا بلا شرف ما بحياتك رح تعلا عن صبّاتو وبس يسير في ضربة كف رح تركض تحتمي في يا جبان يا مرت ولك تفو تفو تفو,1
562,2617,2617,كول هوا الله ياخدك,1
3119,1900,1900,يا زلمة والله اذا بتسكر تمك بترتاح وبتريح حاجتك تحكي وتبين انك انسان ناقص عقل ورسمالك كم    بيتغير اسلوبك ,1
314,4831,4831,تعلموا انكليزي قبل ما ترجموا شو حكي جبران باسيل  ,2
2062,5385,5385,والله ماحدا حمار غير الشعب اللبناني الأخ طالعو يخت وعامل فيها مدير,0
693,293,293,لازم يلغي هالنظام المعفن الكائفي الذي لا يستولد سوى طائفيين فاسدين عفنين ,1
4143,5281,5281,الله يريحنا من جبران باسيل بليلة ما فيها ضو قمر,2
3077,162,162,انا بقول الحق على جبران باسيل   ,2
4052,128,128,عايشين على اشحاته هذا طبع اشيعه يعشون مرتزقه ,0
444,3931,3931,شعب تافه وسخ بلا أخلاق وبلا شرف تفه يا عيب الشوم عليهم,0
818,2576,2576,ولك كول هوا بالمنام ما حتشوفوها لبعبدا وذكرني اذا شفتوها ما بكون حدن منا هون عميل,1
4561,46,46,نحن نثق بال قضاء اللبناني ,2
943,4866,4866,هذا فيديو ومنظر، وهل مستندات التعدي بين يديك، إذا كان كذلك فلتتقدم بها إلى القضاء المختص، دون التشهير,2
3503,2044,2044,فيكن تتفلسفوا لتشبعوا,2
13,4623,4623,وليد جنبلاط عميل لليهود كلب متلك ومال أسيادك عملاء حقراء الخنزير اشرف منكم,0
932,1322,1322,لسه بصرعوا طيزنا بدكن نصير متل العراق وليبيا يا حمير تجاوزناهن بأشواط، هلق لو نصير متل العراق وليبيا تحسن كبير جدا,1
2741,2561,2561,كلُ سَيأتيك بوقته المحدد لذا  عليك ان تتقن الصبر ,2
207,2843,2843,خلص كول هوا وروح شخ ونام لعن ابوكن واحد واحد أوهن من بيت العنكبوت,1
1825,3318,3318,جنبلاط زبال نيويورك يسعى الى كانتون درزي عبر دروز سوريا جنبلوط نقول لك حامض على بوزك,1
574,3944,3944,يا ملحد انت وامثالك نحن مسلمين يا بلا شرف,1
1479,3942,3942,لعنك الله يا موريتاني ياقذر اصلا انت بلا شرف وماتربيت زي الناس يا جزمة الرجال ميت رحمه الله,0
4338,5764,5764,شعبنا مخدر لهيك بدنا شعب جديد ,2
2116,4951,4951,الله محييك زلمة ابن زلمة اكشفلو فسادو و خلي يتحاكم على يدك ,2
2850,942,942,بعرف مغرد واقف ل نوال بري بالمرصاد على كل تغريدة او صورة بتنزلها,2
4122,1307,1307,احسنت حصاره بالزاوية كفأر جربان عذراً من الفأر ,1
1291,3066,3066,هل يجوز أن تبقى دولة يقودها مجنون هو يوسف القرضاوي يفتي لها بالقتل والتخريب وهي تدفع لتنفيذ فتاوى هذا المجنون الذي  ,1
463,63,63,سوف تبقى سوريه وفية ومنتصره رغم كل الاوجاع وتبقى صامده في وجه الاعداء سوريا التي حاربت كل الدول العرب… ,2
2032,2473,2473,اقسم بلله انت واحد غبي مع احترامي الك لك مابتعرف تكذب ولا بتعرف تعمل فتنة خراس وانضب   ,1
2266,5842,5842,صدقت يناسبك جدا جدا ,2
550,1128,1128,مضرطة لها نغم… قمم قمم قمم معزة على غنم ,1
4614,2854,2854,كول هوا وطلع ع شغلتك,1
3842,3189,3189,هذا هو مستوى فهمك وهو دليل على انك حمار,1
163,3825,3825,لو بتسد بوزك مش احسنلك وصوتك النشاز ما بدنا نسمعو يا مدعوس بل الصرماية  خليك متل الكلب عم تغني بل المطاعم يا عربيد اكتر من هيك ما بيطلعلك مستواك ابن ليل واخدت اذن لتحكي هيك يلا قحط,1
1855,166,166,شيء خطير هذه المقالة الأولى ,2
2716,976,976,هيك بتبلّش نهارك بالسجال    ♀  ونعم المسؤولية ما بتعرف تكون ايجابي شي مرّة ,2
830,1055,1055,جبران باسيل عم ينغل نغل بين المؤتمرات وبين مساعي ومفاوضات تشكيل الحكومة وبين الإجتماعات واللقاءات الحزبية،,2
2292,990,990,مرقت عمخيلتك كلمة متل خراس  ,1
4087,275,275,مع انك قذر وواطي بس اوافقك الرأي ,1
136,3333,3333,طول بالك علينا يا حلو ما هني عم يبينو واحد ورا التاني خدلك سنكرز عبكرا بلكي بتروق ,2
669,3758,3758,طول بالك بكرا بتغازل قطر مثل مااستعنت بفيديو شيخ سعودي مبارح فلا تتحمس كثير ,2
2795,4824,4824,ما احمرك ,1
1859,1024,1024,او حمار يشنهق ما فيك تقتلن خليهن هيك ,1
1781,4791,4791,لك تضرب شو ازعر يا خروف,1
4440,1640,1640,خراس وسد حلقك لانو مافي هيك حالات,1
348,3901,3901,كول هوا متل ما قلك,1
2613,5093,5093,السومه كلب بشار وبشار كلب ايران,1
2776,2932,2932,بعد الإدانات لتصريح الوزير جبران باسيل لقناة الميادين لازم نذكر انو تصريحو بينسجم مع سياسة لبنان القديمة بالسلام,2
1592,5474,5474,صدقت وأنت كذوب ,1
2987,5460,5460,لولا الفلسطينيين واللبنانين والشاميين لكان انتو لليوم تشربوا بول البعير تاكلون بصحن وتبزقون منو,0
211,3400,3400,هههههههه كنت منتسب او لاء ما بتقدم ولا بتأخر بنسبي النا فهمك كفاية,2
2769,1659,1659,يا ولاد الهابلة,1
3391,435,435,قولارجي طلع اخو الدياني ,2
1364,4610,4610,لا عتب على الآخر,2
351,3135,3135,أنا واحد من البشر بكره الفلاحين,0
2770,2220,2220,تجلس المواطنين ع خازوق من قياس …,2
34,2609,2609,ما بستغرب انو الصهيوني يدخل بمقتل الشهيد محمد حتى يخفي ايدو بالموضوع ,2
2719,1928,1928,دون شك انو مستاهل الحذاء لكن انغلترا بلد الحريات لو هل تصرفات بيحميها القانون اللبناني ما كنت بتلحق عد صرامي ,1
3746,4987,4987,صدقا على كلامك رفيق هيدا صاحبو الجديد بدل امين قلو ياهن,2
2957,5642,5642,نجحنا بقوتنا شكراً فخامة الرئيس ومعالي الوزير جبران باسيل,2
4505,1262,1262,انت يا جبران باسيل بعقليتك الفجة النتنة تقولربماوربما تفيد الشكك والتردد,1
4374,3526,3526,المخلوقة متنحةقال يا تطبخني يا ترجعني لبيت أهلي,2
1889,1503,1503,فشرتي كلكن بتعرفو وحتى أصحابكم اليهود إنّو السيد بس يفول شي هو قد كلامو هذا السيد البطل الشريف,2
939,1121,1121,إلى اللبنانية الذين انزعجوا من كلام جبران باسيل بحق سورية ويرفضون عودة سورية لحظيرة أسيادهم في مشيخات نتنياهو نقول,2
4293,2253,2253,يقول هتلر أعطوني واحد مثل جبران باسيل وسأجعل اوروبا تزحف تحت اقدامي من الجوع,2
3208,5716,5716,يا ريت يا استاذ وئام بتتركلي هل طق الحنك شوي علتويتر وبتطلع بتشوف طريق مفرق الجاهلية كيف رح توقع بأي لحظة,2
1710,3439,3439,جبران باسيل كذاب منافق عبد للدينار والدرهم,1
2788,1565,1565,زمان بالمقلوب ولا يصح إلا الصحيح ,2
1069,5753,5753,ما هذا يادكتور علي خطأ قد يصفه البعض بغير المغتفر لانه في موقع,2
2100,356,356,اسأل سيدك حسن نصر الله كم قبض من قطر لبناء الجنوب لن تكون اكثر من عبد ,1
109,2291,2291,ليه مستغربين من تصريح جبران باسيل أمن إسرائيل هو حق,2
4270,4585,4585,أصلن خلفة البنات بتجيب العار,0
3421,5720,5720,الرعاع اللي هاجو بسوريا نحنا قرفانين منهم وقلنا عنهم خونة وجلب بوقت اللي كان سعدو وجعجع عاملين مهرجانات ليدعموهم وهربولهم بواخر سلاح,0
1856,3907,3907,يا كلب الأن ركعت ياجزمه ,1
3812,4687,4687,حافظ يا روحك يلعن اليوم العالمي للاعسر,1
2260,2222,2222,شكرا للمعلومة القيمة يعني المطلوب للقضاء ما عم يطلع من الجاهلية ,2
815,3932,3932,هيدا بلد بلا شرف لازم كل واحد يتعلم من غلط غيرو بحييك يا جو,1
1519,2302,2302,والله نحنا رح نجن ,2
2497,1257,1257,بتاريخ لبنان كله ما في سياسي تعرض ل إعلامي سياسي ممنهج متل جبران باسيل وقبله ميشال عون,2
3495,3755,3755,ولك كول هوا يا واطي ولك انت واحد عم يندفعلك لتحكي ع تاج راسك ولك ستخي ع حالك يا صباطو للسيد واعتذر من الصباط لتشبيهه بك,1
4060,1359,1359,الناس آراء وأذواق قاعدين على الشط عم نطلب كوكتيلات لحتى تقوليلي أذواق صار قتل نص مليون وشلّ وإعتقال قدهن وتهجير مليون بني آدم أذواق,2
1434,1068,1068,الله محيي أصلك يا استاذ وئام ,2
3444,5538,5538,نشاركك فرحك و ضحكك على طنبر الجاهلية ,1
3171,1140,1140,إنتهت القمة و أثبت جبران باسيل، أنه رجل دولة بامتياز، و أنه المفكّر السياسي الأول على صعيد البلد,2
2556,3479,3479,الحقارة حينما تنطق وزير خارجية لبنان جبران باسيل مثالاً,1
418,530,530,نسيت انو التيار اسمو التوحيد حتى بالهبل بيتوحدوا اي والحمرنة كمان   ,0
4351,2507,2507,خروات معراب وبقايا اذار والحاقدين ,0
3141,3652,3652,صديقي قانون الإنتخاب المجلس المذهبي لا يسمح بتمثيل الشرائح الأقلية وهذا أصل الإنقسام ,2
3144,5615,5615,بدك شي شاكوش يضرب راسك ليفتح مخك  السيد مش لاكشك باجرو,1
986,443,443,معالي الوزير خليك بالجاهلية وخازوق الجاهلية وشو بدك بقطر ,0
1337,898,898,احلى متوالي 😉,2
3096,1861,1861,هذا شيخ البلاط الجنبلاطي يسخّر ضميره ويكذب على ديننا ويقوم بالتغطيه على زنديق ناكث لديننا ، كفى قلب… ,1
3427,5045,5045,ليك يا اهبل احكي ععدد الشعر يللي براسك يا اقرع النحس عاملكم عقدة اللواء يا طشم,0
4617,2058,2058,واللله الخراب من ملككم السادس الي خلى بنات المغرب متعة للقطريين وغيرهم ,0
4118,2212,2212,يا ريت بيمنعوا الأرغيلة بلبنان، لأن غير هيك ما منعمل ثورة ,2
2855,1698,1698,معجزة إنه كلنا تربينا هيك بالكندرة وبالآخر طلعنا ثورة,2
658,3317,3317,فيصل القاسم أنت درزي وفتان والآن بدأت الفتنة على الأردن سد بوزك واسكت,0
1347,4342,4342,هذا المنحط والمعروف عنه مخبر حقير واسألوا لبنانيين عنه وهو مستعد يبيع اهله لمن يدفع ومجرم وتجار مخدرات ,1
2566,3794,3794,ناهيك عن المقاومةكل القواينن اللبنانية تعارض الإعتراف باسرائيل كدولة و لبنان من الدول ال من أعضاء,2
3897,786,786,هههه ولو بعد ألف سنة يعني الامر قطعي لو صبرت الدهر كلو لن… ,2
3826,1072,1072,يادكتور علي لقد جانبك الصواب في نعت وئام بالوطني فالوطني يكون عونا في لم الشمل واللحمة الوط… ,2
3543,641,641,لم الحظ في بيان القمه أي تشريع الحشيش هل من تبرير ؟؟ ,2
1270,5216,5216,جبران باسيل من الملتقى الاقتصادي العالمي في دافوس ينصح لندن و واشنطن,2
3869,3422,3422,وهل يتم السكوت عن تدمير الشعوب والبلدان العربيه من أجل مائة لبناني يعملون بقطر,2
2120,5165,5165,بيكفيكن عهر وكذب وتلفيق أخبار بحق جبران باسيل جماعة بلا اخلاق بلا شرف بلا كرامة,1
512,5113,5113,حذف تغريدته لانه كلب من كلاب الترك شركسي الاصل او يوناني,0
4016,1677,1677,أنا بعتز وبفتخر برئيس جمهوريتي فخامة الرئيس العماد ميشال عون وبرئيس تياري الوزير والنائب جبران باسيل وبعرف إنو هني…,2
3381,5301,5301,الدين العام صار مليار,2
685,3728,3728,قواتجي ضبضب,2
3545,2825,2825,كذِّب وسلينا ما انت يا بتكذب يا بتْبَعِّق ,1
2056,3323,3323,جبران باسيل وزير خارجية لبنان يجب ان تعود سوريا الى الحضن العربي,2
3242,2159,2159,هل اصبح جميل السيد أقرب الى جبران باسيل من المقاومة؟؟؟,2
4008,703,703,تضرب بهالمنظر ,1
335,5505,5505,معقولة امك توحمت على حمار,1
4515,4745,4745,كم أنت خرا عندما لا تظهر إلا وقت الحاجة,1
1938,1538,1538,العرب جرب انتو حلو مشاكلكم الي صارلها سنه وبعدين شوفو مصير غيركم منافقين,0
3668,4093,4093,انت طلعت صرماية فعلا العقاب لوهاب وهاب قاتل ابو دياب ,1
952,5680,5680,أستاذ فارس هذا هو كلام الحق وهكذا عرفناك لا نريد عودته إلى لبنان لانه لا ينتمي إلى لبنان وشعب لبنان الشرفاء,2
273,3402,3402,سدو لنيعك يا ولد ما حدا طلب شهادة عن المير كفى تمسيح صرامي وجوخ حجمك معروف زمك ورح تبقى زمك,1
626,1362,1362,شابك على نت بيتنا و بتحكيلي كول هوا ؟ طيب هياني نازل,1
3792,4374,4374,صدق وهو كذوب انت اكبر ارهابي و منافق ,1
4568,1750,1750,شيعة جنوب لبنان معروفين عند اللبنانيين بالفوضوية ورفع الصوت وعندما يهزمون بالحجة الحل عندهم الفوضى,0
380,534,534,ولك كول هوا يازلمه,1
522,3372,3372,ولك خراس يا زلعوط,1
2252,3599,3599,شي مرة نديرا حمرنة,1
4029,2791,2791,كان لازم تترأس الوفد بتطلع عالتلفزيون شبوبية حلوة ,2
3435,2176,2176,تفوووووه عليكم الا تخجل يا هذا من انتم امام وليد جنبلاط لعنة الله على ابواق ماجورة ,1
3671,5227,5227,مارسيل غانم سد نيعك,1
3412,4235,4235,طيب جيب مساعدات من صاحبك مبز ,2
865,3805,3805,الله يلعنك يا مفتن الويل لك ,1
2250,1736,1736,وهاب يشكر الرئيس عون ,2
1946,5103,5103,عالحق ما حقها شي   تحياتي ,2
1529,5197,5197,خدو هالتغريده وروحوا نامو انتزعة السهرة الهارب من العدالة بيحي وزير العدل خبصها مبارح هاجم العدل والعدالة والداخلية,2
2925,5220,5220,شو النفع في آلاف الفلترات والتطبيقات لتجميل شكل الانسان وولا تطبيق لتجميل نفسيتو,2
2630,1812,1812,عن اي فاسدين ليش ما بيفصح فساد حلفائه او مسمحلون ,2
1061,1883,1883,سعد الحريري معروف ابا عن جد مش وتال غيرو ,2
4148,5735,5735,"""شي بيهوي من هيك بهايم""",1
