,Unnamed: 0,Unnamed: 0.1,text_id,text,task_1,task_2,label
2146,1245,1245,hasoc_de_1246,"......tja, es war notwendig #Maaßen aus von dem Verfassungsschutz abzuziehen! Dringend notwendig!     Und dass die #Afd jetzt so ein Bohei um ihren 'Berater' macht, wundert niemanden...!     https://t.co/6IWLnZ7URy",NOT,NONE,2
2944,3404,3404,hasoc_de_3405,Einem in #Essen festgenommenen Flüchtling aus #Nigeria konnten 24 Identitäten nachgewiesen werden. 24 Identitäten bedeuten übrigens auch 24× Sozialgeld pro Monat. https://t.co/kUyK8BoaT3,NOT,NONE,2
1979,2003,2003,hasoc_de_2004,Hier ist die Ursache von den Selbstmordattentaten kurz erklärt.     72 Jungfrauen im Paradies sind von Allah verheißen. https://t.co/4wnYYXqjS3,HOF,HATE,0
2760,2709,2709,hasoc_de_2710,"Contra-Mag.:Seyran Ates: „Der politische Islam übernimmt Deutschland“: Deutschland braucht eine radikale Kurswende in seiner Politik gegenüber dem Islam. Das sagt Seyran Ateş, prominente Frauenrechtlerin und Anwältin. Sonst drohe das Land vom politischen… https://t.co/GygOQKj5CW",HOF,HATE,0
1490,647,647,hasoc_de_648,Ich wünsche den Parteifreunden in Bremen viel Erfolg.    https://t.co/WqKqzKFPUw    #AfD #Hütter #Bremen,NOT,NONE,2
2636,1669,1669,hasoc_de_1670,dann Fresse ich lieber garnix👍👍👍  Diät auch mal gut🤪 https://t.co/5cEfojxZys,HOF,PRFN,1
1944,287,287,hasoc_de_288,"Die Chefs reden stur aneinander vorbei https://t.co/Sg1oteGLrW    Bauern können nicht mit 'einer Zunge' reden, zumal jede für sich gespalten ist vor lauter 'falschem Zeugnis geben wider dem Nächsten'.Wahrheit ist bei denen so unbekannt, wie die Lokalisierung des 'Bernsteinzimmers'.",NOT,NONE,2
1260,104,104,hasoc_de_105,@SaschaUlbrich @symptompanik @Mundaufmachen @AfD Man kann wirklich nur verzweifeln. Warum haben die Politiker das zugelassen? Warum haben wir das zugelassen. Fck Islam. Ich will diesen Rotz aus meinem Land haben. Zurück in das Mittelalter mit euch.,HOF,HATE,0
2896,2017,2017,hasoc_de_2018,"Menschen, die #Schweinefleisch verzehren sind deutlich weniger #sprenggläubig! #SchweinefleischBeruhigt https://t.co/BzpYudTN6Z",HOF,HATE,0
167,429,429,hasoc_de_430,"Der Artikel ist eine Unverschämtheit.  Ich habe nach der Ermordung von Lübcke meine Abscheu gegenüber den hämischen und jubelnden Kommentaren auf Twitter und Facebook deutlich gemacht,obwohl ich seinerzeit die Äußerung des Politikers für indiskutabel hielt. https://t.co/7UVeK8qKM6",NOT,NONE,2
1779,2536,2536,hasoc_de_2537,Wir haben gestern Game of Thrones zuende geschaut. Jetzt kann ich endlich diese Liste wieder löschen. So viele Arschlöcher schicken Spoiler in die Welt. Es gibt nicht genug Drachenfeuer für alle. https://t.co/iLT5iHet6E,HOF,PRFN,1
3162,2239,2239,hasoc_de_2240,"Was im Oberstübchen von @Karl_Lauterbach (SPD) vorgeht, lässt sich sehr schön an diesem Tweet (den er klammheimlich gelöscht hat) ablesen. Diese Entgleisung hat klinische Dimensionen. Ob er sich öffentlich dafür entschuldigt? https://t.co/cxVX48nwjR",HOF,OFFN,1
128,1452,1452,hasoc_de_1453,Für die #AfD ein durchschnittliches Ergebnis. Immerhin verbessert gegenüber der Landtagswahl. Es bleibt aber festzuhalten: Der Landkreis ist komplett grün versifft. https://t.co/6jFRZXdSqs,NOT,NONE,2
2550,3177,3177,hasoc_de_3178,"@Hartes_Geld Ausweisen, Gelder sperren und lebenslanges Aufenthaltsverbot in Deutschland.  PS.Gilt Prophylaxetisch aber auch für linke und Grüne Wähler, zusammen können sie sich ihr Schlaraffenland bauen.  Wenn man so etwas sieht fordere ich Waffenfreiheit für Deutsche",HOF,HATE,0
2177,3382,3382,hasoc_de_3383,"Der kanadische Premierminister 🇨🇦 @JustinTrudeau wurde gefragt, was er und seine Familie tun werden, um die #Umwelt zu schützen.  Das war ...ähm... seine Antwort:   😂😅😹  #CleanerFuture #Waterbottle #boxedWater #FridaysForFuture #Plastikverbot   https://t.co/Va8RemHwi8",NOT,NONE,2
3313,1715,1715,hasoc_de_1716,Flüchtlingskosten Verteilung.    Schaut was mit deutschen Steuergelder gemacht wird👌👌  na dann wird es wohl nix mit dem Wochenende-ab in die Arbeitsklamotten und auf geht es Steuren ranschaffen👍👍 https://t.co/YE3vBsS6RC,NOT,NONE,2
3427,3667,3667,hasoc_de_3668,"@realJohr Na, jetzt greifen die Honks, unter der Führung ihrer braunen Hetz- und Hass- Schachtel an und kommen aus ihren rechtsversifften Ecken. Wenn dann noch die Dummheit der Flatrate-Nazis in der Dauerschleife des Hasses und der Hetze aufgeht, haben sie sich selbst als Nazis geoutet.",HOF,HATE,0
3034,1172,1172,hasoc_de_1173,@JoesiProkopetz  Ich schau gerade eine Dolezal-Doku über Christian Kolonovits. Du bist dort auch vertreten. Ihr wart und seid allesamt musikalische und poetische Genies! Vielen Dank für viel Unterhaltung und Freude.,NOT,NONE,2
2778,2275,2275,hasoc_de_2276,"https://t.co/SnuHoXmVej #Hetze der Regierung wirkt: Nachdem sich #Linksterroristen bislang auf Zerstörung von #AfD-Büros beschränkten, fühlen sie sich jetzt dank der #Hasskampagnen aufgerufen, bis zum Äußersten zu gehen: mit einem #Mordanschlag auf den Bremer BTA Frank #Magnitz.",HOF,HATE,0
395,305,305,hasoc_de_306,Notre Dame brennt.  Die Welt ist erschüttert.  Muslime feiern.    Keine Pointe.😔,HOF,HATE,0
1168,2715,2715,hasoc_de_2716,"Eine Richterin mit Kopftuch erweckt in mir das gleiche Vertrauen zur Rechtsprechung,wie ein Richter mit Wehrmachtshelm. #Unbefangenheit",HOF,HATE,0
2696,1673,1673,hasoc_de_1674,na geht doch Blau Bergauf👍👍👍  Frage mich nur welche doofen grün wählen??🤔  bestimmt der Bleistift angesetzt um das zu bewerkstelligen😡 https://t.co/OqH7fxCopV,HOF,OFFN,1
2626,477,477,hasoc_de_478,"In Griechenland bildet sich Migrantenkarawane: Unter 'Allahu akbar'- und 'Deutschland'-Rufen fliegen Steine auf Polizisten, werden Frauen in die erste Reihe gestellt, Kinder als Rammböcke benutzt, um Polizeiketten zu sprengen. Daher meine Frage an Merkel: https://t.co/HieDLCwfyb",HOF,HATE,0
372,3008,3008,hasoc_de_3009,@Ungebeten1 Ohne Gagen machen die nix.,NOT,NONE,2
3393,1069,1069,hasoc_de_1070,"Spektakulärer Angriff (Spucken, Fahrrad-Würfe etc) auf Polizisten im Asylheim #Plattling: Als die Beamten flüchten wollen, verbarrikadieren die #Flüchtlinge die Ausfahrt.  https://t.co/71cFkKiIlj",NOT,NONE,2
1226,2342,2342,hasoc_de_2343,"Afrikas Bevölkerung wird sich bis 2050 verdoppeln. Reicht das, um an eine Invasion aus dem Süden zu glauben?! Was helfen könnte, ist endlich Geburtenkontrolle zu fördern! Dafür bräuchten wir Experten, die können sich dann nennen, wie sie wollen! #afd https://t.co/szilUy4dmJ",HOF,HATE,0
3137,2224,2224,hasoc_de_2225,"44% Messerangriffe, 10% Bevölkerungsanteil. Die Linken wollen es einfach nicht wahrhaben. #Michael",HOF,HATE,0
3420,1693,1693,hasoc_de_1694,der friedliche Islam 👌🤔  hat ja wie jeder es kennt Respekt und Ehre vor jeder anderen Kultur 🧐  es geht eben schon von kleinauf los und hier bei uns soll es anders sein??🤔🤔  Die lachen doch die SaudoofenDeutschen nur aus  UND  die haben es nicht anders verdient die Doofmichels https://t.co/ErRoDTGVue,HOF,OFFN,1
1875,2396,2396,hasoc_de_2397,"Fasching 2070: Ein Buntling, wohnhaft in ehemals 'Deutschland', verkleidet sich als indigener Deutscher!    Werden Bessermenschen das wegen Rassismus gegenüber einer fast ausgestorbenen Minderheit verurteilen oder es verbieten, weil es immer noch 'Nazi' ist?  #Indianer",HOF,HATE,0
1345,3456,3456,hasoc_de_3457,'Das Netz dient als Speicher' https://t.co/geI9O4cLH8,NOT,NONE,2
2469,822,822,hasoc_de_823,Soll das witzig sein? https://t.co/M7zITQRfrb,NOT,NONE,2
404,2708,2708,hasoc_de_2709,"'Migration ist unvermeidlich, notwendig und wünschenswert', sagt die @UN. Der  #GlobalCompactMigration soll diese Idiotie in Stein meißeln. Jede Regierung, die den #Pakt unterzeichnet, erklärt damit: „Ja, wir sind Lakaien der Globalisten – und wir hassen euch!” #AfD https://t.co/LKrjUDc34b",HOF,HATE,0
485,1618,1618,hasoc_de_1619,"@Ungebeten1 @MoebusAnne ....dieses verlogene, grünversiffte Pack von Lügner, Hetzern und Volksverdummern gehört der Prozeß gemacht. Natur vernichten ist ihr Handeln und Tun!",HOF,HATE,0
321,1721,1721,hasoc_de_1722,"Huch, Kim Jong Merkel, der Zonenlurch. https://t.co/8dbOgiKfBU",HOF,OFFN,1
1810,3273,3273,hasoc_de_3274,Asylbewerber belästigt Schulkind sexuell - ist wieder auf freien Fuß. #rechtlos  https://t.co/EQsxcGlKoW,NOT,NONE,2
1799,1742,1742,hasoc_de_1743,Had to share this one🤣🤣👍👍    die Amis sind eben und waren es schon immer saublöd👍👍  wenn interessiert schon solche Hohlbirnen ala Kardashians🤔🤔 https://t.co/ECgcJBC9J2,HOF,OFFN,1
3252,3147,3147,hasoc_de_3148,@Hartes_Geld Die bei den Preussen sehr effektive Bestrafung des Spießrutenlaufens wäre das adequate Mittel Merkels 'Importtätern' westliche Lebensart zu vermitteln.,HOF,OFFN,1
2343,2538,2538,hasoc_de_2539,"@suse1603 @EmmanuelMacron Weil wir uns überall klar GEGEN Gewalt und für friedlichen Protest aussprechen? Vergessen Sie es einfach, Ihre linke Dauerhetze glaubt Ihnen niemand. Gewalt und brennende Autos sind in Deutschland eher Sache Ihresgleichen!",HOF,HATE,0
1588,3805,3805,hasoc_de_3806,@BlondJedi Ich bin Baujahr 1959 .Wir musten als Kinder das KZ Buchenwald  besuchen . Es war ganz schlimm so etwas zu sehen . Und mich heute als Nazi darzustellen nur weil ich AFD Wähler bin nein Danke,NOT,NONE,2
465,3021,3021,hasoc_de_3022,"@Hartes_Geld Wieso erinnert mich das an Biedermann und die Brandstifter? 😈  Sobald der radikal religiöse Spinner dann Menschen getötet hat, war das natürlich nicht absehbar und niemand übernimmt Verantwortung dafür... Konnte niemand ahnen...",HOF,OFFN,1
2948,1893,1893,hasoc_de_1894,Für dieses Kind (!!!) wird #Pfingsten 2019 für immer in traumatischer Erinnerung bleiben.   Solche '#Asylbewerber' haben in 🇩🇪 nichts zu suchen! Es wird endlich Zeit für hartes Durchgreifen. #AfD  #Arzberg  https://t.co/Iw1XMq11AN,HOF,OFFN,1
2433,520,520,hasoc_de_521,"#Berlin|er Schulen: #Senat will nur 1,5 Milliarden Euro in #Sanierung stecken  https://t.co/pcoV0NToXL",NOT,NONE,2
2603,2371,2371,hasoc_de_2372,"Unzensuriert:Nordkorea: Ermordeter Kim Jong-nam soll CIA-Informant gewesen sein: Airport Kuala Lumpur International Foto: Craig / Wikimedia (PD) Kim Jong-nam, älterer Halbbruder des nordkoreanischen Diktators Kim Jong-un soll ein CIA-Informant gewesen… https://t.co/bWbz8pK0Gp",NOT,NONE,2
2526,1107,1107,hasoc_de_1108,"Der Spruch, dass man 'Europa nicht den Extremisten überlassen' darf, überzeugt mich immer mehr.  :)  #EUWahl https://t.co/BJNzsZUiPo",NOT,NONE,2
529,1681,1681,hasoc_de_1682,"🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮  Nichts ist zu peinlich, als dass es die deutsche Presse nicht schreiben würde. Sie wollen ihn wirklich an der Spitze sehen und bereiten den Wähler schon mal auf das Wahlergebnis vor. https://t.co/l7aBKU5rdI",HOF,PRFN,1
56,2585,2585,hasoc_de_2586,Ich will hier unten eine Kassette mit Kinderlachen verstecken. https://t.co/zPvc1Vqy32,NOT,NONE,2
3028,1699,1699,hasoc_de_1700,Pfingsten ändert sich über die Jahre👌👍👍  früher Pfingstochse  heute SPD-Schweine😂😂😂👌👌 https://t.co/TKaxBNU5rQ,HOF,OFFN,1
2578,126,126,hasoc_de_127,"Obwohl der streng gläubige Herr im #Gefährder-System der Polizei in der höchsten Risikoklasse geführt ist, hortet er munter Waffen mit Munition und Schalldämpfer.  Naja, dient wohl der Religionsausübung.  https://t.co/y6O4yObVNM",NOT,NONE,2
195,1506,1506,hasoc_de_1507,Warum führen unsere lieben Politiker #Geheimverhandlungen zum #Migrationspakt? Was sollte da wieder verheimlicht werden? https://t.co/uWjst17zBp,NOT,NONE,2
2449,3025,3025,hasoc_de_3026,"@Hartes_Geld Krass, die dümmste Generation ever. Für mehr (sinnlose) Steuern! #krankehirne",HOF,OFFN,1
827,2958,2958,hasoc_de_2959,"@Hartes_Geld @frankundfreya Die wollen doch auch nur n bisschen spielen, unsere Gäste..😡Aber deren Problem is, sie wissen nicht wann es Zeit aufzuhören ist, auf ihr Opfer brutalst einzuschlagen. Das haben Menschen in den Westlichen Kulturen schon in die Wiege gelegt bekommen, die aber nicht !",HOF,OFFN,1
443,2381,2381,hasoc_de_2382,"MMNews: IS droht Bayern: Im Internet ist ein Drohschreiben des Islamischen Staates aufgetaucht, in dem Bayern aber auch Deutschland Vergeltung angedroht wird. Grund: Unwürdige Asylbedingungen für Muslime. 'Mit Allahs Hilfe überschüttet der IS Bayern mit… https://t.co/5VnsxkApGp",HOF,HATE,0
1001,1352,1352,hasoc_de_1353,"Als #Afd Oberbürgermeisterkandidat von Görlitz wirbt Sebastian Wipfel für Beschränkungen der Kompetenzen des Verfassungsschutzes...!     @BfV_Bund @SMIsachsen     Wollen Sie noch so lange mit einem #Verbotsverfahren warten, bis Sie es gar nicht mehr können...? https://t.co/lRuNhxipTX",NOT,NONE,2
2337,3294,3294,hasoc_de_3295,Schlechte Nachrichten für 'Flüchtlinge': Deutschland benötigt plötzlich 100.000 'Fachkräfte' weniger. Die Arbeitsagntur korrigiert ihre gefakte Jobbörse. https://t.co/QvNPeH4Oyy,HOF,OFFN,1
837,790,790,hasoc_de_791,"#AfD Magniz berichtet im TV von Morddrohungen. Daraufhin brechen einige Zuschauer in Jubel (!) aus. Ja, wirklich! Ich habe keine Ahnung warum. Wollen sie es runterspielen? Oder freuen sie sich wirklich? Müsste das nicht morgen auf den Titelseiten stehen? https://t.co/tHll7veyPq",NOT,NONE,2
355,1995,1995,hasoc_de_1996,"Irland 🇮🇪     Dieses verstörende Video wurde in den Dubliner Bergen während der Eid al-Adha gefilmt.    Darin sehen wir eine Gruppe Muslime, die ein Lamm auf den Boden stecken und ihm die Kehle durchschneiden.    Die Barbarei des Halal-Gemetzels kennt keine Grenzen. https://t.co/LCfA0atWpv",HOF,HATE,0
562,1915,1915,hasoc_de_1916,"'Ich habe doch nur ein Mädchen totgemacht', erklärt Ali B.  Ansonsten mag Ali Deutschland, weil er ohne Arbeit Geld bekommt und unbeschwert saufen und Drogen dealen kann.  #Susanna https://t.co/6HVw24kbCo",HOF,OFFN,1
2962,3091,3091,hasoc_de_3092,"'Die Kairoer Erklärung der Menschenrechte ist völliger Humbug.  Es gibt im #Islam keine #Menschenrechte!'  'Wenn Sie das nicht verstehen, dann haben Sie keine Ahnung, was #Menschenrechte sind'.  Dr. Michael Ley in der Expertenanhörung im Arbeitskreis #Menschenrechte des Bundestages. https://t.co/txdkCEadL7",HOF,HATE,0
2316,1182,1182,hasoc_de_1183,"Erinnert ihr euch an Eric X.? Er wurde der Öffentlichkeit als 'Campingplatz-Vergewaltiger' bekannt.  Das Knast-Futter scheint ihm zu bekommen. Eric ist ganz schön drall geworden, finde ich.  https://t.co/MmH7jSZSTT",NOT,NONE,2
1856,380,380,hasoc_de_381,"@MaritaNeubert Bin bei Facebook noch bis Karfreitag gesperrt, dann sind 30 Tage 'Knast' vorbei. Hoffen wir auf Sieg gegen Mainz und Bauernpunktverluste in Düsseldorf.https://t.co/3r7XifNxsa",NOT,NONE,2
883,2344,2344,hasoc_de_2345,"@VenomStrike3 @ITUADE @Dieter_Stein @AfD Abgesehen vom schleichenden Verlust der nationalen Identität und Kultur haben wir mit vielen Einwanderergruppen auch kaum Probleme. Es gibt aber ein spezifisches Problem mit Einwanderung aus islamischen Ländern, siehe Sarrazins Buch. Viele Muslime wollen sich gar nicht ändern.",HOF,HATE,0
2255,1085,1085,hasoc_de_1086,"Das nenne ich konsequent! ⚡#SriLanka wirft 200 islamische Geistliche aus dem Land.⚡   Warum geht das in 🇩🇪 nicht? Müssen wir warten, bis die Saat des Hasses von #Islamisten und #Salafisten zu neuen Terroranschlägen führt? #SriLankaTerrorAttack   https://t.co/zh1fmgJU9M",HOF,HATE,0
550,2285,2285,hasoc_de_2286,"Kann ich mir gar nicht vorstellen. Merkel hat uns doch versprochen, dass er total unverbindlich sein wird. Und dass sie lügt, halte ich für völlig ausgeschlossen https://t.co/HWvT7eR8g3 #Migrationspakt #Merkel #Migration #Lüge #Merkeldiktatur",HOF,HATE,0
2467,2001,2001,hasoc_de_2002,Shopkeeper in Turkey Finds a Husky Pup with no Heartbeat &amp; Manages to Revive Him https://t.co/76uotWClDf,NOT,NONE,2
756,3797,3797,hasoc_de_3798,@BlondJedi @annewill Mal ehrlich - welche Frau will schon einen Schwarzafrikaner? Frau Anne Will bestimmt auch nicht!,HOF,HATE,0
3320,574,574,hasoc_de_575,"LePenseur:'Somancher Schnappschuß: ... läßt in Tiefen blicken, vor denen dem Betrachter schwindelt ... https://t.co/se4Bil8MhL '",NOT,NONE,2
1256,3644,3644,hasoc_de_3645,"@realJohr Übel, da scheint eine kritische Masse erreicht. Vielleicht doch Putin? ^^",NOT,NONE,2
1485,707,707,hasoc_de_708,"Der Artikel gibt keine Auskunft über die Herkunft von Schüler, Mutter und 'Helfer'! Zufall?  https://t.co/mjwTwFFtHf  https://t.co/MCpS9qrCdq",NOT,NONE,2
2294,1914,1914,hasoc_de_1915,Muslime sorgen in #Bremen für Ordnung: Schwule werden aus Bürgerpark vertrieben!  https://t.co/AqDaGkCoZZ,HOF,OFFN,1
943,1598,1598,hasoc_de_1599,"@Ungebeten1 Hatte ihm was ähnliches geschrieben, zu einem anderen Erguss seinerseits, jetzt hat er mich geblockt. 😂😂😂  Uffbasse Grossmeister Zopfgedöns nicht das du der nächste bist. 😁  https://t.co/47uxwBy7BC",HOF,OFFN,1
3399,3120,3120,hasoc_de_3121,"@DPolGBund Die Polizei hat alles richtig gemacht, ich möchte nicht wissen was die Klugscheisser hier gesagt hätten, wenn die Polizei nichts unternommen hätte und es wäre etwas passiert.",NOT,NONE,2
812,2741,2741,hasoc_de_2742,#Rodgau: #Behinderte in #Obdachlosenheim abgeschoben - Und #Flüchtlinge bekommen Reihenhäuser #verrückt  https://t.co/3UTkePJvKE,HOF,HATE,0
2631,1471,1471,hasoc_de_1472,"Ich habe diesen #Rezo zwar noch nie gesehen, aber ich finde es gut, dass er die #CDU bloß stellt. 😆  #RezoVideo",NOT,NONE,2
3286,3725,3725,hasoc_de_3726,"@Ungebeten1 @landhaustussy Anders kannste mit dem Türken auch garnicht reden,... und abgefüllte Vollscheisse Ballons hat nicht nur Europa in Unmassen.",HOF,HATE,0
2607,1900,1900,hasoc_de_1901,"Wenn ihr jetzt so viele Irre seid, kriegt ihr dann alle auf einmal Ausgang oder wie regeln eure Pfleger das? 🤔  Ist schon eine organisatorische Meisterleistung, wenn die Psychiatrie geschlossen zum Wandertag ausrückt.  Respekt. https://t.co/y3Zx7HBBun",HOF,OFFN,1
2989,2956,2956,hasoc_de_2957,"@Hartes_Geld I like in allen Videos das Treten, wenn das fckg Opfer sich hinlegt. Not bad ist auch, all vs one, max. Gewinnchancen.  Clevere Boyz, Musterbeispiele für pos. Gruppendynamik!  (Nicht ernst gemeint)  Wir sind Schuld. Klarer Mangel an....(bitte ergänzen).  Und wer hilft den Opfern?",HOF,PRFN,1
1033,1345,1345,hasoc_de_1346,"Das EP gibt Nigel Farage 24 Stunden, um seine Finanzierung durch einen Oligarchen aufzuklären: https://t.co/hyOODCi3Vi",NOT,NONE,2
2498,3659,3659,hasoc_de_3660,@realJohr FCKAFD https://t.co/L6MyH1VXYQ,HOF,HATE,0
2393,2672,2672,hasoc_de_2673,"Jetzt habe ich es von Facebook schriftlich bestätigt bekommen. Die Vergewaltigung und der sexuelle Missbrauch von Kindern durch die Angehörigen der allahu-akhbar-Sekte ist in Ordnung.    Kritik daran ist 'Hassrede', für die man 30 Tage gesperrt wird.    Wie krank ist das denn???",HOF,HATE,0
2813,2713,2713,hasoc_de_2714,Funktionäre des isl. Zentrums in HH organisieren bis heute Quds Tag mit-  egal Olaf Scholz chillt da mit Ayatollahs. https://t.co/KPdYbddVIB,HOF,HATE,0
2258,1463,1463,hasoc_de_1464,Sachen die keine Sau interessiert... 🤷‍♂️  #Weltfahrradtag,HOF,PRFN,1
902,528,528,hasoc_de_529,Bad Zwischenahn: Syrer findet Portemonnaie - #Polizei freut sich über ehrliche #Flüchtlinge https://t.co/EVA61Aq9cq,NOT,NONE,2
2282,2969,2969,hasoc_de_2970,"@Hartes_Geld Wie ist das bitte möglich? Hat sich die Justiz gegen die eigenen Bürger verschworen?   Gleichzeitig werden Leute weggesperrt, die die Hundesteuer oder GEZ nicht bezahlt haben  oder weil sie Pfandflaschen 'gestohlen' haben",NOT,NONE,2
995,925,925,hasoc_de_926,"#HeinzHermannThiele: 'Dieses Land gerät in eine hochkritische Situation. Wir sind am Rande eines kulturellen Zusammenbruchs.“ Das Thema #Fluechtlinge sei nicht nur ökonomisch unbeherrschbar, es stelle sich auch die Frage nach unserer #Identität. https://t.co/JoD1xec463",HOF,OFFN,1
813,842,842,hasoc_de_843,"@MichaelStuerzi Wartet´s mal ab, das wird noch viel schlimmer! Die benehmen sich jetzt schon so, als würde alles ihnen gehören und verachten alle Deutschen, die für ihr Land gearbeitet haben. Schuld daran sind die Links-Grünen-Wähler.",NOT,NONE,2
1985,1987,1987,hasoc_de_1988,"@TichysEinblick Da Vater Staat sich immer mehr an seinen Kindern vergeht, nenne ich ihn nur noch 'Kinderficker'.  Ein ganz übles Wort, ich weiss.  Aber es passt.",HOF,OFFN,1
2785,2072,2072,hasoc_de_2073,Was macht Chebli auf einmal in Indien?    Man hat ihr gesagt die Toilette ist am Ende des Ganges ...     #Chebliwitze,HOF,OFFN,1
1412,2934,2934,hasoc_de_2935,@Hartes_Geld https://t.co/5FAnGDssYx,NOT,NONE,2
387,2202,2202,hasoc_de_2203,"Pack schlägt sich....Bei dem Polen würde es mir auch in den Fingern jucken, aber ich bin ja kein Prolet, ich habe Argumente, die sind schärfer als alle Waffen.    Schläge ins Gesicht: Lewandowski und Coman prügeln sich im Training https://t.co/Ky0nXxb85S",HOF,HATE,0
1161,3564,3564,hasoc_de_3565,@wendt_joachim Sorry 😐 habe ich Fragezeichen getwittert?,NOT,NONE,2
1195,1767,1767,hasoc_de_1768,Die Fans von Gräte Thunfisch interpretieren es halt etwas anders!🤔🤔    Das nennt man dann wohl “visuelles Framing“ 👍👍 https://t.co/Be8dhrIOH3,HOF,OFFN,1
369,642,642,hasoc_de_643,"Wählen gehen und die Zukunft unserer Kinder retten! Wenn nicht jetzt, wann dann? #AfDwählen https://t.co/UMddhR9UCR",NOT,NONE,2
1141,282,282,hasoc_de_283,"Sie suchten und fanden nichts, dann spielten sie, 'Verstehen Sie Spaß' mit Lockvogel etc., Ergebnis bekannt. Eine Kampagne der  BRD mit den linksrotgrünversifften Werkzeugen: DER SPIEGEL, SÜDDEUTSCHE ZEITUNG und ZFD NEO mit BÖHMERMANN, gegen, noch souveränes, Österreich. https://t.co/KgPOGmQo0M",HOF,HATE,0
1720,2028,2028,hasoc_de_2029,Muslime steinigen Frau. Das ist nicht 'rechts' sonder richtig wenn man solche  'Kulturen' nicht im Land haben will. #Islam #Merkel #Gruenen #ISIS https://t.co/YG1r88tQME,HOF,HATE,0
1851,1979,1979,hasoc_de_1980,"Man darf nur eine Meinung in #Deutschland haben. Andere Meinungen werden mit Körperlichen Gewalt unterdrückt! Zum Thema Meinungsfreiheit in #Deutschland!     ++ #AfD ++ 'Es stehen Leute da, die unser Totschlagen besingen!'  #SPD #CDU #Europa #Sicherheit #MerkelLand #Asly #Merkel https://t.co/5w4inyuHOy",HOF,HATE,0
1360,2011,2011,hasoc_de_2012,"@Der__Patriot Ganz ehrlich, ich denke heute schon an einen europaweiten Bürgerkrieg, der gegen Ende meiner Generation (Y) noch stattfinden wird. Das Szenario könnte sich dann meiner Meinung nach folgendermaßen abspielen: https://t.co/yiaYCSsNjT",NOT,NONE,2
617,1362,1362,hasoc_de_1363,Schweden zeichnet  Greta Thunberg als wichtigste Frau des Jahres aus. Unsere Bessermenschen freuen sich. Warum?   🔹Ein Kind wird als Frau bezeichnet - Pädos bei Grünen+bestimmter religiöser Gruppe freuen sich   🔹Sie befeuert die Klima-Hysterie   🔹Sie ruft zum Schulschwänzen auf,HOF,OFFN,1
317,2764,2764,hasoc_de_2765,"Die 52-jährige Mutter hat mehr Ahnung als die ganze Berliner Polizei zusammen.😢    Quelle Teiltext: #Bild.de &amp; #Bunte.de    Sorry, dass der überhebliche Idiot euch wieder auf den Sack geht – nicht allen.  #findbecci, sucht endlich nach einer lebenden #rebecca an den richtigen Orten. https://t.co/tqY3f2mmfK",NOT,NONE,2
3134,2492,2492,hasoc_de_2493,"Meine Rede zur Taschengelderhöhung auf 150€ für ausreisepflichtige Asylbewerber. Wer will noch leben wie Gott in Frankreich, wenn er als Asylbewerber in Deutschland leben kann?    https://t.co/L4gGQDmjbR",HOF,HATE,0
2509,428,428,hasoc_de_429,"Interessant, wie die linke Trollbrigade bei meinem letzten Tweet aufheulte und ihre dumpfen Kommentare erbrach.    Die sind wirklich zu #linksblöd, den Unterschied von Rechtspopulisten und Nationalsozialisten wahrzunehmen und ohrfeigen damit alle NS- und Holocaustopfer!  🤦🏼‍♂️",HOF,HATE,0
1603,1691,1691,hasoc_de_1692,na dann Prost🤣🤣 https://t.co/JWiw1cPusj,NOT,NONE,2
1513,3689,3689,hasoc_de_3690,"@realJohr Ich werde diesen üblen Nazi @StBrandner , also den #Reichstagsbrandner, jetzt auch blocken.    Soll sich seine bekackte Reichweite woanders suchen.",HOF,HATE,0
3091,3663,3663,hasoc_de_3664,@realJohr @StBrandner Schon wieder Sinnfreies von unserem Mr. Long Dong ?,NOT,NONE,2
68,1577,1577,hasoc_de_1578,"Wie naiv kann ein erwachsener Mensch eigentlich sein?  Wenn ihr @smuellermdb gelesen habt, dann wisst ihr Bescheid!    'Klarname' oder auch die Einladung an den linken Abschaum, dir Haus und Auto abzufackeln. https://t.co/phdqsOwgYm",HOF,HATE,0
1580,2868,2868,hasoc_de_2869,@realJohr #nazis und #afd sind 💩💩💩,HOF,OFFN,1
3179,1625,1625,hasoc_de_1626,"@BKsoll @Ungebeten1 Um so schlimmer, wenn man trotz der höheren Bildungsabschlüsse zu blöd ist sein Wissen in der Praxis anzuwenden und auszurechen was uns die Asylbetrüger kosten, und dass diese selbst die Kosten nie erwirtschaften werden.    https://t.co/gGlJlyZ9RQ",HOF,OFFN,1
1379,1616,1616,hasoc_de_1617,"@Ungebeten1 @TheoWiesengrund Wieder so ein erbärmlicher Wicht der jeden der nicht seiner Meinung ist als Nazi beschimpft, selbst aber nicht bemerkt das er der Nazi ist.",HOF,OFFN,1
1551,1072,1072,hasoc_de_1073,"Eine der perfidesten Wortschöpfungen der öffentlich-rechtlichen Medien-Junta ist die Selbstbezeichnung 'Free-TV':  - Sie zwingen dich per Staatsgewalt, monatlich zu zahlen.  - Du kannst diesen 'Vertrag' nicht kündigen.  #FreeTV  #BoykottMSM",NOT,NONE,2
