,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,label,tweet,contain_bad
5338,2623,3,0,3,0,1,@ BeanRozay im Tokyo but I get higher than a jet .   these dog     had to send em to the vet ! Produced by @ TNKTheMonstah,1
5339,12159,3,1,2,0,1,Is she my kind of   or nae `` @ LissetElisa : Its ok you a   anyways & # 128522 ; '',1
5340,20638,3,0,3,0,1,RT @ tinatbh : rt if u a broke   with expensive taste,1
5341,5608,3,0,3,0,1,@ _xpriceless_ correction   yo illiterate   wan na eat my   and I got some center street boys dat u can   up nun major,1
5342,19469,3,0,3,0,1,RT @ gillis_seth : Went to both lunches because of your     & # 128530 ; @ Trentdamanz,1
5343,21938,3,1,2,0,1,Thats the only thing a   ask forRT @ IGiveEmNathan : Its some choosable   in here tonite,1
5344,13086,3,0,3,0,1,  turn good   great..,1
5345,18512,3,0,3,0,1,RT @ XIXMCMLXXXV : It make the   sing . & # 8220 ; @ _MouthLikeLicka : It aint ? RT @ Mike_got_hoes : My     thought that was a microphone http : //t. & # 8230 ;,1
5346,14480,3,0,3,0,1,"RT @ AlexisDiamond_ : With his     , buut thaats bae kinda lol ( :",1
5347,9047,3,0,3,0,1,Do n't kiss these   in the mouth . Unless you have to .,1
5348,20650,3,1,2,0,1,RT @ tommy_kayyy : Aye little   y'all   hirin ? & # 128514 ; & # 128514 ; & # 128514 ; https : //t.co/F0nTMVCDio,1
5349,22502,3,0,3,0,1,This     turnt for some ice cream not gon   I would be too https : //t.co/E6FIiSiizW,1
5350,3669,3,0,0,3,2,@ JT_Cameron92 or your in the ghetto,0
5351,17983,3,0,3,0,1,RT @ TedOfficialPage : Your opinion is irrelevant because you are a  ,1
5352,1685,3,0,3,0,1,& # 8220 ; @ _OttoMattic : How you make a salad and have no vegetables on the   ? ! ? Give me a break . & # 128514 ; & # 128557 ; & # 128514 ; & # 128557 ; & # 8221 ; potato salad,1
5353,25271,3,0,3,0,1,"you can tell when   recently been in a   , taste   af ewww   better never play that  ",1
5354,7284,3,0,3,0,1,@ sternshow Ur still secretly lookng at Tommy Lee 's   !     4getaboutit ! That 's a ghetto dream !,1
5355,938,3,0,0,3,2,# tikiti - rough mock for the base of what will eventually be an ashtray @ Tiki Ti http : //t.co/8zE8aqY0,0
5356,21104,3,0,1,2,2,"See me ride out of that sunset , on your ,   TV screen #   # ACDC",1
5357,9768,3,0,3,0,1,Good thing my brother loves me more than all you   thoo . He woke his   up after working all night to drive me to school . Thats love .,1
5358,10095,3,0,3,0,1,His   wan   me cuz he sneak dissin me & # 128520 ;,1
5359,13771,3,1,2,0,1,Not associate but ya nicca,0
5360,12794,3,2,1,0,0,Lmao Lebron 's expression says it all RT & # 8220 ; @ InkMyHoleBody : This   is a     https : //t.co/GSGhiZMdmW & # 8221 ;,1
5361,20514,3,0,0,3,2,RT @ stephpaulus : I have yet to master the art of eating a powdered donut without looking like I just left Charlie Sheen 's house .,0
5362,22325,6,0,1,5,2,They come out Charlie Sheen ... They come out coupe machine @ wontgetme_22,0
5363,17391,3,1,2,0,1,RT @ RWSurferGirl : Toss 'em out of office ? Or just throw 'em in the trash ? # trashbucketchallenge has politicians on the run at ... https : //t. & # 8230 ;,0
5364,9966,3,1,0,2,2,Have you noticed all the ghetto people naming their   after cars ? Mercedes & # 8230 ; Lexus & # 8230 ; Repossessed .,1
5365,21320,3,0,1,2,2,"Sitting on the deck , enjoying a # StoneIPA , watching/smelling the neighbors   trash . # Missouri http : //t.co/m9wYnrLtWz",1
5366,10450,3,2,1,0,0,I did n't forsake all other   for my wife to be getting   on by another   . and you know she married ? you got ta   .,1
5367,11053,3,0,0,3,2,I need a Spanish WOMAN . They do n't have ghetto names . They can cook . They down with u till the casket and they curvy .,0
5368,8590,3,0,3,0,1,"Ca n't stand when I see a female just get out of relationship & amp ; 2 days later their `` talking '' to another guy ,   gon na be   smh",1
5369,5246,3,0,3,0,1,"@ VictorSmith90 Lightweight , heavyweight do n't matter . Still knock   out & # 128074 ; & # 128162 ; & # 128170 ;",1
5370,17457,3,0,3,0,1,RT @ RealScottieTee :   dress like   and wonder why good guys are n't attracted to them ... http : //t.co/dLRk2I04hO,1
5371,3536,3,1,2,0,1,@ ICBC_World214 lol   just walk in that   looking for   do n't even wan na buy nothing,1
5372,24149,3,0,3,0,1,  aint   but   an tricks,1
5373,11633,3,0,3,0,1,I 'm not the brightest but i can guess her game a lil and i know how much of attention   those   are,1
5374,1642,3,1,2,0,1,& # 8220 ; @ Whoscherry : Ever met a   that   with your   but was to   to admit it ? & # 8221 ; A   for a   .,1
5375,24376,3,0,0,3,2,"green beans , summer yellow squash , zucchini , cucumber I will set some more out by the road today its free .",0
5376,22428,3,0,3,0,1,This   had horseradish ponytail today she . dyed her bald head   hair red and put that   in a pony tail smh,1
5377,15152,3,0,1,2,2,RT @ CreepyScout : Bend over . And pick up that trash .,0
5378,8548,3,0,0,3,2,Can someone get me cheese and crackers,0
5379,15149,3,1,2,0,1,"RT @ CreepGawddess : `` Uhh   , do n't tell him `` Bless you . '' when he sneeze . He got all the blessings he need with ME . '' http : //t.co/z4P52LbfeK",1
5380,7335,3,0,3,0,1,@ teeenytori @ blzznts @ Pouyalilpou put your   away you ginger . Arnt u like 7 ? Is n't it past you bed time ?   off   .,1
5381,24780,3,0,3,0,1,no RT @ _sirhampton_ : LMFAO those trash tho RT @ Barack_Obutta : Candy corn J 's _sirhampton_ `` @ _justspeedy : These hard ? http : //t.co/SQVYksdkwU '',0
5382,4885,3,1,0,2,2,@ StarkFreeOrDie ... honestly . That 's where I 'm the most   and is why stuck as artist hoping for a fair `` dealer/manager '' situation ... .,1
5383,7021,3,0,3,0,1,"@ pharary04 stop being a   and speaking on my name little   , thank you .",1
5384,6496,3,0,3,0,1,@ justezzzee     u tryna do   ?,1
5385,19501,3,0,3,0,1,RT @ hanginwitcoop : & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; RT & # 8220 ; @ Peso_Peso_Peso :   this   broke her arm eery time she hit the   https : //t.co/7CtLW9eNjX & # 8221 ;,1
5386,6350,3,0,3,0,1,@ intheKCmix Pau   me off like Boozer   off Bulls fan ... 2 soft  ,1
5387,23043,3,0,3,0,1,Well thank goodness I got other musicians that are n't bitches.. like @ Tampa_Rick for example .,0
5388,14756,3,1,2,0,1,RT @ BlackRichyRich : Every   New   is Da next   old  ,1
5389,2969,3,0,3,0,1,@ Cotton_Candy9   Idk who did but that   better be golden,1
5390,1113,3,0,3,0,1,& # 8220 ; @ A_Brown_30 : Lmao Dylan just got called a   by Mr O himself @ wagggggie & # 8221 ; takes skill & # 128527 ; & # 128170 ;,1
5391,12581,3,0,1,2,2,LMAO Joe was calling whitehouse offering advice . Yeah the President cares what a disgraced FORMER   House guy from fl says # morningjoe,1
5392,11782,3,0,3,0,1,"If Drew Stubbs were a   , he could n't even hit a   .",1
5393,23934,3,1,2,0,1,You was nothing but a     ! ! !   you  ,1
5394,18875,3,1,2,0,1,RT @ _jeff_hank : @ lgreiner3 @ Versharky @ RayceWarden @ BigJohn_Studd   no id be gettin swole in there like everyday  ,1
5395,17100,3,0,2,1,1,RT @ Now_Thats_Fresh : The club Promoter tweet ``   another     last night . Lol Successful nite '' you RT the tweet & amp ; laugh . THAT W & # 8230 ;,1
5396,14422,6,0,6,0,1,RT @ AMGLLCCEO : When you   but a bad   walk in yo   & # 128526 ; & # 128526 ; & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; http : //t.co/YZs9DQVqDV,1
5397,15796,3,0,3,0,1,RT @ HaloTGMG : @ 1stName_Bravo we all know this   a   ... .   got nerve on twitter .,1
5398,11823,3,1,2,0,1,If a   phone broke best believe he only gon memorize his main   number or the   that 's cash in him out number & # 128175 ; & # 128527 ;,1
5399,534,3,0,1,2,2,`` Mine plays DMX and kirk Franklin smh @ _justcallmeBRIT : Well my neighbors are ghetto . They get up at like 5am and beat their   . '',1
5400,10457,3,3,0,0,0,I do da flow in a temple today fo nuttin . And dat   wit the funky hair tell me I subhuman . He tell me I ai n't no mo human den a monkey,1
5401,24975,3,0,2,1,1,still trash http : //t.co/x0ghHf0imn,0
5402,12832,3,0,3,0,1,Lmaoo RT @ IMCoolLike_That : Stfu..who are u to prefer what a woman wears on her feet   RT @ 80sbaby4life : I hate   that wear wedges,1
5403,25250,3,0,1,2,2,yea   about @ N_tel 's new friend.. all my friends kno they 're only allowed one cute   friend n that 's me ! lol,1
5404,21603,3,0,3,0,1,Step Up All In was   horrible that   went straight to dvd & # 128514 ; & # 128514 ; & # 128514 ;,1
5405,68,3,0,3,0,1,`` @ Almightywayne__ : @ JetsAndASwisher @ Gook____     u http : //t.co/pXmGA68NC1 '' maybe you 'll get better . Just http : //t.co/TPreVwfq0S,1
5406,3936,3,0,3,0,1,@ KimberlyyAye speaking of little   you did n't even do all your squats you little   kept talking to distract everyone else & # 128530 ; & # 128587 ; & # 128064 ; & # 128073 ; & # 128590 ; icu,1
5407,5200,6,0,6,0,1,@ TrustNunBut100s aight bet we in that   too,1
5408,14677,3,2,0,1,0,"RT @ Beaadawgg : Why do the trashiest , really ghetto   always get the most likes and comments on insta ? Boys up and down their pictures a & # 8230 ;",1
5409,22973,3,0,3,0,1,Water whippin   that bobby buschi,1
5410,25262,3,1,2,0,1,yo   will get slayed ! & # 128298 ;,1
5411,4815,3,2,1,0,0,@ SexWith_SocksOn  ,1
5412,11740,3,1,2,0,1,"I , I see some   in hurrrr",1
5413,24063,3,0,3,0,1,and I got ta say I dont like this ashley brooks . omfg creepy psycho  ,1
5414,15794,3,0,3,0,1,RT @ HakoSav : Bruh why am i always sooooooooooooooo tired but i never sleep i 'm like a new species of   no disrespect,1
5415,22089,3,0,3,0,1,The undesirables RT @ KingHorseDick : @ viaNAWF & # 128557 ; & # 128557 ; & # 128557 ; & # 128557 ; & # 128557 ; these   big bruh,1
5416,9051,3,0,3,0,1,Do n't let the power of the dollar turn you into a   .,1
5417,12034,3,0,3,0,1,Im just gettin started oh yeah we got it  ,1
5418,6933,3,0,3,0,1,@ mynamesryann @ Caroline_Poe why would i need to call her and bitch/cunt to your face ? Im talking to her not you  ,1
5419,13152,3,1,2,0,1,"Messy asss   , I would blast yall     but i 'm not even gon stoop to yalls level",1
5420,8508,3,0,3,0,1,CLEARY diz princess iz a bad   . http : //t.co/jV1SA1b2xw,1
5421,934,3,0,3,0,1,# tbt to when i used to be good at rapping ... now ima   & # 128542 ; & # 128299 ; http : //t.co/6RV4jiJpRD,1
5422,6058,3,0,3,0,1,@ dtholcomb32 they hv loads of cushion on the soles of them . They would feel good on ur   .,1
5423,11565,3,0,3,0,1,I 'm glad to see that broads are still into the ``   '' look when it comes to picking dudes .,1
5424,21462,3,1,2,0,1,Sold weed to a   who 's gon na be a lawyer.. Bet she 'll have a   back..,1
5425,4590,6,0,6,0,1,@ QueenSAVage97 @ FresH_BoY_Will how you gon na compare sushi to   tho there ai n't no   going in your sushi & # 128514 ;,1
5426,6052,3,0,3,0,1,"@ dre_snipes @ TheReal__Hop lmao , them   was the truth",1
5427,9759,3,0,0,3,2,"Good morning Twitter . Make today a positive one . If you ca n't do that , beat up as many meanie-faces as possible . Also , I hate flappy bird .",0
5428,11883,3,0,3,0,1,If this   do n't turn   in & # 128545 ; & # 128074 ; & # 128299 ;,1
5429,21535,3,0,3,0,1,Sometimes I feel like being really nice to everyone then I 'm just like wait you 're all   anyway soooo,1
5430,12434,3,0,1,2,2,Just got done taking some photos with brownie # flowcity,0
5431,299,3,0,3,0,1,`` @ __sneakyb : I hate when boys deny that they have   & # 128080 ; & # 128553 ; '' smh,1
5432,12646,3,0,0,3,2,Leave it up to me it would 've been in the trash ... . All of it .,0
5433,18417,6,0,1,5,2,RT @ WORIDSTARHlPHOP : When your phone goes off in class and the teacher says `` turn that trash off '' but its a song from your mixtape https : // & # 8230 ;,0
5434,3387,3,0,2,1,1,@ Grayse_Kelly Some women get in a relationship quick   they wo n't feel like a   for having   .,1
5435,4990,3,0,0,3,2,"@ TasogarenoRaiko If you decide to do Damara , you should make her a gladiola . We have gorgeous rust-colored ones coming up over here .",0
5436,1631,3,0,3,0,1,& # 8220 ; @ Untouchable_T : Never seen   many perfect   til I made a Twitter & # 128564 ; but & # 128056 ; & # 9749 ; & # 65039 ; & # 8221 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ;,1
5437,16445,3,0,3,0,1,RT @ Krislisisms : B/c her     ? Maybe her   wack & amp ; it drove her man to   . RT @ FightCIubs Khloe Kardashian is winning at life http & # 8230 ;,1
5438,20937,3,1,2,0,1,Real     with me and I do n't give a   who do n't,1
5439,9510,6,0,6,0,1,  her   & # 127797 ; & # 128049 ;   her mouth & # 127797 ; & # 128069 ;   her   & # 127797 ; & # 128052 ; cause she  ,1
5440,23620,3,0,0,3,2,Yeah okay let 's just put a   cracker in a cow pie and see what happens,1
5441,24079,3,0,1,2,2,apparently I 'm pathetic trash alright ( - :,0
5442,945,3,0,3,0,1,# wcw all the bad   & # 128069 ; & # 128166 ;,1
5443,11991,3,1,2,0,1,If your a   ... And you use the term `` yassssssssss `` im just gon na assume your a  ,1
5444,25001,3,0,3,0,1,"that finger to the face pose   do now a days , like chick no i wan na see those lips",1
5445,911,3,0,3,0,1,"#   , # android , # iphone , # ipad , #   , #   , | # Korean | korean girlfriend   http : //t.co/Od1MQUudnN",1
5446,15466,3,0,3,0,1,RT @ Elisha40hands :   you got too many teeth in your mouth,1
5447,599,4,1,3,0,1,`` Why u being such a little   chris you ai n't six   '' - Allisons Mom,1
5448,387,6,1,5,0,1,`` @ ronald_iongi : Ummmmmm okay http : //t.co/4BVLsci5K5 '' you got   from left to right & # 128514 ; & # 128514 ; do yah thang !,1
5449,4090,3,1,2,0,1,@ LupeFiasco uh oh its 9/11 what you gon na preach and cry about today   .,1
5450,10250,3,2,1,0,0,I ai n't been to the fair since I was like 8 and I have n't wanted to go since then either for some reason . Too many   for me,1
5451,23304,3,0,0,3,2,Who 'd have thought my   husband would claim the hipster glasses ? http : //t.co/Vv6MzpQ4ju,1
5452,25025,3,0,3,0,1,the mom acts like a   doe like ok ur losing ur memory but do n't be a   to ur daughter,1
5453,25233,3,0,3,0,1,wow ... . a bird just   on me,1
5454,13949,3,0,0,3,2,"Omoide Yokocho : Shinjuku , Tokyo , Japan /   & # 243 ; n by Lost in Japan , by Miguel Mich & # 225 ; n http : //t.co/7J2uXi5501",1
5455,17846,3,0,3,0,1,RT @ Stfu_NobodyCare : & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; & # 8220 ; bird   & # 8221 ;,1
5456,98,3,0,3,0,1,`` @ CeleyNichole : @ white_thunduh how come you never bring me food '' i dont have a car  ,1
5457,4092,3,0,1,2,2,@ Lvl_7_Eevee @ UnicornCowboy @ hisorraya I just wanted brownies man,0
5458,16521,3,0,3,0,1,RT @ LavarWalker : Old   love having a garden ...,1
5459,21383,3,0,3,0,1,"  I swore my school was closed , but that   is open and I 'm home & # 128514 ;",1
5460,16013,3,0,3,0,1,RT @ ImaSavageBruh :   got me acting crazy as   lately,1
5461,18685,3,1,2,0,1,"RT @ _Fashi0nista : & amp ; it 's sad cause   will have a good   & amp ; do her wrong , it 's hard finding a good   out here forreal .",1
5462,10147,3,1,2,0,1,Holy   the   episode of Wheel of Fortune ... AGAIN . Fantastic !,1
5463,20121,3,1,2,0,1,RT @ mimi_rillo These   @ virginiayumyum @ Fine Fare Supermarket http : //t.co/kimIKVi0,1
5464,19334,3,0,3,0,1,RT @ dreamhampton : bell   is `` bored '' by Nikki Minaj & amp ; thinks ``   is old hat . '' I 'm bored by her old hat   pop critiques .,1
5465,10477,3,0,3,0,1,I do n't   wit   that listen to that EDM   for some reason them   be havin   energy and I like to chill,1
5466,15100,3,0,3,0,1,RT @ ColeMcDowell2 : & # 8220 ; @ FriendlyAssh0le : rt if u remember when steve from 'blue clues ' left us with that other       joe http : //t.co & # 8230 ;,1
5467,8625,3,0,3,0,1,Cause I 'm the type of NIGHHA to joke on you or to play around   do n't be a little  ,1
5468,21170,3,0,3,0,1,"She do n't get emojis until after I bag , emojis are    ",1
5469,13760,3,0,0,3,2,Nose goes on taking out the trash this time . & # 128586 ; @ caitnicole3 @ CiCi_Phi,0
5470,9737,3,0,3,0,1,Gold diggin     lol,1
5471,23094,3,2,1,0,0,"What ppl expect , august aslina is a   from New Orleans",1
5472,23173,3,0,3,0,1,When ever you dog   really bad you end up w/ a girlfriend ...,1
5473,6794,3,0,3,0,1,@ lvnzo oh   no they act proper and i live in richardson much finer then the   in ducanville,1
5474,3884,6,2,4,0,1,@ KazAtta your welcome my   # salute,1
5475,11830,3,0,3,0,1,"If anything I 've ever said has offended you , that 's a YOU problem not a me problem . Do n't be such a little   .",1
5476,15602,3,0,3,0,1,"RT @ FriendlyAssh0le : `` i miss my bf '' well , i miss limewire ... sooo shut the   up , you whiny  ",1
5477,20204,3,0,3,0,1,"RT @ noobde : I 'm rich ,   . http : //t.co/sPLd2zIBLe",1
5478,10874,3,0,3,0,1,I just seen your main   I might   with her,1
5479,9321,3,0,2,1,1,  no  ,1
5480,23736,3,0,3,0,1,You been the side   & # 128514 ; & # 128514 ; & # 128514 ; & # 128128 ; & # 128128 ; & # 128074 ;,1
5481,18670,3,2,1,0,0,RT @ _ChickenGeorge :   ! ! & # 128128 ; & # 8220 ; @ TAkeme2CHINA : & # 128553 ; RT @ PEagles14 : When ur   and her   stank but u have really good friends ... ... ... .. ht & # 8230 ;,1
5482,22278,3,1,2,0,1,These   swear their  ,1
5483,11667,3,0,3,0,1,"I 'm seventeen years old with a government job , ask me if I give two   about the next   & # 128564 ;",1
5484,10410,3,0,3,0,1,I ca n't talk to anyone but you can go answer little.phone calls from your little   on the low in the bathroom foh,1
5485,12296,3,0,3,0,1,"It 's wifey over   , but money 's over her , cuz money 's under nothing , my life is such a blur , it 's not the way it has to go ...",1
5486,6518,3,0,3,0,1,@ kanyewest tell yo   to stop calling me fam ! http : //t.co/6ZWo2a5wGI,1
5487,14315,3,0,3,0,1,RT ! ! @ 6oysLoveKeena : I will never EVER EVER give a   my all unless I know for a fact he doing the same . yeen finna play me   & # 128514 ; & # 9996 ;,1
5488,14379,3,0,0,3,2,RT @ 516Jake : Hungover and feeling yyyyyeelllloooowwwwww @ outlawdipper @ mudjug1 # dbh # yellow http : //t.co/hJe7v4aWdw,0
5489,626,3,0,3,0,1,`` You took our land   you could make each other   in DIAPERS ? Sure ... .use our image ... .cool ... . '' # redskins # NFL # concussion # jokes,1
5490,19143,3,0,3,0,1,RT @ castabignet : Some people are handed a bar of gold and all they can do is   about how heavy it is .,1
5491,14112,3,2,1,0,0,"Peace   , just remember I 'm best Lux support NA . Drop LustBoy pick me and Kakao up TSM .",1
5492,20138,3,0,3,0,1,RT @ mjr_success : Me & amp ; Wes in this    ,1
5493,24573,6,0,6,0,1,im watching you 're next and this   just tried running outside and got her neck sliced,1
5494,13332,3,0,3,0,1,My dad is a   .,1
5495,6879,3,2,1,0,0,@ milfmob @ yoPapi_chulo   me you   obese  ,1
5496,25212,3,0,3,0,1,why should there be an age limit on movies ? it ai n't their fault if a 13yr old is traumatized from an R rates film bunch of  ,1
5497,16952,6,0,6,0,1,RT @ MyNameIsArii_ : boats and   .,1
5498,13308,3,0,3,0,1,My   won Ralphy for me . Thanks & # 128139 ; http : //t.co/AAKwohDfGv,1
5499,7964,3,0,3,0,1,And     you can ask Beavis I get nothing  ,1
5500,5390,3,0,3,0,1,@ YunGMiGo I said   dat   what be on yo   boy,1
5501,25261,3,0,3,0,1,yo   will get slayed . & # 128298 ; & # 128298 ;,1
5502,25241,3,1,2,0,1,y'all remember that tall     named Jay ? ? ? Lmfaooo,1
5503,24737,3,0,0,3,2,my grandma got a rosta   dress it 's   pretty She better let me borrow it,1
5504,17521,6,1,5,0,1,RT @ RomerioHall : & # 8220 ; @ 1inkkofrosess : I 'm in this   & # 128563 ; & # 128563 ; & # 128563 ; & # 128563 ; like a mf & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; & # 9996 ; & # 65039 ; & # 127811 ; & # 128080 ; & # 128168 ; & # 8221 ;,1
5505,11918,6,0,6,0,1,If you attractive people just gone up and assume you got  ,1
5506,5926,3,0,2,1,1,@ corey_emanuel bet ... My trash   self is just that petty,1
5507,5914,3,0,3,0,1,@ cluis838 them peeps who  ,1
5508,35,3,0,3,0,1,`` is that ya   ``,1
5509,15422,3,0,3,0,1,RT @ DrummerKid0328 : Them   was dry as a   ! Had to ask for water and   & # 128514 ; & # 128514 ; & # 128514 ;,1
5510,6266,3,0,3,0,1,"@ heyrmbr I never played Halo , too busy slaying  ",1
5511,25204,3,0,3,0,1,why cant   just admit that they want the   as much as us guys want the   ? human nature duhh,1
5512,19188,3,0,3,0,1,RT @ ckillaTRIPPY : Im a knock the   out like   night,1
5513,12818,3,0,3,0,1,Lmao trifling     !,1
5514,19807,3,0,0,3,2,RT @ josepheach : D-emand E-veryone's M-oney & amp ; O-bjects C-ollectively be R-edistributed A-mong T-heir S-upporters,0
5515,14081,3,0,1,2,2,PND is my   man .,1
5516,11471,6,1,5,0,1,"I 'll stop   , alcohol ,   ,   for you . Just give me a chance . It 's been a year and I feel the same , that clearly means something .",1
5517,16523,3,0,3,0,1,RT @ Laynesmithh : When you 're a local in pc you ca n't love anybody because everybody turns into   on springbreak,1
5518,24373,3,1,2,0,1,"got ta tip for the monogamous   , yo     ' anonymous   .",1
5519,17176,3,0,3,0,1,RT @ OhLawdItsNiesha : This   swear to   that boy   everybody..,1
5520,126,3,0,3,0,1,`` @ G27Status : I could go for a       on my lap '' same,1
5521,19340,3,0,3,0,1,RT @ dril : hoo boy ... these guinea pigd love to   . should n't have ordered the full dozen,1
5522,2986,3,1,2,0,1,@ Cuauhtli02 @ elchavaloko @ cafebabybull he 's a cheating  ,1
5523,24554,6,0,6,0,1,"if yo   doesnt     , that   basic !",1
5524,8363,3,0,3,0,1,Both of my   drive range rovers,1
5525,9655,6,1,5,0,1,"Get   to threaten me , not bothered . I 'd happily hit up a big massive group ae third years or something hahaha . # dropkickkk",1
5526,15556,3,0,2,1,1,RT @ Fitcchh :     that talk ghetto & lt ; & lt ; & lt ; you 're not cute & # 128514 ;,1
5527,18830,3,0,2,1,1,RT @ _adrizzzle : Happy birthday to my chocolate brotha @ 1NOnlyDirtyMike & # 127880 ; & # 127881 ; love u   http : //t.co/iQIxXX1ZNv,1
5528,16978,3,0,3,0,1,"RT @ NabilAbuAmirah : @ SteveWorks4You gave themselves , when the bakers took pay cuts that   the   . Tell the   truth for once & # 8230 ;",1
5529,2297,6,0,6,0,1,"37- no , i dont like  ",1
5530,11065,3,0,0,3,2,I need like 43 fuzzy blankets to sleep & # 128525 ; & # 128139 ;,0
5531,22511,3,2,1,0,0,This   is  ,1
5532,21214,3,0,3,0,1,She told me that she love me I looked at and said   stop,1
5533,16984,6,1,5,0,1,RT @ Naishaa_ :   a   and a  ,1
5534,20862,3,0,3,0,1,"RT @ yous_a_cutie98 : If you know he has a girlfriend do n't be that little   , respect it and move on .",1
5535,19540,3,0,3,0,1,RT @ hspiotta_21 : c is for   u is for ur a   n is for not sure u know this but ur a   t is for turn around   ; ur a  ,1
5536,4184,3,0,0,3,2,@ McLaffyTaffy Reason # 2 I did n't order a shirt : Taffy will know where I live and he would probably find me and stab me .,0
5537,9828,3,0,0,3,2,Graham crackers and hazelnut coffee are my fave & # 128152 ; & # 9786 ; & # 65039 ;,0
5538,19042,3,0,3,0,1,RT @ baskgod : Main   saying `` I hate a 'send me a pic '     '' be answering every single one of DJ Rice-a-Roni 's request,1
5539,23507,3,0,3,0,1,Y'all   need to sandos !,1
5540,15997,3,1,2,0,1,RT @ ImNeverChillin : pregnant   get on the bus and think you suppose to give them your seat like   you should of   a   wi & # 8230 ;,1
5541,6696,3,0,3,0,1,@ kitten_nugget69 @ danusaur   you 're the ugly one that 's why everyone leaves you AHAHAHAA,1
5542,24141,3,0,3,0,1,  you be lagging lol @ JawShoeeAhhh,1
5543,9904,3,1,2,0,1,Halloween is a   holiday,1
5544,12327,3,0,2,1,1,Ive never seen this part of   town before ... lolololol the end of this song thoo ... .,1
5545,23779,3,0,3,0,1,You done with that clown   or ... ?,1
5546,10491,6,2,4,0,1,I do n't have another face other than my   face . & # 128139 ; & # 128128 ; & # 128148 ; http : //t.co/lWHzwbQBZk,1
5547,21784,3,0,3,0,1,Text your   some lyrics from that new Ty Dolla $ ign tape before she wake up   she 'll nag you a little less today,1
5548,17863,3,0,3,0,1,RT @ StunningStina : We all know you 're   a   right now LOL,1
5549,18083,6,0,0,6,2,RT @ TheMattEspinosa : She literally just put the whole trash bag on lmfao http : //t.co/YiERskYrfc,0
5550,873,3,0,3,0,1,# oomf can get it but I 'm chilling till da   hit me up,1
5551,24749,3,0,3,0,1,"n I cant even enjoy the reg House Hunters , which is 1 of my fav shows..because I know House Hunters International     comes on next",1
5552,13065,6,0,6,0,1,Man who da   let this   in the background looking like a got   Zebra # BETAwards,1
5553,24245,3,2,1,0,0,dem   ca have them     ... . I love my beautiful   sistas ... .,1
5554,14915,3,2,1,0,0,"RT @ C_Phil_13 : Man ... I was trying to eat & # 128555 ; `` @ kylegotjokes : ``   you said it was   out here , I showed up for nothin ! '' http : //t.co/u & # 8230 ;",1
5555,3634,3,0,3,0,1,@ ItsmeKyleWayne Yeaa     actin like they too good for an average   like they just got A1 credit and  ,1
5556,19026,3,0,3,0,1,RT @ badlvck :   & lt ;,1
5557,10431,3,0,0,3,2,I could go for a brownie right now,0
5558,20009,3,0,2,1,1,RT @ lonlontheone_15 : Smoke sum  ,1
5559,16589,3,0,3,0,1,RT @ LilReese300 : I ai n't chasin no   I got asthma lol ... # 300,1
5560,578,3,0,3,0,1,"`` This is for all the fans that waited , the     that hated / Old   we dated , look mama , we & # 8230 ; http : //t.co/sNRY6A7VYB",1
5561,18656,6,0,6,0,1,RT @ _BeautifulKeezy : ion be understanding how all you   drop yall nuts at once but when a   on your   you ca n't hear a mouse   & # 8230 ;,1
5562,3209,3,1,2,0,1,@ EricWithAHotDad  ,1
5563,11418,3,0,3,0,1,I would love to give this   some act right juice lol,1
5564,17201,3,0,0,3,2,"RT @ OpWarriorTeam : Hi   , hi   , it 's off to work we go ! It 's # MilitaryMonday ... support a military organization today . http : //t.co/9DV04wk & # 8230 ;",1
5565,6608,3,0,3,0,1,@ kieffer_jason am going to hurt more then your     feelings,1
5566,10310,3,0,3,0,1,I b tryna remind these   ... I knew u b4 dis social network fame,1
5567,7896,3,1,2,0,1,Alotta people say they loyal to they   and   ... . Yall aint shiiittt . Someone throw a few dollas in ya face you 'll be snitchn & # 128175 ;,1
5568,2455,6,1,5,0,1,@ AlexisMota29 this   be   & # 128514 ;,1
