,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,count,hate_speech,offensive_language,neither,label,tweet,contain_bad
649,2318,6712,6900,3,2,1,0,0,"@moneydriven @2ManyLouboutins glad about your uncle, another stupid faggot off the world, hopefully you next.",1
650,18208,4726,4864,3,2,1,0,0,"@SoftestMuffin @_tee13 @TorahBlaze at the end of the day, they call yo dumb ass monkey, picka'nanny hoe. But u luv them white devils",1
651,7986,24389,24894,3,2,0,1,0,redneck in the White House // Moccasin Creek &#128077;&#128076;,1
652,19460,21784,22250,3,2,1,0,0,These hoes be lying to all of us nigga I got news for the monogamous niggas yo bitch fucking anonymous niggas!!!,1
653,17773,6523,6706,3,0,3,0,1,@klvyupthatsm3 @Huntermoore ew you look like a cheap tranny hooker,1
654,18002,4753,4892,3,0,3,0,1,@StephenStone4 you bad little bitch,1
655,19679,1260,1288,3,2,1,0,0,"&#8220;@FunnyPicsDepot: ""fucking white people"" http://t.co/uyjGzuX4Cc&#8221; bitch wut?",1
656,14737,15648,16014,3,0,0,3,2,"RT @InNewZealand: The Knicks are still trash, Melo signed for the money he don't even care about being on a good winning team.",0
657,43,7095,7293,3,0,0,3,2,@strawberrycoca ling ling krunkchip,0
658,5348,15289,15649,3,2,1,0,0,RT @FunnyPicsDepot: White trash warfare pt 3 https://t.co/zboIyjnfl9 &#128514;&#128514;&#128514;,1
659,17751,20696,21145,3,0,3,0,1,Sgp still in bitches dms,1
660,17372,9247,9503,3,2,1,0,0,Fuck boi fag,1
661,12456,12585,12898,3,2,1,0,0,Lol Nicca dime game got soo much clout niccas goin to da store to buy sum dice,0
662,1559,5584,5743,3,2,1,0,0,"@badshah200 Ur pal @STLAbuBadu threat2 ""apostate kufar""&gt;""I cld cut ur neck w/sword of islam &amp;watch u squeal like a bitch like Daniel Pearl""",1
663,14627,9695,9960,3,2,1,0,0,Have you Eva asked a nicca where dey got sum fake designer frm,0
664,9325,18841,19258,3,0,0,3,2,RT @daniellecarr01: Where all my @Yankees fans?? #ny #yankees #VictoriaSecret #fitness http://t.co/IBNLKWuUNS,1
665,17753,8609,8846,3,2,1,0,0,Damn @JustDoMe_ &amp; his nigger music waking up the whole school in the morning .. &#128664;&#127926;&#128543;,1
666,12068,20097,20542,3,2,1,0,0,RT @taylor_TM: @PacmanJonez @PhilWOTG you the whitest person on my TL but you always so ghetto. Im sick of it,1
667,3160,23101,23585,3,0,0,3,2,Yankees shouldn't rely on the long ball in the playoffs #Yankees #MLB,1
668,17902,22302,22773,3,2,1,0,0,Twitter is for fags.,1
669,10499,16192,16562,3,0,1,2,2,RT @LiberalPhenom: Who on GZ's defense team is paying media to trash the prosecution constantly? @ThomasARoberts,0
670,11990,16331,16704,3,0,0,3,2,"RT @MELODICthunder: Nah, 2013 was trash RT @IshaboiBrandon: 2014 was so trash dawg",1
671,3307,3233,3317,3,1,2,0,1,@G_Anderson4 lol it's gonna be so fun got two niglets on the way,1
672,9793,12343,12655,3,0,0,3,2,Legion of jig &#128557;&#128557;&#128557;,0
673,12165,4301,4428,3,0,3,0,1,@Noworriezzzz basically we're mad at them for being hoes,1
674,15995,5166,5318,3,0,3,0,1,@Wuzzername could get half a band off me RT @ToeKnee2GX: Fellas&#8230;. @ your dope female followers and state how much you&#8217;d pay for their pussy,1
675,13495,24514,25021,3,0,3,0,1,the fact that Soulja Boy on 2 dif reality shows wit 2 dif bitches..,0
676,17484,20073,20518,3,1,0,2,2,RT @stoolpresidente: If a tree falls in the woods and nobody is around does it make any noise? If NJ blows away and only trash live the ...,1
677,12855,23209,23693,3,2,1,0,0,"You #football #nigga #KISS #ISIS #wifebeater #faggots&gt; WE SEE YOU&gt; Shout it out to the RADICAL #IslamNation, #YO&gt;",1
678,8064,18568,18977,3,0,1,2,2,RT @anilkohli54: @mediacrooks so the ball did roll down the slope &amp; found a natural spot @madhutrehan defending brother &amp; the scumbag @sard&#8230;,1
679,17879,4175,4298,3,0,3,0,1,@MrInfernusHD Squad builders gets you bitches,1
680,5827,22610,23088,3,0,3,0,1,What kind of sorcery is this.... RT @OfficiallyIce: Nope RT @2charmss: Eat this pussy while im on my cycle &amp; call it Cherry Pie,1
681,12078,5821,5987,6,4,2,0,0,@davidly62793584 how many fuckin fags did a even get? Shouldnt be allowed into my wallet whilst under the influence haha,1
682,8313,10676,10956,3,2,1,0,0,I like taking niggas hoes but I stop doing that &#9995;,1
683,14056,16056,16426,3,0,3,0,1,RT @Kinloch_Bang: Y'all hoes and y'all plastic ass bodies maaaaan smh,1
684,13970,4403,4533,3,0,0,3,2,@Pepper_Redbone @Yankees @Mets I miss the pizza! The passion.,1
685,14986,17257,17650,3,3,0,0,0,"RT @Seymor_Buccs: Man, most of you coons couldn't jus up in quit yo job, if you found out ya boss racist, so shut tha fucc up. Niggas love &#8230;",1
686,17833,19058,19483,3,0,3,0,1,RT @gorgeous__gab: People person so you know lil gabby got hoes &#128129;,1
687,13205,540,549,3,3,0,0,0,"""Our people"". Now is the time for the Aryan race 2 stand up and say ""no more"". Before the mongerls turn the world into a ghetto slum. 1488",0
688,16641,15738,16106,3,2,1,0,0,"RT @JakeWaller97: Do you ever just see someone's account and think ""wow what a faggot"" but at the same time you can't unfollow bc u can't m&#8230;",1
689,18755,6915,7110,3,0,0,3,2,"@rem @slicknet @netmag right, so the link would be your trash bin &#8230; gotcha",1
690,19055,18539,18948,3,0,0,3,2,RT @alexlundry: Charlie Baker!!!,0
691,1752,16130,16500,3,0,1,2,2,RT @LadyMercia: Mother of Manchester 'terror twins' who went to Syria to become Jihadi brides snatched by ISIS ... http://t.co/trhNMdVnCM v&#8230;,1
692,10459,461,468,6,0,2,4,2,"""How about we draft all those gung-ho folks and send them to Afghanistan or other war zones so they can show their... http://t.co/sR1zceHx",1
693,18324,8055,8280,3,2,1,0,0,Bitch you're the ugliest cunt ever.,1
694,7404,2778,2846,3,0,3,0,1,"@CarelessOne92 weeknd dont save hoes b, idunno bout Drake",1
695,617,24647,25158,3,0,0,3,2,we dem birds.,0
696,10939,22252,22722,3,0,0,3,2,"Tracy Morgans car wreck and the press was covered by Zappa in the 60's...""Some joker with a brownie and ye'll see it all complete""",0
697,18862,4758,4897,3,3,0,0,0,@StephyRae7 faggot.,1
698,7107,10610,10890,3,0,0,3,2,I just whipped up these #homemade #pickled #eggs while home being a cripple... Made with #garlic&#8230; http://t.co/0xKFnW3luF,0
699,4486,8350,8580,3,0,3,0,1,Can't no hoe #FixMyLife,1
700,18113,6727,6915,3,0,1,2,2,@mr_republicann chik fil a. hipotle is trash and taco bell will give you the runs,0
701,4532,17495,17893,3,0,0,3,2,"RT @SweetiePaii: RT if you listen to these bands &#128522;

A7X
PTV
SWS
ATL
BVB
ADTR
BMTH
YMAS
FOB
AA
Blink 182
TDG
SS
FIR
MCR

Follow me &amp; everyon&#8230;",0
702,19462,24314,24819,3,2,1,0,0,omg RT @SaddyBey: Fat bitch. What's her @? http://t.co/ptNszx6nid,1
703,19295,23033,23516,6,0,6,0,1,Y'all hoes believe anything though,1
704,7680,22802,23281,3,2,1,0,0,White trash have taken over every charity organization in the US.,1
705,306,23699,24193,3,0,3,0,1,"byeeeee bitch, &#128540;",1
706,1756,18558,18967,3,0,0,3,2,"RT @amoz1939: drinking
to the last drop
washing teapot 
#haiku #mijikai",0
707,19377,10068,10341,3,1,2,0,1,I been in Atlanta 15 mins nd got 2 bad hoes numbers,1
708,3790,16418,16791,3,2,1,0,0,RT @Meet_Nallah: &#8220;@mckenxcassie: Some of y'all hoes so worried about y'all eyebrows y'all forgot y'all had a mustache &#128514;&#128557;&#128557;&#8221; LMAO,1
709,12946,110,111,3,3,0,0,0,"""@DevilGrimz: @VigxRArts you're fucking gay, blacklisted hoe"" Holding out for #TehGodClan anyway http://t.co/xUCcwoetmn",1
710,7087,8184,8411,3,0,3,0,1,"Britt attitude be for no reason , bitch mad at breakfast &#128514;&#128514;",1
711,10745,9335,9592,3,2,1,0,0,Fucking redneck queers and their game invites,1
712,16265,6912,7107,3,1,0,2,2,@regankelly91 go the gulls. First grade should be a cracker. Physical!,0
713,4824,13729,14065,3,0,0,3,2,Oriental rugs cause I'm flyer than a dove.,0
714,3059,22305,22776,3,0,3,0,1,Twitter let you know who every hoe is in every city and country,1
715,10235,16155,16525,3,0,3,0,1,RT @LeBronVuitton: Can't none of them hoes swim&#128514;&#128514;&#128514; &#8220;@Jaykelz: @LeBronVuitton @1stName_Bravo they renamed that bitch the yacht club&#8221;,1
716,17071,1951,1991,3,0,0,3,2,"&#8220;@wizkhalifa: On the east coast there's colored hair everywhere. 

This must be the sweetest wave ever.&#8221; @LayaFace",1
717,17159,4071,4193,3,0,3,0,1,@Meeeesh1395 damn makin bitches jealous in reality &amp; Twitter/facebook. Prolly mad bc if her pic was posted it wouldnt be taken as a joke! &#128514;,1
718,3919,5875,6043,3,1,2,0,1,@dominiloka bitch ain't fall down or nothing. bet she can take more licks than you. No?,1
719,9032,4533,4665,3,0,0,3,2,@RichardEngel ugh..and lemme guess they have yellow cake too? Heard this story before..,0
720,18107,16522,16901,3,2,1,0,0,RT @MrHoratioSanz: Vin Scully once called me a camel jockey. #liesaboutvinscully,0
721,3349,16255,16627,3,0,0,3,2,RT @Lmao: When I make the paper ball into the trash can. &#128240;&#127936;&#128168; http://t.co/VjeGtjEP3X,1
722,13366,3660,3761,3,2,1,0,0,@JimBoberson happy birthday faggot,1
723,16042,2465,2516,3,3,0,0,0,"@AntonioFrench The ""You&#8217;re going 2have 2 KILL crackers &amp; their babies&#8221; New Black Panthers #CredibilityShot #FergusonRiot #Justice4MikeBrown",1
724,18721,12496,12808,3,2,1,0,0,Lmao let these hoes be hoes ain't no Savin nem,1
725,9098,7411,7622,3,0,0,3,2,A bird just flew into my window?????? I hope he's okay &#128563;,0
726,4756,22645,23123,3,1,2,0,1,What's this bitch retarded? GIVE ME BACK MY 16 DOLLARS &#8220;@AmandaBynes: Every time I meet somebody I assume I'll never meet them again&#8221;,1
727,7002,1691,1726,3,0,3,0,1,&#8220;@aerinblazin: I'm 2 much for these niggas and 3 much for these hoes &#128129;&#8221;,1
728,2791,5859,6025,3,2,1,0,0,"@dish_answers 
You gots da BET and da MSNBC wit dat colored reverend who only listen to coloreds. What else I missing?",1
729,17734,13004,13323,3,0,3,0,1,My car so wet My bitch so wet when I drive i car pool,1
730,28,21998,22465,3,0,3,0,1,This bitch pregnant again &#128064;&#128514;&#128514;,1
731,11612,16971,17360,3,0,3,0,1,RT @QueenReenie_: How bitch how? &#8220;@_Vontethekidd: How is this ok? http://t.co/tBm1dIL55n&#8221;,1
732,13713,23437,23926,3,0,1,2,2,You wanna find hoes on here? Just follow the chicks who reply with heart eyes under sex gifs,1
733,13058,15175,15533,3,2,1,0,0,RT @FeelinYurTHROAT: Don't watch me you beta watch your bitch nigga!,1
734,17299,6825,7016,3,0,0,3,2,"@petehelm yeah, but Sting was already a proven draw. this is apples and oranges. he signs people with the sole purpose of burying them.",1
735,15106,765,778,3,0,0,3,2,#Royals 2-1!! Fantastic. Ready for tomorrow's sweep of the disposed O's. #Yankees 4ever except this month.,1
736,2798,13164,13489,3,0,3,0,1,N I'm so tired of hearing *he wouldn't do it for u * ol bitch he wouldn't have too my people dont play on my end,1
737,17236,1209,1236,3,0,1,2,2,"&#8220;@DShmee: Tom Brady slowly becoming washed?&#128064;&#8221;

Nah.. His weapons just trash",1
738,3906,23375,23861,3,0,1,2,2,You losing 0-3 @sterling31 and that's what u trying to do? Stupid yardie,1
739,6546,16627,17010,3,0,0,3,2,RT @NerdistDotCom: Forget your typical graduation speech. Charlie Day manages to be hilarious AND inspirational in today&#8217;s MIFVOTD: http://&#8230;,0
740,15622,5844,6010,3,0,2,1,1,"@derek_gatewood I got a kenwood amp to but it's probably ghetto, right?",0
741,1325,14129,14469,3,0,0,3,2,"RT @AishaMoodMills: Fox News mocks victim of Ray Rice elevator assault: &#8216;I think the message is, take the stairs&#8217; http://t.co/6TKLgUP2Wh ht&#8230;",1
742,8419,4983,5129,3,2,1,0,0,"@The_Red_Sea @shetheTRUTHtho say that shit to my face ""Bruh"" you a bitch for gettin in a man u dont know business. Handle yo own shit",1
743,15767,2653,2716,3,0,1,2,2,@BookoutBj That's ghetto for super duper! It's the current generations best complement.,0
744,664,11129,11416,3,3,0,0,0,"I would like to apologize to anyone I have called fat, stupid, gay, nigger, jew or retarded. I am truly sorry.... 

JK 

Just trolling

Fags",1
745,14994,5241,5396,3,2,1,0,0,@YungRajee Shit ill pay the premium to get away from these anything ass hoes,1
746,3600,16758,17143,3,0,1,2,2,RT @OSAY_it_aint_so: &#8220;@fvxkgvld: when a ghetto girl tries to read in class pt1 https://t.co/uW7aBqBToC&#8221; LMAOOO,1
747,14200,5292,5447,3,0,0,3,2,@_BradleyC skate 2 trash :(:( skate 3 had goat DLC,0
748,17296,7968,8191,3,0,0,3,2,Beautiful Fairy Elegant Dress http://t.co/ouxWbYTUt6,1
749,6087,22646,23124,3,2,1,0,0,What's up faggots bet y'all thought you'd seen the last of me,1
750,1463,2362,2411,3,0,0,3,2,@Abels_Masochist you're not ghetto tho. You can live in the hood and not be ghetto #facts,0
751,14567,18926,19345,6,0,6,0,1,RT @drphilDONTEhue: Real. &#8220;@heynessagirl: He eats your pussy until u nut. So why u can't return the favor&#8221;,1
752,2478,383,388,3,0,3,0,1,"""@royalswagg_: using y=mx+b to find the slope of that ass""",1
753,17119,2263,2308,3,0,0,3,2,5:40 A.M. and still awake! YAY!!! Time to chug coffee and red bull for the foreseeable future and hopefully not pass out behind the wheel!!!,0
754,16950,20244,20689,3,0,1,2,2,RT @tumblrfunniest: When I throw away paperball perfectly into the trash can: http://t.co/215E0H0PS9,0
755,8306,23570,24063,3,0,3,0,1,and I gotta say I dont like this ashley brooks. omfg creepy psycho bitch,1
756,13210,14753,15107,3,0,0,3,2,RT @ComedianSpank: I went to college Every college got a bird class where u can get ya friend to sign u in &amp; get an A out the class Rashad &#8230;,0
757,11662,23981,24478,3,0,3,0,1,i hate ah dirty house!!! foul living bitches,1
758,7379,18772,19188,3,0,3,0,1,RT @ckillaTRIPPY: Im a knock the pussy out like fight night,1
759,3690,12858,13177,3,2,1,0,0,Minus all the retarded poor bots.,1
760,9967,7535,7749,3,2,1,0,0,"Ain't shit like fucking another nigga bitch and askin her ""who pussy is this"" and she say yours lmao no bitch im stealing this pussy lol",1
761,1116,19838,20279,3,0,0,3,2,RT @pgammo: That the Yankees have won four straight Shane Greene starts and 7 of 9 speaks to his stability in a season of starters' emergen&#8230;,1
762,8709,18807,19224,3,0,0,3,2,RT @creepingsharia: Syrian Brought to US for &#8220;Democracy Training&#8221; Endorses&#160;Jihadis http://t.co/lfhCto8777,0
763,17108,11054,11339,3,0,3,0,1,"I was in the 9 grade and this bitch said something and I went off about her momma and her. She was like ""I'm adopted""",1
764,18577,3199,3281,3,3,0,0,0,@FreeAJay you understand you look like a real life dyke right? Like you look like a WNBA dyke bro. A sports bra &amp; bball shorts wearing dyke,1
765,16429,11716,12015,3,0,1,2,2,Im a twat,1
766,16198,18719,19134,3,0,0,3,2,"RT @carrielusch: You might be a liberal if you continue to trash America, claiming how horrible and evil it is, yet you refuse to leave",1
767,15121,18043,18447,3,0,3,0,1,RT @WeDontLoveHoes: Bitches post all types of sex position pics with heart emojis but let yu get her in that position this bitch complain a&#8230;,1
768,14258,14184,14525,3,0,3,0,1,RT @Andrew_Jordan54: @WeilAnthony pussy.,1
769,3818,2275,2320,3,3,0,0,0,"8/16/14 MO @GovJayNixon let &#8220;kill some crackers, kill their babies"" New Black Panthers hijack his #Ferguson presser http://t.co/z2Wko9Ripz",1
770,114,6703,6891,3,2,1,0,0,@mjs79 @ChingonAbe well he is at Genos. So he is the ultimate faggot,1
771,2214,7442,7653,3,0,0,3,2,"A light, tender yellow butter cake with a classic boiled icing, traditionally made from burnt sugar http://t.co/XPQKTlTNkH",0
772,1557,16118,16488,3,0,0,3,2,RT @LOHANTHONY: i'm so hungry if someone would send me a flying parachute with brownies attached to it like they do in the hunger games tha&#8230;,1
773,5994,18372,18781,3,0,0,3,2,"RT @__E_T___: Brown colored eyes are really blue, under a layer of melanin.",1
774,12947,22276,22747,3,0,3,0,1,Truth is you're about as smelly as a barn bitch.,1
775,10909,2453,2504,3,2,1,0,0,@AnimeKing420 fight me 1 on 1 ur choice of game faggot see what happens,1
776,18088,21118,21572,3,2,1,0,0,Southwest airlines is like driving in a mini van with your white trash cousins who love to huff paint thinner before before working.,1
777,11290,2304,2350,3,0,3,0,1,@10x90 @fucktyler fugly loose hoe,1
778,910,14167,14507,3,0,0,3,2,RT @AmazingTiming: Bad monkey! #AmazingTiming http://t.co/UD5XkiaNVt,0
779,17217,15450,15813,3,0,3,0,1,RT @Heart_LessGirl: I know how in the moment people can be. Especially guys. So excuse me for not trusting you being fucked up around hoes.,1
780,572,22407,22882,3,0,3,0,1,"Used to have a girlfriend, now all I got is hoes..",0
781,7827,5350,5507,3,2,1,0,0,"@_SoulSurvivor_ @zakbauer I dont have any problems with zak, but you seem like a faggot http://t.co/NbFAArxvRP",1
782,17715,12954,13273,3,0,1,2,2,My auto correct makes me sound so FOB,1
783,9952,3944,4061,3,0,0,3,2,"@Liveitupjersey @ccass357 don't trash Jersey...ODDS ARE..YOU WOULDN'T LAST 10 MINUTES AROUND HERE! 
Go back to watching BARNEY!",0
784,5108,7258,7465,3,0,3,0,1,@vinnyywright I don't care what they is they can catch them hoes,1
785,4037,8156,8383,3,2,1,0,0,Boy Yung thug is a fag,1
786,12706,17226,17618,3,2,1,0,0,RT @SeanPrice: This nigger tattoo show is horrible,1
787,2015,15277,15637,3,0,0,3,2,RT @FunnyJokeBook: I hope I made these pot brownies right http://t.co/iDDDHPPjiu,1
788,14748,18303,18710,3,0,3,0,1,RT @_KingCorey_: &#8220;@skyereyes_: &#8220;@GinaSanabria_: I have no hoes man. I don't need those though &#128564;&#8221;&#128557;&#128557; I need to pick mines back up &#128553;&#8221;,1
789,246,11121,11408,3,0,3,0,1,I wonder where all these bitches I got at ?,1
790,15774,17049,17439,3,0,0,3,2,RT @RayIopez: taking out the trash at night http://t.co/qJiPw0sYeH,0
791,19210,20671,21120,3,3,0,0,0,Seem like da colored folk be gettin in da way lately. I just sayin,1
792,9276,7681,7898,3,2,0,1,0,Already more yellows than the last 2 years combined #IndyCar #Honda200,0
793,5092,14920,15276,3,0,3,0,1,"RT @DamondDAWG: ""Peek a boo bitch, swag scare ya kids"" RT @Now_Thats_Fresh: What's Tyga's worst bar? #TygaBars""",1
794,4230,18740,19155,3,0,1,2,2,RT @charcharkuhlman: First day of spring break: ate half a pan of brownies &amp; watched 6 episodes of Parks and Rec with @victoriakuhlman &amp; @E&#8230;,0
795,19718,22803,23282,3,3,0,0,0,White trash okies don't count as real white people. To count as a white person you have to count a person. Okies aren't people.,1
796,17488,19772,20212,3,0,0,3,2,RT @nyjets: We accept the #ALS #IceBucketChallenge from the @Patriots &amp; @JimmyFallon! We challenge the @Yankees @Mets @Seahawks- http://t.c&#8230;,1
797,271,12291,12602,3,0,1,2,2,"LOL at the Benghazi ""hearings"" that proved nothing other than Republicans only care about taking down PBO. #foxnews #teabaggers",1
798,13046,22215,22685,3,0,1,2,2,Today's Spy Ops: (His soles need a cleaning lick lick. I bet this cuties sneaks smell good) http://t.co/c7Hj3DvNgp,0
799,17338,21557,22019,3,2,1,0,0,The fucking Royals bitch! Work!,1
800,16077,13541,13875,3,0,3,0,1,Oh my god oh my god.. I'm going to a bitch mob party today oh my god,1
801,13754,17703,18103,3,0,0,3,2,RT @TheOrlandoJones: Funny how people who take their fantasy sports leagues very seriously are celebrated while those who play D&amp;D are mock&#8230;,0
802,14164,24293,24797,3,0,1,2,2,nope RT @DerekIsNormal: Just ordered Domino's. Am I trash?,0
803,4013,10862,11144,3,1,2,0,1,I salute to the hoes who kno they places... other than that bitches miss me,1
804,17226,4710,4848,3,0,0,3,2,@Sisson11Noah there is a bird here on the ground and it's still alive I can't believe it,0
805,9855,21453,21915,6,0,6,0,1,That's my young ho I don't want nuthin old but her bank roll,1
806,3383,8874,9120,3,1,0,2,2,"Dude was talmbout ""I don't know why everyone hates Nickelback!"" Because they're trash, that's why.",0
807,3643,8919,9166,3,0,0,3,2,Early morning beer as a reward for waking up and taking the trash out,0
808,1110,210,212,3,0,3,0,1,"""@Patsfanjoe32: @d_palomino52 I think worst advice I gave you was "" don't be a pussy and speed up"" lol""",1
809,3373,8735,8979,3,0,0,3,2,Ding ding ding &#128514;&#128514; &#171;@saudiasade Sagittarius - trash.&#187;,0
810,13980,24776,25289,3,3,0,0,0,you're all niggers,1
811,4760,1796,1833,6,1,5,0,1,"&#8220;@itsDeSha__: I don't take people niggas bitches don't play about they niggas , specially they baby daddies &#128557;&#128514;&#128514;&#128514;&#8221;No BS",1
812,6259,8648,8887,3,0,1,2,2,Darkies DGAF! RT @Maxin_Betha @80sbaby4life gotta chill wit his yellow #4thofJulyFly outfit man RT @dominicanraf http://t.co/uImF6sDI,1
813,7143,13028,13347,3,0,3,0,1,My down bitch &#128074; my crime partner &#128176;&#128299; ima bitch when he get mad &#128080; my lil doctor &#128155;&#128153;&#128149;,1
814,11609,15660,16026,3,3,0,0,0,RT @Italian_Montana: &#8220;@arosati96: The bromance between pat and ant is real&#8221; fuck that faggot,1
815,4750,14218,14559,6,1,5,0,1,RT @ArlisDoNotChill: This bitch played too much Subway Surfer http://t.co/BK5UnHQO3z,1
816,15299,15595,15961,3,1,2,0,1,RT @IceTeaa__: The hoes yall chase want me &#128175;,1
817,630,7438,7649,3,0,0,3,2,"A homeless dog living in a trash pile gets rescued, and then does something amazing! Please share. http://t.co/SzpStdxmn6 via @youtube",0
818,18802,4248,4373,3,3,0,0,0,@NatlFascist88 @waspnse Jews and white race traitors have to be swept clean so the Aryan race can survive.,1
819,8642,19424,19856,6,0,6,0,1,RT @kep0ne: I'm pretty sure @Krislisisms just called that dude a faggot,1
820,9509,10544,10823,3,0,2,1,1,I have yet to understand why so many bytches getting the bull piercing? It's called a septic or something like that ...,1
821,11809,14204,14545,3,3,0,0,0,"RT @AnthonyBialy: Well, Maryland is just a bunch of hateful rednecks, anyway.",1
822,19520,808,825,3,0,0,3,2,"#Yankees 3, #Astros 0: McCarthy outduels Keuchel in series finale http://t.co/hIJJAUKtJN",1
823,11289,24284,24788,3,0,3,0,1,no pills jus weed kill dat pussy all night damn right sho u right,1
824,10306,21938,22405,3,0,1,2,2,This bitch THINCC she dress coding me &#9995;&#128514;&#128557;,1
825,7591,23080,23563,3,1,2,0,1,Yall bitches only muslim when yall hair fucked up ctfu stop that youngs!!,1
826,8957,13896,14235,3,0,1,2,2,"Practically got arrested tonight, not allowed on UTampa grounds for a year now... fml im retarded",1
827,17541,10270,10548,3,0,1,2,2,I dont understand rich people who dress like trash,0
828,5022,15546,15911,3,0,3,0,1,"RT @Huntermoore: If she doesn't take it in the ass, tell the bitch you'll pass.",1
829,4108,9812,10079,3,2,1,0,0,"Hey. @BarackObama. Don't be like a stupid white bitch in some horror movie asks #America to hide from #ISIS behind some chainsaws. M,kay?",1
830,2170,10669,10949,3,2,1,0,0,I like how niggas try an come at me and im like do it then bitch and they dont do shit. Pussies,1
831,12217,22236,22706,3,0,3,0,1,Too little too late bitch ass nigga,1
832,16650,4607,4743,3,3,0,0,0,@SMASEY you're such a faggot,1
833,6681,10872,11154,3,0,1,2,2,I see u jigga!!!! Hillary $wankin,1
834,15779,11903,12207,3,2,1,0,0,It really is too bad that #California had faggot marriage forced upon her after her citizens declared it illegal.,1
835,11126,7716,7934,3,2,1,0,0,And I wanna say something SOOOOOO bad to these two cunts on Twitter eh..,1
836,5587,4153,4275,3,2,1,0,0,@Montea_Rollin @kayysavage I wasn't serious bitch &#128514; bitch them niggas i named ain't fuccing witcho ass &#128514;&#128557; we all just making shit up &#128527;&#128553;,1
837,10500,8046,8271,3,2,1,0,0,"Bitch fuck yo nigga, what's up with that pussy!!?!",1
838,877,21170,21627,3,0,0,3,2,"Stop Smokin' Bathsalt, Charlie Brown! #rejectedpeanutsspecials",0
839,5013,15955,16324,3,0,0,3,2,RT @KarlenaSkiff: Could never date someone with yellow teeth&#128567;,0
840,17480,22987,23468,3,0,0,3,2,Would you be interested in some eggplant? RT @NittyScottMC: twerk on me http://t.co/75UftRuVDZ,0
841,3270,10887,11169,3,0,1,2,2,I show do like The Jeffersons. Dat George make me wanna open up a dry cleaning stow and call all da white folk honkey,1
842,10047,22594,23070,3,2,1,0,0,What a wetback looks like when he gets caught crossing the border. @Ilovebamf http://t.co/j3Uf1TYubO,1
843,14643,9353,9611,3,0,3,0,1,Fuuuuuuuuck that bitch. #Snowpiercer,1
844,6513,8654,8893,3,0,1,2,2,Dat da bad thing bout being colored. Day bring me in to fight but don't vite me to da victory partay,1
845,19003,6103,6280,3,1,2,0,1,@hunterbuch66 @kieffer_jason @sbsylvester my bitch doesn't even know you so wtf r u talking about nigga stop fucking dreaming,1
846,13487,16635,17018,4,0,4,0,1,RT @Nezzie__Nezz: Or feet &#128553;&#128555;&#128518; RT @VeronicaGK: Yea I got big hands lol i'm a big bitch 5'10 lol i'm not gon have small hands &#128514;&#128514;&#128514;&#128514;,1
847,14502,5484,5642,3,0,0,3,2,@alberdough check cashing on the corner of El Cajon and calwood it's across the steer for pollo loco,0
848,4245,3018,3094,3,2,1,0,0,@DevilFzyq @DevilElyie @TehDevilClan shut up fag,1
849,16873,8526,8762,3,0,0,3,2,Coors light is trash. Yuck. I don't even like beer.,0
850,8540,13088,13410,3,3,0,0,0,My neighbors be sick when i wake um up to all this nigger music ctfu,1
851,19259,5919,6088,3,3,0,0,0,@elchavaloko who cares tbh ones a shitty dirty Argentino &amp; the other is a feather fisted nigger,1
852,10081,5101,5252,3,1,2,0,1,@Viri_BraceFacee dont raise ur hand to me niggah,1
853,10375,11189,11476,3,0,0,3,2,"I'm Camera Shy, Don't Talk on Phones and Love when it rain.....If youn kno the life you wouldn't understand",0
854,4247,4479,4611,3,2,1,0,0,@RabehChararah1 lmaoo what a fag,1
855,9686,21742,22206,3,0,3,0,1,These bitches talking shit but they whisper it?,1
856,15235,21268,21729,3,1,2,0,1,"TWITTER NEWSFLASH : do NOT ever visit Easton, pburg area, theirs hoes with diseases and niggas so thirsty gatorade would be worth trillions",1
857,407,5513,5671,3,2,1,0,0,@amarierubio chink eyed !,1
858,17356,19105,19530,3,0,0,3,2,RT @hoes: RT if you'd marry Scarlett Johansson http://t.co/KMoJDDIl7h,1
859,77,12184,12494,3,0,1,2,2,"KaasPiet,bloemPiet.?lol men weet van gekkigheid niet meer hoe ze simpele oplossing tegen racisme moet maken.Zolang maar blanke beslissing is",1
860,1638,16595,16976,3,3,0,0,0,RT @NYTMinusContext: kill whitey,1
861,392,22437,22912,3,1,0,2,2,WATCH: Excited ISIS Jihadis Getting Their Yezidi Sex Slaves On 'Distribution Day' http://t.co/n9ExnuVhKs http://t.co/uHZ1qKcrJE,1
862,15656,3036,3113,3,0,3,0,1,@DirtyEaffiliate he loves juggling it all around it... he loves the fast life im sure hes already grinded on amcon hoes as well,1
863,5285,8506,8742,3,0,0,3,2,"Come home from work to Bridesmaids, Twinkies and a bottle of wine #bestroommateever @TheFaithAnne",1
864,2865,23392,23879,3,2,1,0,0,"You old bitter,salty ass niccas make my flesh crawl off my bones! Such bitches you are! #DontArgueJustAcceptIt",1
865,3396,14518,14866,3,0,0,3,2,RT @BryanHoch: Just 113 days until Yankees pitchers and catchers report.,1
866,5779,20802,21253,3,0,3,0,1,Should I expect good pussy or good but not good for you pussy from a Tampico drinker?,1
